Target id,Gene symbol,Chromosome,Gene name,Protein name,Ensembl id,UniProt id,P_value,FDR(BH),FDR(Bonferroni),Relationship,Value
"SMTT00368","BCS1L","2","BCS1 Homolog, Ubiquinol-cytochrome C Reductase Complex Chaperone","None","ENSG00000074582","None","0.0138483","0.0533141","1.0","By_ingredient","0.2263"
"SMTT00379","BIRC3","11","Baculoviral IAP Repeat Containing 3","None","ENSG00000023445","None","0.0259125","0.0676742","1.0","By_ingredient","0.3157"
"SMTT00380","BIRC5","None","baculoviral IAP repeat containing 5","Baculoviral IAP Repeat-containing Protein 5","ENSG00000089685","O15392","4.02274e-05","0.00169871","1.0","By_ingredient","0.7951"
"SMTT00382","BLM","15","Bloom Syndrome RecQ Like Helicase","None","ENSG00000197299","None","0.0476404","0.0889364","1.0","By_ingredient","0.198"
"SMTT00385","BLOC1S6","15","Biogenesis Of Lysosomal Organelles Complex 1 Subunit 6","None","ENSG00000104164","None","0.00694818","0.0413393","1.0","By_ingredient","0.202"
"SMTT00389","BMP2","20","Bone Morphogenetic Protein 2","None","ENSG00000125845","None","0.000294532","0.00697564","1.0","By_ingredient","0.5146"
"SMTT00399","BRAF","7","B-Raf Proto-oncogene, Serine/threonine Kinase","Serine/threonine-protein Kinase B-raf","ENSG00000157764","P15056","0.0207008","0.062202","1.0","By_ingredient","0.1545"
"SMTT00401","BRCA1","17","BRCA1, DNA Repair Associated","None","ENSG00000012048","None","0.00540399","0.0376896","1.0","By_ingredient","0.3932"
"SMTT00402","BRCA2","13","BRCA2, DNA Repair Associated","None","ENSG00000139618","None","0.000707088","0.0126717","1.0","By_ingredient","0.4199"
"SMTT00411","BTRC","10","Beta-transducin Repeat Containing E3 Ubiquitin Protein Ligase","None","ENSG00000166167","None","0.00694818","0.0413393","1.0","By_ingredient","0.2002"
"SMTT00413","BUB1B","15","BUB1 Mitotic Checkpoint Serine/threonine Kinase B","None","ENSG00000156970","None","0.027506","0.0696682","1.0","By_ingredient","0.1881"
"SMTT00434","CA1","None","carbonic anhydrase 1","Carbonic Anhydrase 1","ENSG00000133742","P00915","0.143462","0.169401","1.0","By_ingredient","0.1999"
"SMTT00436","CA2","8","Carbonic Anhydrase 2","Carbonic Anhydrase 2","ENSG00000104267","P00918","1.2955e-08","2.30415e-06","0.00535714","By_ingredient","8.7369"
"SMTT00458","CALCR","None","calcitonin receptor","Calcitonin Receptor","ENSG00000004948","P30988","0.0161616","0.0345662","1.0","By_ingredient","0.2125"
"SMTT00461","CALM3","19","Calmodulin 3","None","ENSG00000160014","None","0.150489","0.176625","1.0","By_ingredient","1.5579"
"SMTT00466","CAMP","None","cathelicidin antimicrobial peptide","Cathelicidin Antimicrobial Peptide","ENSG00000164047","P49913","0.034264","0.075886","1.0","By_ingredient","0.2127"
"SMTT00468","CANT1","17","Calcium Activated Nucleotidase 1","Soluble Calcium-activated Nucleotidase 1","ENSG00000171302","Q8WVQ1","0.00694818","0.0413393","1.0","By_ingredient","0.2281"
"SMTT00476","CASK","X","Calcium/calmodulin Dependent Serine Protein Kinase","Peripheral Plasma Membrane Protein CASK","ENSG00000147044","O14936","0.0409754","0.0826373","1.0","By_ingredient","0.2489"
"SMTT00477","CASP1","None","caspase 1","Caspase-1","ENSG00000137752","P29466","0.0241447","0.0441739","1.0","By_ingredient","0.1506"
"SMTT00480","CASP3","None","caspase 3","Caspase-3","ENSG00000164305","P42574","4.29788e-07","4.50851e-05","0.177725","By_ingredient","2.0551"
"SMTT00482","CASP8","2","Caspase 8","Caspase-8","ENSG00000064012","Q14790","6.42044e-05","0.00238456","1.0","By_ingredient","0.9014"
"SMTT00487","CAT","11","Catalase","Catalase","ENSG00000121691","P04040","0.00820867","0.0240938","1.0","By_ingredient","0.4566"
"SMTT00490","CAV1","7","Caveolin 1","None","ENSG00000105974","None","0.0068276","0.0411027","1.0","By_ingredient","0.3152"
"SMTT00514","CCDC88C","14","Coiled-coil Domain Containing 88C","None","ENSG00000015133","None","0.0138483","0.0533141","1.0","By_ingredient","0.2222"
"SMTT00516","CCL2","None","C-C motif chemokine ligand 2","C-C Motif Chemokine 2","ENSG00000108691","P13500","0.000539843","0.00466184","1.0","By_ingredient","0.6274"
"SMTT00518","CCL5","None","C-C motif chemokine ligand 5","C-C Motif Chemokine 5","ENSG00000271503","P13501","0.0476404","0.0889364","1.0","By_ingredient","0.1865"
"SMTT00520","CCNA2","None","cyclin A2","Cyclin-A2","ENSG00000145386","P20248","3.59484e-08","5.57496e-06","0.0148653","By_ingredient","5.2585"
"SMTT00521","CCND1","11","Cyclin D1","G1/S-specific Cyclin-D1","ENSG00000110092","P24385","8.44006e-07","7.94474e-05","0.349012","By_ingredient","1.2994"
"SMTT00522","CCND2","12","Cyclin D2","None","ENSG00000118971","None","0.00413557","0.033563","1.0","By_ingredient","0.3286"
"SMTT00523","CCNF","16","Cyclin F","None","ENSG00000162063","None","0.0476404","0.0889364","1.0","By_ingredient","0.2059"
"SMTT00528","CCR6","6","C-C Motif Chemokine Receptor 6","None","ENSG00000112486","None","0.0075962","0.0430056","1.0","By_ingredient","0.3764"
"SMTT00538","CD28","2","CD28 Molecule","None","ENSG00000178562","None","0.027506","0.0696682","1.0","By_ingredient","0.1835"
"SMTT00540","CD320","19","CD320 Molecule","None","ENSG00000167775","None","0.000143377","0.00426203","1.0","By_ingredient","0.4172"
"SMTT00547","CD40LG","X","CD40 Ligand","CD40 Ligand","ENSG00000102245","P29965","0.034264","0.0616815","1.0","By_ingredient","0.1686"
"SMTT00552","CD80","None","CD80 molecule","T-lymphocyte Activation Antigen CD80","ENSG00000121594","P33681","0.0631053","0.0863385","1.0","By_ingredient","0.1833"
"SMTT00558","CDC25B","None","cell division cycle 25B","M-phase Inducer Phosphatase 2","ENSG00000101224","P30305","0.204084","0.231847","1.0","By_ingredient","0.197"
"SMTT00560","CDC6","17","Cell Division Cycle 6","None","ENSG00000094804","None","0.0476404","0.0889364","1.0","By_ingredient","0.2187"
"SMTT00567","CDH5","None","cadherin 5","Cadherin-5","ENSG00000179776","P33151","0.0409754","0.0826373","1.0","By_ingredient","0.1646"
"SMTT00569","CDK2","None","cyclin dependent kinase 2","Cyclin-dependent Kinase 2","ENSG00000123374","P24941","2.93267e-11","1.01738e-08","1.21271e-05","By_ingredient","7.0706"
"SMTT00570","CDK4","12","Cyclin Dependent Kinase 4","Cyclin-dependent Kinase 4","ENSG00000135446","P11802","9.70056e-05","0.00142738","1.0","By_ingredient","0.6306"
"SMTT00573","CDK5RAP2","9","CDK5 Regulatory Subunit Associated Protein 2","None","ENSG00000136861","None","0.0138483","0.0533141","1.0","By_ingredient","0.2278"
"SMTT00574","CDK6","7","Cyclin Dependent Kinase 6","Cyclin-dependent Kinase 6","ENSG00000105810","Q00534","0.00226855","0.0127032","1.0","By_ingredient","0.3154"
"SMTT00575","CDK7","None","cyclin dependent kinase 7","Cyclin-dependent Kinase 7","ENSG00000134058","P50613","0.0241447","0.0441739","1.0","By_ingredient","0.1625"
"SMTT00577","CDKN1A","6","Cyclin Dependent Kinase Inhibitor 1A","Cyclin-dependent Kinase Inhibitor 1","ENSG00000124762","P38936","0.000134691","0.00407202","1.0","By_ingredient","0.9368"
"SMTT00580","CDKN2A","9","Cyclin Dependent Kinase Inhibitor 2A","None","ENSG00000147889","None","0.0477101","0.0700854","1.0","By_ingredient","0.1549"
"SMTT00586","CDT1","16","Chromatin Licensing And DNA Replication Factor 1","None","ENSG00000167513","None","0.000473558","0.00962996","1.0","By_ingredient","0.4581"
"SMTT00590","CEBPA","19","CCAAT Enhancer Binding Protein Alpha","None","ENSG00000245848","None","0.000294532","0.00697564","1.0","By_ingredient","0.4832"
"SMTT00594","CENPE","4","Centromere Protein E","Centromere-associated Protein E","ENSG00000138778","Q02224","0.0409754","0.0826373","1.0","By_ingredient","0.2051"
"SMTT00595","CENPJ","13","Centromere Protein J","None","ENSG00000151849","None","0.027506","0.0696682","1.0","By_ingredient","0.2387"
"SMTT00600","CEP152","15","Centrosomal Protein 152","None","ENSG00000103995","None","0.0207008","0.062202","1.0","By_ingredient","0.2294"
"SMTT00605","CEP57","11","Centrosomal Protein 57","None","ENSG00000166037","None","0.0409754","0.0826373","1.0","By_ingredient","0.2136"
"SMTT00623","CHAMP1","13","Chromosome Alignment Maintaining Phosphoprotein 1","None","ENSG00000198824","None","0.00694818","0.0413393","1.0","By_ingredient","0.2176"
"SMTT00628","CHEK2","22","Checkpoint Kinase 2","Serine/threonine-protein Kinase Chk2","ENSG00000183765","O96017","0.0241447","0.0441739","1.0","By_ingredient","0.1394"
"SMTT00635","CHN1","2","Chimerin 1","None","ENSG00000128656","None","0.00694818","0.0413393","1.0","By_ingredient","0.2072"
"SMTT00636","CHRM1","None","cholinergic receptor muscarinic 1","Muscarinic Acetylcholine Receptor M1","ENSG00000168539","P11229","0.000442505","0.00407164","1.0","By_ingredient","4.2938"
"SMTT00637","CHRM3","1","Cholinergic Receptor Muscarinic 3","Muscarinic Acetylcholine Receptor M3","ENSG00000133019","P20309","0.00145459","0.0196572","1.0","By_ingredient","2.8714"
"SMTT00639","CHRNA2","8","Cholinergic Receptor Nicotinic Alpha 2 Subunit","Neuronal Acetylcholine Receptor Subunit Alpha-2","ENSG00000120903","Q15822","0.000215049","0.00561939","1.0","By_ingredient","1.3501"
"SMTT00642","CHRNA7","15","Cholinergic Receptor Nicotinic Alpha 7 Subunit","Neuronal Acetylcholine Receptor Subunit Alpha-7","ENSG00000175344","P36544","0.00118061","0.0172508","1.0","By_ingredient","1.6592"
"SMTT00654","CHUK","10","Conserved Helix-loop-helix Ubiquitous Kinase","Inhibitor Of Nuclear Factor Kappa-B Kinase Subunit Alpha","ENSG00000213341","O15111","0.00540399","0.0376896","1.0","By_ingredient","0.2842"
"SMTT00661","CKAP2L","2","Cytoskeleton Associated Protein 2 Like","None","ENSG00000169607","None","0.00694818","0.0413393","1.0","By_ingredient","0.2636"
"SMTT00683","CLN8","8","CLN8, Transmembrane ER And ERGIC Protein","None","ENSG00000182372","None","0.0207008","0.062202","1.0","By_ingredient","0.2365"
"SMTT00688","CMA1","None","chymase 1","Chymase","ENSG00000092009","P23946","0.0143788","0.0345662","1.0","By_ingredient","0.4659"
"SMTT00705","COCH","14","Cochlin","None","ENSG00000100473","None","0.00694818","0.0413393","1.0","By_ingredient","0.2212"
"SMTT00708","COG4","16","Component Of Oligomeric Golgi Complex 4","None","ENSG00000103051","None","0.00694818","0.0413393","1.0","By_ingredient","0.2279"
"SMTT00709","COG5","7","Component Of Oligomeric Golgi Complex 5","None","ENSG00000164597","None","0.0138483","0.0533141","1.0","By_ingredient","0.2163"
"SMTT00710","COG6","13","Component Of Oligomeric Golgi Complex 6","None","ENSG00000133103","None","0.0138483","0.0533141","1.0","By_ingredient","0.2534"
"SMTT00715","COL11A2","6","Collagen Type XI Alpha 2 Chain","None","ENSG00000204248","None","0.00302694","0.0295662","1.0","By_ingredient","0.3802"
"SMTT00721","COL1A1","17","Collagen Type I Alpha 1 Chain","Collagen Alpha-1(I) Chain","ENSG00000108821","P02452","0.000141205","0.00185931","1.0","By_ingredient","0.506"
"SMTT00725","COL2A1","12","Collagen Type II Alpha 1 Chain","Collagen Alpha-1(II) Chain","ENSG00000139219","P02458","0.0161616","0.0345662","1.0","By_ingredient","0.2008"
"SMTT00726","COL3A1","2","Collagen Type III Alpha 1 Chain","Collagen Alpha-1(III) Chain","ENSG00000168542","P02461","0.0554388","0.0783598","1.0","By_ingredient","0.1502"
"SMTT00736","COL6A1","21","Collagen Type VI Alpha 1 Chain","None","ENSG00000142156","None","0.034264","0.075886","1.0","By_ingredient","0.2181"
"SMTT00752","COQ7","16","Coenzyme Q7, Hydroxylase","None","ENSG00000167186","None","0.0138483","0.0533141","1.0","By_ingredient","0.2308"
"SMTT00777","CPT1A","11","Carnitine Palmitoyltransferase 1A","Carnitine O-palmitoyltransferase 1, Liver Isoform","ENSG00000110090","P50416","0.0161616","0.0345662","1.0","By_ingredient","0.1781"
"SMTT00786","CREB1","2","CAMP Responsive Element Binding Protein 1","Cyclic AMP-responsive Element-binding Protein 1","ENSG00000118260","P16220","0.10052","0.125485","1.0","By_ingredient","0.1463"
"SMTT00789","CRH","None","corticotropin releasing hormone","Corticoliberin","ENSG00000147571","P06850","0.0477101","0.0700854","1.0","By_ingredient","0.1982"
"SMTT00793","CRP","None","C-reactive protein","C-reactive Protein","ENSG00000132693","P02741","0.00924421","0.0462174","1.0","By_ingredient","0.3128"
"SMTT00811","CSF2","None","colony stimulating factor 2","Granulocyte-macrophage Colony-stimulating Factor","ENSG00000164400","P04141","0.0477101","0.0700854","1.0","By_ingredient","0.1546"
"SMTT00819","CSTA","3","Cystatin A","None","ENSG00000121552","None","0.0409754","0.0826373","1.0","By_ingredient","0.1875"
"SMTT00826","CTH","1","Cystathionine Gamma-lyase","Cystathionine Gamma-lyase","ENSG00000116761","P32929","0.197565","0.225068","1.0","By_ingredient","0.2022"
"SMTT00830","CTNNB1","3","Catenin Beta 1","Catenin Beta-1","ENSG00000168036","P35222","0.000624633","0.0116094","1.0","By_ingredient","0.5993"
"SMTT00831","CTNND2","5","Catenin Delta 2","None","ENSG00000169862","None","0.0138483","0.0533141","1.0","By_ingredient","0.2113"
"SMTT00833","CTPS1","1","CTP Synthase 1","CTP Synthase 1","ENSG00000171793","P17812","0.0207008","0.062202","1.0","By_ingredient","0.2128"
"SMTT00836","CTSB","None","cathepsin B","Cathepsin B","ENSG00000164733","P07858","0.000460968","0.00944782","1.0","By_ingredient","0.5188"
"SMTT00838","CTSD","11","Cathepsin D","Cathepsin D","ENSG00000117984","P07339","0.0241751","0.050093","1.0","By_ingredient","0.7104"
"SMTT00840","CTSG","None","cathepsin G","Cathepsin G","ENSG00000100448","P08311","0.0143788","0.0345662","1.0","By_ingredient","0.4752"
"SMTT00849","CXCL10","None","C-X-C motif chemokine ligand 10","C-X-C Motif Chemokine 10","ENSG00000169245","P02778","0.000853479","0.0143249","1.0","By_ingredient","0.532"
"SMTT00850","CXCL12","None","C-X-C motif chemokine ligand 12","Stromal Cell-derived Factor 1","ENSG00000107562","P48061","0.0101225","0.0474481","1.0","By_ingredient","0.3532"
"SMTT00851","CXCL8","None","C-X-C motif chemokine ligand 8","Interleukin-8","ENSG00000169429","P10145","0.0162526","0.0569898","1.0","By_ingredient","0.6441"
"SMTT00857","CYC1","8","Cytochrome C1","Cytochrome C1, Heme Protein, Mitochondrial","ENSG00000179091","P08574","0.034264","0.075886","1.0","By_ingredient","0.2182"
"SMTT00864","CYP19A1","15","Cytochrome P450 Family 19 Subfamily A Member 1","Aromatase","ENSG00000137869","P11511","0.00609668","0.039057","1.0","By_ingredient","0.3968"
"SMTT00865","CYP1A1","None","cytochrome P450 family 1 subfamily A member 1","Cytochrome P450 1A1","ENSG00000140465","P04798","0.000648","0.00887516","1.0","By_ingredient","0.9828"
"SMTT00866","CYP1A2","None","cytochrome P450 family 1 subfamily A member 2","Cytochrome P450 1A2","ENSG00000140505","P05177","0.00919075","0.0256677","1.0","By_ingredient","0.4723"
"SMTT00867","CYP1B1","2","Cytochrome P450 Family 1 Subfamily B Member 1","Cytochrome P450 1B1","ENSG00000138061","Q16678","0.00167386","0.0215109","1.0","By_ingredient","0.336"
"SMTT00874","CYP2A6","19","Cytochrome P450 Family 2 Subfamily A Member 6","Cytochrome P450 2A6","ENSG00000255974","P11509","0.0172354","0.0581309","1.0","By_ingredient","0.3685"
"SMTT00875","CYP2B6","None","cytochrome P450 family 2 subfamily B member 6","Cytochrome P450 2B6","ENSG00000197408","P20813","0.0782531","0.102273","1.0","By_ingredient","0.1965"
"SMTT00883","CYP3A4","None","cytochrome P450 family 3 subfamily A member 4","Cytochrome P450 3A4","ENSG00000160868","P08684","2.93136e-05","0.00133602","1.0","By_ingredient","1.3036"
"SMTT00891","CYTB","MT","Cytochrome B","None","None","None","0.00694818","0.0413393","1.0","By_ingredient","0.211"
"SMTT00897","DARS2","1","Aspartyl-tRNA Synthetase 2, Mitochondrial","Aspartate--tRNA Ligase, Mitochondrial","ENSG00000117593","Q6PI48","0.0138483","0.0533141","1.0","By_ingredient","0.2132"
"SMTT00912","DCPS","11","Decapping Enzyme, Scavenger","M7GpppX Diphosphatase","ENSG00000110063","Q96C86","0.0138483","0.0533141","1.0","By_ingredient","0.2145"
"SMTT00914","DCTN4","5","Dynactin Subunit 4","None","ENSG00000132912","None","0.034264","0.075886","1.0","By_ingredient","0.1888"
"SMTT00916","DDB2","11","Damage Specific DNA Binding Protein 2","None","ENSG00000134574","None","0.0409754","0.0826373","1.0","By_ingredient","0.1987"
"SMTT00932","DES","2","Desmin","None","ENSG00000175084","None","0.0476404","0.0889364","1.0","By_ingredient","0.1868"
"SMTT00940","DHCR7","11","7-dehydrocholesterol Reductase","7-dehydrocholesterol Reductase","ENSG00000172893","Q9UBM7","0.0476404","0.0889364","1.0","By_ingredient","0.2037"
"SMTT00945","DHTKD1","10","Dehydrogenase E1 And Transketolase Domain Containing 1","None","ENSG00000181192","None","0.00694818","0.0413393","1.0","By_ingredient","0.1933"
"SMTT00955","DKC1","X","Dyskerin Pseudouridine Synthase 1","None","ENSG00000130826","None","0.034264","0.075886","1.0","By_ingredient","0.203"
"SMTT00957","DLAT","11","Dihydrolipoamide S-acetyltransferase","Dihydrolipoyllysine-residue Acetyltransferase Component Of Pyruvate Dehydrogenase Complex, Mitochondrial","ENSG00000150768","P10515","0.027506","0.0696682","1.0","By_ingredient","0.2236"
"SMTT00974","DNA2","10","DNA Replication Helicase/nuclease 2","None","ENSG00000138346","None","0.0138483","0.0533141","1.0","By_ingredient","0.2331"
"SMTT00997","DNMT1","19","DNA Methyltransferase 1","DNA (cytosine-5)-methyltransferase 1","ENSG00000130816","P26358","0.0139855","0.0534328","1.0","By_ingredient","0.3184"
"SMTT01005","DOCK8","9","Dedicator Of Cytokinesis 8","None","ENSG00000107099","None","0.0138483","0.0533141","1.0","By_ingredient","0.2429"
"SMTT01008","DPAGT1","11","Dolichyl-phosphate N-acetylglucosaminephosphotransferase 1","None","ENSG00000172269","None","0.0138483","0.0533141","1.0","By_ingredient","0.1984"
