Target id,Gene symbol,Chromosome,Gene name,Protein name,Ensembl id,UniProt id,P_value,FDR(BH),FDR(Bonferroni),Relationship,Value
"SMTT00297","ATP5B","None","None","ATP Synthase Subunit Beta, Mitochondrial","None","P06576","0.012596","0.0301282","1.0","By_ingredient","0.223"
"SMTT00341","BAD","None","BCL2 associated agonist of cell death","Bcl2-associated Agonist Of Cell Death","ENSG00000002330","Q92934","0.0281217","0.0488751","1.0","By_ingredient","0.1439"
"SMTT00356","BCHE","None","butyrylcholinesterase","Cholinesterase","ENSG00000114200","P06276","0.556619","0.588184","1.0","By_ingredient","0.3778"
"SMTT00361","BCL2","18","BCL2, Apoptosis Regulator","Apoptosis Regulator Bcl-2","ENSG00000171791","P10415","0.000637454","0.0117731","1.0","By_ingredient","0.9815"
"SMTT00362","BCL2L1","None","BCL2 like 1","Bcl-2-like Protein 1","ENSG00000171552","Q07817","0.0335765","0.0752982","1.0","By_ingredient","0.3453"
"SMTT00369","BDNF","11","Brain Derived Neurotrophic Factor","Brain-derived Neurotrophic Factor","ENSG00000176697","P23560","0.0403691","0.0621518","1.0","By_ingredient","0.1744"
"SMTT00436","CA2","8","Carbonic Anhydrase 2","Carbonic Anhydrase 2","ENSG00000104267","P00918","4.45705e-06","0.000309457","1.0","By_ingredient","4.1938"
"SMTT00461","CALM3","19","Calmodulin 3","None","ENSG00000160014","None","0.504542","0.536529","1.0","By_ingredient","0.8259"
"SMTT00480","CASP3","None","caspase 3","Caspase-3","ENSG00000164305","P42574","8.12727e-05","0.00282087","1.0","By_ingredient","1.1402"
"SMTT00481","CASP7","None","caspase 7","Caspase-7","ENSG00000165806","P55210","0.0250359","0.0451226","1.0","By_ingredient","0.2098"
"SMTT00482","CASP8","2","Caspase 8","Caspase-8","ENSG00000064012","Q14790","0.0400064","0.0815411","1.0","By_ingredient","0.3681"
"SMTT00487","CAT","11","Catalase","Catalase","ENSG00000121691","P04040","0.00361601","0.0318465","1.0","By_ingredient","0.4376"
"SMTT00488","CATSPER1","11","Cation Channel Sperm Associated 1","None","ENSG00000175294","None","0.00964291","0.0469112","1.0","By_ingredient","0.2034"
"SMTT00520","CCNA2","None","cyclin A2","Cyclin-A2","ENSG00000145386","P20248","0.288803","0.318601","1.0","By_ingredient","1.3214"
"SMTT00521","CCND1","11","Cyclin D1","G1/S-specific Cyclin-D1","ENSG00000110092","P24385","0.000364101","0.00357116","1.0","By_ingredient","0.4988"
"SMTT00522","CCND2","12","Cyclin D2","None","ENSG00000118971","None","0.012596","0.0301282","1.0","By_ingredient","0.1686"
"SMTT00537","CD274","None","CD274 molecule","Programmed Cell Death 1 Ligand 1","ENSG00000120217","Q9NZQ7","0.0317872","0.0738552","1.0","By_ingredient","0.169"
"SMTT00547","CD40LG","X","CD40 Ligand","CD40 Ligand","ENSG00000102245","P29965","0.0157206","0.0341405","1.0","By_ingredient","0.1725"
"SMTT00558","CDC25B","None","cell division cycle 25B","M-phase Inducer Phosphatase 2","ENSG00000101224","P30305","0.0849593","0.109318","1.0","By_ingredient","0.1748"
"SMTT00569","CDK2","None","cyclin dependent kinase 2","Cyclin-dependent Kinase 2","ENSG00000123374","P24941","0.00032512","0.00747156","1.0","By_ingredient","2.8456"
"SMTT00570","CDK4","12","Cyclin Dependent Kinase 4","Cyclin-dependent Kinase 4","ENSG00000135446","P11802","0.00404649","0.0170381","1.0","By_ingredient","0.3065"
"SMTT00574","CDK6","7","Cyclin Dependent Kinase 6","Cyclin-dependent Kinase 6","ENSG00000105810","Q00534","0.0281217","0.0488751","1.0","By_ingredient","0.1586"
"SMTT00577","CDKN1A","6","Cyclin Dependent Kinase Inhibitor 1A","Cyclin-dependent Kinase Inhibitor 1","ENSG00000124762","P38936","0.133034","0.158904","1.0","By_ingredient","0.1394"
"SMTT00580","CDKN2A","9","Cyclin Dependent Kinase Inhibitor 2A","None","ENSG00000147889","None","0.0188354","0.0379308","1.0","By_ingredient","0.1581"
"SMTT00612","CETP","16","Cholesteryl Ester Transfer Protein","Cholesteryl Ester Transfer Protein","ENSG00000087237","P11597","0.00631765","0.0212518","1.0","By_ingredient","0.1471"
"SMTT00636","CHRM1","None","cholinergic receptor muscarinic 1","Muscarinic Acetylcholine Receptor M1","ENSG00000168539","P11229","0.0277884","0.0699827","1.0","By_ingredient","1.8506"
"SMTT00642","CHRNA7","15","Cholinergic Receptor Nicotinic Alpha 7 Subunit","Neuronal Acetylcholine Receptor Subunit Alpha-7","ENSG00000175344","P36544","0.0318181","0.0738552","1.0","By_ingredient","0.7542"
"SMTT00721","COL1A1","17","Collagen Type I Alpha 1 Chain","Collagen Alpha-1(I) Chain","ENSG00000108821","P02452","0.0403691","0.0621518","1.0","By_ingredient","0.1541"
"SMTT00746","COLQ","3","Collagen Like Tail Subunit Of Asymmetric Acetylcholinesterase","None","ENSG00000206561","None","0.0128368","0.051746","1.0","By_ingredient","0.1964"
"SMTT00782","CRAT","None","carnitine O-acetyltransferase","Carnitine O-acetyltransferase","ENSG00000095321","P43155","0.0255107","0.0672724","1.0","By_ingredient","0.191"
"SMTT00793","CRP","None","C-reactive protein","C-reactive Protein","ENSG00000132693","P02741","0.012596","0.0301282","1.0","By_ingredient","0.1701"
"SMTT00821","CTBP1","4","C-terminal Binding Protein 1","C-terminal-binding Protein 1","ENSG00000159692","Q13363","0.0317872","0.0738552","1.0","By_ingredient","0.1856"
"SMTT00830","CTNNB1","3","Catenin Beta 1","Catenin Beta-1","ENSG00000168036","P35222","0.0403691","0.0621518","1.0","By_ingredient","0.1978"
"SMTT00838","CTSD","11","Cathepsin D","Cathepsin D","ENSG00000117984","P07339","0.0753","0.0993019","1.0","By_ingredient","0.3383"
"SMTT00858","CYCS","7","Cytochrome C, Somatic","Cytochrome C","ENSG00000172115","P99999","0.0157206","0.0341405","1.0","By_ingredient","0.143"
"SMTT00864","CYP19A1","15","Cytochrome P450 Family 19 Subfamily A Member 1","Aromatase","ENSG00000137869","P11511","0.0434072","0.065473","1.0","By_ingredient","0.1675"
"SMTT00867","CYP1B1","2","Cytochrome P450 Family 1 Subfamily B Member 1","Cytochrome P450 1B1","ENSG00000138061","Q16678","0.0286539","0.0706678","1.0","By_ingredient","0.1855"
"SMTT01000","DNPEP","None","aspartyl aminopeptidase","Aspartyl Aminopeptidase","ENSG00000123992","Q9ULA0","0.00316375","0.015165","1.0","By_ingredient","0.1835"
"SMTT01057","EDN1","6","Endothelin 1","Endothelin-1","ENSG00000078401","P05305","0.0373216","0.0589554","1.0","By_ingredient","0.1682"
"SMTT01084","EIF6","None","eukaryotic translation initiation factor 6","Eukaryotic Translation Initiation Factor 6","ENSG00000242372","P56537","0.0878584","0.11231","1.0","By_ingredient","0.1424"
"SMTT01104","ENPEP","None","glutamyl aminopeptidase","Glutamyl Aminopeptidase","ENSG00000138792","Q07075","0.00631765","0.0212518","1.0","By_ingredient","0.1685"
"SMTT01124","ERBB2","17","Erb-b2 Receptor Tyrosine Kinase 2","Receptor Tyrosine-protein Kinase ErbB-2","ENSG00000141736","P04626","0.0188354","0.0379308","1.0","By_ingredient","0.1681"
"SMTT01141","ESR1","6","Estrogen Receptor 1","Estrogen Receptor","ENSG00000091831","P03372","0.0160017","0.0567038","1.0","By_ingredient","3.5361"
"SMTT01142","ESR2","None","estrogen receptor 2","Estrogen Receptor Beta","ENSG00000140009","Q92731","0.681743","0.709252","1.0","By_ingredient","1.1394"
"SMTT01172","F7","13","Coagulation Factor VII","Coagulation Factor VII","ENSG00000057593","P08709","0.0121686","0.0505486","1.0","By_ingredient","0.8101"
"SMTT01215","FCER2","None","Fc fragment of IgE receptor II","Low Affinity Immunoglobulin Epsilon Fc Receptor","ENSG00000104921","P06734","0.00135405","0.0187694","1.0","By_ingredient","0.3324"
"SMTT01272","FOS","14","Fos Proto-oncogene, AP-1 Transcription Factor Subunit","Proto-oncogene C-Fos","ENSG00000170345","P01100","0.127509","0.153238","1.0","By_ingredient","0.1414"
"SMTT01308","FXYD2","11","FXYD Domain Containing Ion Transport Regulator 2","Sodium/potassium-transporting ATPase Subunit Gamma","ENSG00000137731","P54710","0.00316375","0.015165","1.0","By_ingredient","0.1788"
"SMTT01315","G6PC","17","Glucose-6-phosphatase Catalytic Subunit","None","ENSG00000131482","None","0.012596","0.0301282","1.0","By_ingredient","0.1735"
"SMTT01320","GABRA1","5","Gamma-aminobutyric Acid Type A Receptor Alpha1 Subunit","Gamma-aminobutyric Acid Receptor Subunit Alpha-1","ENSG00000022355","P14867","0.00719868","0.0418722","1.0","By_ingredient","2.1634"
"SMTT01436","GOT1","None","glutamic-oxaloacetic transaminase 1","Aspartate Aminotransferase, Cytoplasmic","ENSG00000120053","P17174","0.124734","0.150382","1.0","By_ingredient","0.1737"
"SMTT01464","GRIA2","None","glutamate ionotropic receptor AMPA type subunit 2","Glutamate Receptor 2","ENSG00000120251","P42262","0.0609953","0.0842478","1.0","By_ingredient","0.6266"
"SMTT01483","GSK3B","None","glycogen synthase kinase 3 beta","Glycogen Synthase Kinase-3 Beta","ENSG00000082701","P49841","0.315737","0.346175","1.0","By_ingredient","1.4323"
"SMTT01490","GSTM2","None","glutathione S-transferase mu 2","Glutathione S-transferase Mu 2","ENSG00000213366","P28161","0.0317872","0.0738552","1.0","By_ingredient","0.1733"
"SMTT01491","GSTP1","None","glutathione S-transferase pi 1","Glutathione S-transferase P","ENSG00000084207","P09211","0.0127277","0.0517029","1.0","By_ingredient","0.3077"
"SMTT01501","GUSB","7","Glucuronidase Beta","None","ENSG00000169919","None","0.0157206","0.0341405","1.0","By_ingredient","0.2171"
"SMTT01550","HIF1A","None","hypoxia inducible factor 1 alpha subunit","Hypoxia-inducible Factor 1-alpha","ENSG00000100644","Q16665","0.0673733","0.0909126","1.0","By_ingredient","0.1391"
"SMTT01567","HMGCR","None","3-hydroxy-3-methylglutaryl-CoA reductase","3-hydroxy-3-methylglutaryl-coenzyme A Reductase","ENSG00000113161","P04035","0.000339067","0.00768109","1.0","By_ingredient","0.4465"
"SMTT01569","HMOX1","22","Heme Oxygenase 1","Heme Oxygenase 1","ENSG00000100292","P09601","0.0820511","0.106306","1.0","By_ingredient","0.3104"
"SMTT01611","HSD3B1","None","hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1","3 Beta-hydroxysteroid Dehydrogenase/Delta 5-->4-isomerase Type 1","ENSG00000203857","P14060","0.00631765","0.0212518","1.0","By_ingredient","0.2234"
"SMTT01612","HSD3B2","1","Hydroxy-delta-5-steroid Dehydrogenase, 3 Beta- And Steroid Delta-isomerase 2","3 Beta-hydroxysteroid Dehydrogenase/Delta 5-->4-isomerase Type 2","ENSG00000203859","P26439","0.0157206","0.0341405","1.0","By_ingredient","0.2226"
"SMTT01638","ICAM1","None","intercellular adhesion molecule 1","Intercellular Adhesion Molecule 1","ENSG00000090339","P05362","0.023886","0.065638","1.0","By_ingredient","0.2906"
"SMTT01652","IFNG","None","interferon gamma","Interferon Gamma","ENSG00000111537","P01579","0.0109526","0.0494762","1.0","By_ingredient","0.3376"
"SMTT01664","IGF1R","15","Insulin Like Growth Factor 1 Receptor","Insulin-like Growth Factor 1 Receptor","ENSG00000140443","P08069","0.0373216","0.0589554","1.0","By_ingredient","0.1408"
"SMTT01671","IGHG1","None","immunoglobulin heavy constant gamma 1 (G1m marker)","Ig Gamma-1 Chain C Region","None","P01857","0.00877456","0.030654","1.0","By_ingredient","0.7832"
"SMTT01680","IKBKG","X","Inhibitor Of Nuclear Factor Kappa B Kinase Subunit Gamma","NF-kappa-B Essential Modulator","ENSG00000269335","Q9Y6K9","0.00322457","0.0212518","1.0","By_ingredient","0.1882"
"SMTT01682","IL10","1","Interleukin 10","Interleukin-10","ENSG00000136634","P22301","0.0614377","0.0846816","1.0","By_ingredient","0.1794"
"SMTT01690","IL13","None","interleukin 13","Interleukin-13","ENSG00000169194","P35225","0.012596","0.0301282","1.0","By_ingredient","0.1617"
"SMTT01697","IL1B","None","interleukin 1 beta","Interleukin-1 Beta","ENSG00000125538","P01584","0.0468606","0.0882399","1.0","By_ingredient","0.3445"
"SMTT01700","IL2","None","interleukin 2","Interleukin-2","ENSG00000109471","P60568","0.0732719","0.0971565","1.0","By_ingredient","0.1415"
"SMTT01710","IL4","None","interleukin 4","Interleukin-4","ENSG00000113520","P05112","0.00353058","0.0160937","1.0","By_ingredient","0.3689"
"SMTT01712","IL6","7","Interleukin 6","Interleukin-6","ENSG00000136244","P05231","0.010543","0.0485443","1.0","By_ingredient","0.5087"
"SMTT01724","INS","11","Insulin","Insulin","ENSG00000254647","P01308","5.46712e-05","0.00211622","1.0","By_ingredient","0.4753"
"SMTT01726","INSR","19","Insulin Receptor","Insulin Receptor","ENSG00000171105","P06213","0.00317544","0.0302167","1.0","By_ingredient","0.3397"
"SMTT01756","ITGB2","21","Integrin Subunit Beta 2","Integrin Beta-2","ENSG00000160255","P05107","0.0255107","0.0672724","1.0","By_ingredient","0.1544"
"SMTT01757","ITGB3","17","Integrin Subunit Beta 3","Integrin Beta-3","ENSG00000259207","P05106","0.0160204","0.0567038","1.0","By_ingredient","0.2434"
"SMTT01778","JUN","None","Jun proto-oncogene, AP-1 transcription factor subunit","Transcription Factor AP-1","ENSG00000177606","P05412","0.00130543","0.0087721","1.0","By_ingredient","0.6283"
"SMTT01803","KCNH2","7","Potassium Voltage-gated Channel Subfamily H Member 2","Potassium Voltage-gated Channel Subfamily H Member 2","ENSG00000055118","Q12809","0.750289","0.774239","1.0","By_ingredient","0.3099"
"SMTT01814","KCNK3","2","Potassium Two Pore Domain Channel Subfamily K Member 3","Potassium Channel Subfamily K Member 3","ENSG00000171303","O14649","0.00964291","0.0469112","1.0","By_ingredient","0.2586"
"SMTT01815","KCNK9","8","Potassium Two Pore Domain Channel Subfamily K Member 9","Potassium Channel Subfamily K Member 9","ENSG00000169427","Q9NPC2","0.00322457","0.0304814","1.0","By_ingredient","0.2543"
"SMTT01937","LGALS1","None","galectin 1","Galectin-1","ENSG00000100097","P09382","0.00316375","0.015165","1.0","By_ingredient","0.2285"
"SMTT01979","LPL","8","Lipoprotein Lipase","Lipoprotein Lipase","ENSG00000175445","P06858","0.0403691","0.0621518","1.0","By_ingredient","0.1539"
"SMTT02005","LYZ","12","Lysozyme","Lysozyme C","ENSG00000090382","P61626","3.7276e-10","9.83058e-08","0.000154144","By_ingredient","2.5083"
"SMTT02024","MAOA","X","Monoamine Oxidase A","Amine Oxidase [flavin-containing] A","ENSG00000189221","P21397","7.56746e-05","0.00267873","1.0","By_ingredient","1.3121"
"SMTT02025","MAOB","None","monoamine oxidase B","Amine Oxidase [flavin-containing] B","ENSG00000069535","P27338","0.00135805","0.0188077","1.0","By_ingredient","1.8555"
"SMTT02027","MAP2","None","microtubule associated protein 2","Microtubule-associated Protein 2","ENSG00000078018","P11137","0.012596","0.0301282","1.0","By_ingredient","0.1667"
"SMTT02062","MCL1","None","MCL1, BCL2 family apoptosis regulator","Induced Myeloid Leukemia Cell Differentiation Protein Mcl-1","ENSG00000143384","Q07820","0.0311979","0.052143","1.0","By_ingredient","0.145"
"SMTT02070","MDM2","12","MDM2 Proto-oncogene","E3 Ubiquitin-protein Ligase Mdm2","ENSG00000135679","Q00987","0.0188354","0.0379308","1.0","By_ingredient","0.1511"
"SMTT02132","MMP1","11","Matrix Metallopeptidase 1","Interstitial Collagenase","ENSG00000196611","P03956","0.0131898","0.0519863","1.0","By_ingredient","0.2792"
"SMTT02142","MMP8","None","matrix metallopeptidase 8","Neutrophil Collagenase","ENSG00000118113","P22894","0.0762075","0.100206","1.0","By_ingredient","0.2195"
"SMTT02143","MMP9","20","Matrix Metallopeptidase 9","Matrix Metalloproteinase-9","ENSG00000100985","P14780","0.127509","0.153238","1.0","By_ingredient","0.1276"
"SMTT02157","MPO","17","Myeloperoxidase","Myeloperoxidase","ENSG00000005381","P05164","0.0131898","0.0519863","1.0","By_ingredient","0.3257"
"SMTT02168","MS4A2","None","membrane spanning 4-domains A2","High Affinity Immunoglobulin Epsilon Receptor Subunit Beta","ENSG00000149534","Q01362","0.00946173","0.0260702","1.0","By_ingredient","0.1913"
"SMTT02180","MT-ND6","None","None","NADH-ubiquinone Oxidoreductase Chain 6","None","P03923","0.00631765","0.0212518","1.0","By_ingredient","0.2343"
"SMTT02203","MYC","8","MYC Proto-oncogene, BHLH Transcription Factor","Myc Proto-oncogene Protein","ENSG00000136997","P01106","0.0791338","0.103143","1.0","By_ingredient","0.1631"
"SMTT02309","NFATC1","None","nuclear factor of activated T cells 1","Nuclear Factor Of Activated T-cells, Cytoplasmic 1","ENSG00000131196","O95644","0.0442207","0.0857423","1.0","By_ingredient","0.2599"
"SMTT02314","NFKBIA","14","NFKB Inhibitor Alpha","NF-kappa-B Inhibitor Alpha","ENSG00000100906","P25963","0.102219","0.127184","1.0","By_ingredient","0.1362"
"SMTT02349","NOS2","None","nitric oxide synthase 2","Nitric Oxide Synthase, Inducible","ENSG00000007171","P35228","0.00213615","0.0244665","1.0","By_ingredient","3.1545"
"SMTT02372","NR1H3","None","nuclear receptor subfamily 1 group H member 3","Oxysterols Receptor LXR-alpha","ENSG00000025434","Q13133","0.0380238","0.0797211","1.0","By_ingredient","0.1721"
"SMTT02379","NR3C1","5","Nuclear Receptor Subfamily 3 Group C Member 1","Glucocorticoid Receptor","ENSG00000113580","P04150","0.0112929","0.0500184","1.0","By_ingredient","2.0178"
"SMTT02402","NTRK2","9","Neurotrophic Receptor Tyrosine Kinase 2","BDNF/NT-3 Growth Factors Receptor","ENSG00000148053","Q16620","0.00631765","0.0212518","1.0","By_ingredient","0.1737"
"SMTT02412","OAT","10","Ornithine Aminotransferase","Ornithine Aminotransferase, Mitochondrial","ENSG00000065154","P04181","0.0473043","0.0887029","1.0","By_ingredient","0.192"
"SMTT02417","ODC1","None","ornithine decarboxylase 1","Ornithine Decarboxylase","ENSG00000115758","P11926","0.0494549","0.0718732","1.0","By_ingredient","0.1429"
"SMTT02430","OPRM1","None","opioid receptor mu 1","Mu-type Opioid Receptor","ENSG00000112038","P35372","0.643716","0.672716","1.0","By_ingredient","0.182"
"SMTT02439","OTC","X","Ornithine Carbamoyltransferase","Ornithine Carbamoyltransferase, Mitochondrial","ENSG00000036473","P00480","0.0380238","0.0797211","1.0","By_ingredient","0.2066"
"SMTT02453","P3H1","1","Prolyl 3-hydroxylase 1","Prolyl 3-hydroxylase 1","ENSG00000117385","Q32P28","0.00643886","0.0399386","1.0","By_ingredient","0.2235"
"SMTT02464","PAM","None","peptidylglycine alpha-amidating monooxygenase","Peptidyl-glycine Alpha-amidating Monooxygenase","ENSG00000145730","P19021","0.00316375","0.015165","1.0","By_ingredient","0.1475"
"SMTT02495","PCYT1A","3","Phosphate Cytidylyltransferase 1, Choline, Alpha","Choline-phosphate Cytidylyltransferase A","ENSG00000161217","P49585","0.00316375","0.015165","1.0","By_ingredient","0.1783"
"SMTT02519","PDX1","13","Pancreatic And Duodenal Homeobox 1","None","ENSG00000139515","None","0.00316375","0.015165","1.0","By_ingredient","0.164"
"SMTT02550","PGR","11","Progesterone Receptor","Progesterone Receptor","ENSG00000082175","P06401","5.44324e-06","0.000361355","1.0","By_ingredient","1.996"
"SMTT02556","PHGDH","1","Phosphoglycerate Dehydrogenase","D-3-phosphoglycerate Dehydrogenase","ENSG00000092621","O43175","0.0317872","0.0738552","1.0","By_ingredient","0.1798"
"SMTT02604","PLAU","10","Plasminogen Activator, Urokinase","Urokinase-type Plasminogen Activator","ENSG00000122861","P00749","0.00431678","0.0177302","1.0","By_ingredient","0.4409"
"SMTT02615","PLG","6","Plasminogen","Plasminogen","ENSG00000122194","P00747","0.012596","0.0301282","1.0","By_ingredient","0.1683"
"SMTT02617","PLK1","None","polo like kinase 1","Serine/threonine-protein Kinase PLK1","ENSG00000166851","P53350","0.0411272","0.0827307","1.0","By_ingredient","0.1847"
"SMTT02651","POLD1","19","DNA Polymerase Delta 1, Catalytic Subunit","None","ENSG00000062822","None","4.33309e-06","0.000302467","1.0","By_ingredient","0.6827"
"SMTT02668","PON1","7","Paraoxonase 1","Serum Paraoxonase/arylesterase 1","ENSG00000005421","P27169","0.000349509","0.00347582","1.0","By_ingredient","0.3059"
"SMTT02679","PPARA","None","peroxisome proliferator activated receptor alpha","Peroxisome Proliferator-activated Receptor Alpha","ENSG00000186951","Q07869","0.0434072","0.065473","1.0","By_ingredient","0.1503"
"SMTT02680","PPARD","None","peroxisome proliferator activated receptor delta","Peroxisome Proliferator-activated Receptor Delta","ENSG00000112033","Q03181","0.00631765","0.0212518","1.0","By_ingredient","0.1607"
"SMTT02681","PPARG","3","Peroxisome Proliferator Activated Receptor Gamma","Peroxisome Proliferator-activated Receptor Gamma","ENSG00000132170","P37231","0.000632343","0.0117153","1.0","By_ingredient","2.4505"
"SMTT02696","PPP3CA","None","protein phosphatase 3 catalytic subunit alpha","Serine/threonine-protein Phosphatase 2B Catalytic Subunit Alpha Isoform","ENSG00000138814","Q08209","0.0317872","0.0738552","1.0","By_ingredient","0.1743"
"SMTT02718","PRKCB","None","protein kinase C beta","Protein Kinase C Beta Type","ENSG00000166501","P05771","0.00969967","0.0470024","1.0","By_ingredient","0.5364"
"SMTT02747","PRSS1","7","Serine Protease 1","Trypsin-1","ENSG00000204983","P07477","1.64154e-05","0.000860887","1.0","By_ingredient","5.1668"
"SMTT02769","PTEN","10","Phosphatase And Tensin Homolog","Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase And Dual-specificity Protein Phosphatase PTEN","ENSG00000171862","P60484","0.0250359","0.0451226","1.0","By_ingredient","0.1518"
"SMTT02776","PTGS1","None","prostaglandin-endoperoxide synthase 1","Prostaglandin G/H Synthase 1","ENSG00000095303","P23219","0.00133611","0.0186544","1.0","By_ingredient","2.8771"
"SMTT02777","PTGS2","None","prostaglandin-endoperoxide synthase 2","Prostaglandin G/H Synthase 2","ENSG00000073756","P35354","0.00173358","0.0219973","1.0","By_ingredient","4.1435"
"SMTT02842","RB1","13","RB Transcriptional Corepressor 1","Retinoblastoma-associated Protein","ENSG00000139687","P06400","0.0373216","0.0589554","1.0","By_ingredient","0.1541"
"SMTT02865","RELA","None","RELA proto-oncogene, NF-kB subunit","Transcription Factor P65","ENSG00000173039","Q04206","0.00135697","0.0187953","1.0","By_ingredient","0.557"
"SMTT02886","RHO","3","Rhodopsin","Rhodopsin","ENSG00000163914","P08100","0.000503775","0.0100653","1.0","By_ingredient","0.5488"
"SMTT02969","RXRA","None","retinoid X receptor alpha","Retinoic Acid Receptor RXR-alpha","ENSG00000186350","P19793","0.225532","0.25384","1.0","By_ingredient","1.0439"
"SMTT03005","SCN5A","3","Sodium Voltage-gated Channel Alpha Subunit 5","Sodium Channel Protein Type 5 Subunit Alpha","ENSG00000183873","Q14524","0.673473","0.701408","1.0","By_ingredient","0.8782"
"SMTT03048","SERPINE1","7","Serpin Family E Member 1","Plasminogen Activator Inhibitor 1","ENSG00000106366","P05121","0.000435996","0.0040349","1.0","By_ingredient","0.2979"
"SMTT03070","SGK1","None","serum/glucocorticoid regulated kinase 1","Serine/threonine-protein Kinase Sgk1","ENSG00000118515","O00141","0.0411272","0.0827307","1.0","By_ingredient","0.1997"
"SMTT03092","SIRT1","None","sirtuin 1","NAD-dependent Protein Deacetylase Sirtuin-1","ENSG00000096717","Q96EB6","0.000568238","0.0109101","1.0","By_ingredient","0.669"
"SMTT03101","SLC11A2","12","Solute Carrier Family 11 Member 2","None","ENSG00000110911","None","0.00631765","0.0212518","1.0","By_ingredient","0.2315"
"SMTT03127","SLC22A5","5","Solute Carrier Family 22 Member 5","Solute Carrier Family 22 Member 5","ENSG00000197375","O76082","0.00316375","0.015165","1.0","By_ingredient","0.1559"
"SMTT03155","SLC2A2","3","Solute Carrier Family 2 Member 2","Solute Carrier Family 2, Facilitated Glucose Transporter Member 2","ENSG00000163581","P11168","0.00316375","0.015165","1.0","By_ingredient","0.1523"
"SMTT03188","SLC5A5","19","Solute Carrier Family 5 Member 5","None","ENSG00000105641","None","0.00631765","0.0212518","1.0","By_ingredient","0.1541"
"SMTT03193","SLC6A2","16","Solute Carrier Family 6 Member 2","Sodium-dependent Noradrenaline Transporter","ENSG00000103546","P23975","0.00142395","0.0194151","1.0","By_ingredient","1.5012"
"SMTT03195","SLC6A3","5","Solute Carrier Family 6 Member 3","Sodium-dependent Dopamine Transporter","ENSG00000142319","Q01959","0.0451835","0.0867151","1.0","By_ingredient","1.0718"
"SMTT03196","SLC6A4","None","solute carrier family 6 member 4","Sodium-dependent Serotonin Transporter","ENSG00000108576","P31645","0.162657","0.18919","1.0","By_ingredient","0.5191"
