Target id,Gene symbol,Chromosome,Gene name,Protein name,Ensembl id,UniProt id,P_value,FDR(BH),FDR(Bonferroni),Relationship,Value
"SMTT00401","BRCA1","17","BRCA1, DNA Repair Associated","None","ENSG00000012048","None","0.0113426","0.0500184","1.0","By_ingredient","0.3563"
"SMTT00436","CA2","8","Carbonic Anhydrase 2","Carbonic Anhydrase 2","ENSG00000104267","P00918","4.73925e-08","7.08778e-06","0.0195977","By_ingredient","9.512"
"SMTT00443","CACNA1A","19","Calcium Voltage-gated Channel Subunit Alpha1 A","Voltage-dependent P/Q-type Calcium Channel Subunit Alpha-1A","ENSG00000141837","O00555","0.0203184","0.0616175","1.0","By_ingredient","0.1857"
"SMTT00444","CACNA1B","9","Calcium Voltage-gated Channel Subunit Alpha1 B","Voltage-dependent N-type Calcium Channel Subunit Alpha-1B","ENSG00000148408","Q00975","0.0303228","0.0721245","1.0","By_ingredient","0.2089"
"SMTT00446","CACNA1D","3","Calcium Voltage-gated Channel Subunit Alpha1 D","Voltage-dependent L-type Calcium Channel Subunit Alpha-1D","ENSG00000157388","Q01668","0.0402255","0.0818634","1.0","By_ingredient","0.1811"
"SMTT00447","CACNA1F","X","Calcium Voltage-gated Channel Subunit Alpha1 F","Voltage-dependent L-type Calcium Channel Subunit Alpha-1F","ENSG00000102001","O60840","0.0303228","0.0721245","1.0","By_ingredient","0.1994"
"SMTT00448","CACNA1G","17","Calcium Voltage-gated Channel Subunit Alpha1 G","Voltage-dependent T-type Calcium Channel Subunit Alpha-1G","ENSG00000006283","O43497","0.0203184","0.0616175","1.0","By_ingredient","0.204"
"SMTT00450","CACNA1S","1","Calcium Voltage-gated Channel Subunit Alpha1 S","Voltage-dependent L-type Calcium Channel Subunit Alpha-1S","ENSG00000081248","Q13698","0.00537625","0.03755","1.0","By_ingredient","0.429"
"SMTT00461","CALM3","19","Calmodulin 3","None","ENSG00000160014","None","0.585277","0.616066","1.0","By_ingredient","0.9154"
"SMTT00480","CASP3","None","caspase 3","Caspase-3","ENSG00000164305","P42574","0.00181249","0.0225237","1.0","By_ingredient","1.7097"
"SMTT00487","CAT","11","Catalase","Catalase","ENSG00000121691","P04040","0.393558","0.425221","1.0","By_ingredient","0.3341"
"SMTT00488","CATSPER1","11","Cation Channel Sperm Associated 1","None","ENSG00000175294","None","0.0303228","0.0721245","1.0","By_ingredient","0.2009"
"SMTT00516","CCL2","None","C-C motif chemokine ligand 2","C-C Motif Chemokine 2","ENSG00000108691","P13500","0.0289114","0.0709546","1.0","By_ingredient","0.5415"
"SMTT00520","CCNA2","None","cyclin A2","Cyclin-A2","ENSG00000145386","P20248","0.843302","0.861047","1.0","By_ingredient","1.7853"
"SMTT00521","CCND1","11","Cyclin D1","G1/S-specific Cyclin-D1","ENSG00000110092","P24385","0.0684787","0.0920872","1.0","By_ingredient","0.3282"
"SMTT00541","CD36","7","CD36 Molecule","None","ENSG00000135218","None","0.0374546","0.0791754","1.0","By_ingredient","0.3407"
"SMTT00554","CD86","None","CD86 molecule","T-lymphocyte Activation Antigen CD86","ENSG00000114013","P42081","0.0662718","0.0896898","1.0","By_ingredient","0.178"
"SMTT00569","CDK2","None","cyclin dependent kinase 2","Cyclin-dependent Kinase 2","ENSG00000123374","P24941","0.449211","0.481402","1.0","By_ingredient","3.678"
"SMTT00570","CDK4","12","Cyclin Dependent Kinase 4","Cyclin-dependent Kinase 4","ENSG00000135446","P11802","0.254757","0.28373","1.0","By_ingredient","0.1657"
"SMTT00575","CDK7","None","cyclin dependent kinase 7","Cyclin-dependent Kinase 7","ENSG00000134058","P50613","0.00210887","0.0242581","1.0","By_ingredient","0.3593"
"SMTT00628","CHEK2","22","Checkpoint Kinase 2","Serine/threonine-protein Kinase Chk2","ENSG00000183765","O96017","0.00537625","0.03755","1.0","By_ingredient","0.3533"
"SMTT00636","CHRM1","None","cholinergic receptor muscarinic 1","Muscarinic Acetylcholine Receptor M1","ENSG00000168539","P11229","2.38696e-36","8.80118e-33","2.11228e-31","By_ingredient","11.6871"
"SMTT00637","CHRM3","1","Cholinergic Receptor Muscarinic 3","Muscarinic Acetylcholine Receptor M3","ENSG00000133019","P20309","1.609e-30","6.04867e-27","6.65354e-25","By_ingredient","9.5104"
"SMTT00639","CHRNA2","8","Cholinergic Receptor Nicotinic Alpha 2 Subunit","Neuronal Acetylcholine Receptor Subunit Alpha-2","ENSG00000120903","Q15822","2.34714e-20","3.13092e-17","9.70585e-15","By_ingredient","3.8698"
"SMTT00642","CHRNA7","15","Cholinergic Receptor Nicotinic Alpha 7 Subunit","Neuronal Acetylcholine Receptor Subunit Alpha-7","ENSG00000175344","P36544","0.00497009","0.0360231","1.0","By_ingredient","1.6615"
"SMTT00664","CLCN1","7","Chloride Voltage-gated Channel 1","None","ENSG00000188037","None","0.0402255","0.0818634","1.0","By_ingredient","0.2882"
"SMTT00665","CLCN2","3","Chloride Voltage-gated Channel 2","Chloride Channel Protein 2","ENSG00000114859","P51788","0.0402255","0.0818634","1.0","By_ingredient","0.2687"
"SMTT00666","CLCN4","X","Chloride Voltage-gated Channel 4","None","ENSG00000073464","None","0.0402255","0.0818634","1.0","By_ingredient","0.2508"
"SMTT00668","CLCN7","16","Chloride Voltage-gated Channel 7","None","ENSG00000103249","None","0.0402255","0.0818634","1.0","By_ingredient","0.2687"
"SMTT00669","CLCNKA","1","Chloride Voltage-gated Channel Ka","Chloride Channel Protein ClC-Ka","ENSG00000186510","P51800","0.0402255","0.0818634","1.0","By_ingredient","0.2615"
"SMTT00721","COL1A1","17","Collagen Type I Alpha 1 Chain","Collagen Alpha-1(I) Chain","ENSG00000108821","P02452","0.0470428","0.0883999","1.0","By_ingredient","0.3384"
"SMTT00809","CRYZ","None","crystallin zeta","Quinone Oxidoreductase","ENSG00000116791","Q08257","0.00974639","0.0264223","1.0","By_ingredient","0.1888"
"SMTT00838","CTSD","11","Cathepsin D","Cathepsin D","ENSG00000117984","P07339","0.407157","0.438931","1.0","By_ingredient","0.5514"
"SMTT00851","CXCL8","None","C-X-C motif chemokine ligand 8","Interleukin-8","ENSG00000169429","P10145","0.0302547","0.0511295","1.0","By_ingredient","0.7028"
"SMTT00865","CYP1A1","None","cytochrome P450 family 1 subfamily A member 1","Cytochrome P450 1A1","ENSG00000140465","P04798","0.00224381","0.0126056","1.0","By_ingredient","1.0175"
"SMTT00866","CYP1A2","None","cytochrome P450 family 1 subfamily A member 2","Cytochrome P450 1A2","ENSG00000140505","P05177","0.161694","0.188229","1.0","By_ingredient","0.515"
"SMTT00867","CYP1B1","2","Cytochrome P450 Family 1 Subfamily B Member 1","Cytochrome P450 1B1","ENSG00000138061","Q16678","0.00138143","0.00910493","1.0","By_ingredient","0.3901"
"SMTT00875","CYP2B6","None","cytochrome P450 family 2 subfamily B member 6","Cytochrome P450 2B6","ENSG00000197408","P20813","0.093319","0.118006","1.0","By_ingredient","0.1942"
"SMTT00880","CYP2E1","None","cytochrome P450 family 2 subfamily E member 1","Cytochrome P450 2E1","ENSG00000130649","P05181","0.10216","0.127121","1.0","By_ingredient","0.2035"
"SMTT00883","CYP3A4","None","cytochrome P450 family 3 subfamily A member 4","Cytochrome P450 3A4","ENSG00000160868","P08684","0.262031","0.291157","1.0","By_ingredient","0.5711"
"SMTT00930","DECR1","None","2,4-dienoyl-CoA reductase 1","2,4-dienoyl-CoA Reductase, Mitochondrial","ENSG00000104325","Q16698","0.00974639","0.0264223","1.0","By_ingredient","0.1831"
"SMTT01018","DRD1","None","dopamine receptor D1","D(1A) Dopamine Receptor","ENSG00000184845","P21728","5.53952e-07","5.56761e-05","0.22907","By_ingredient","2.1625"
"SMTT01048","ECE1","1","Endothelin Converting Enzyme 1","Endothelin-converting Enzyme 1","ENSG00000117298","P42892","0.0384222","0.0601476","1.0","By_ingredient","0.1845"
"SMTT01073","EHHADH","3","Enoyl-CoA Hydratase And 3-hydroxyacyl CoA Dehydrogenase","Peroxisomal Bifunctional Enzyme","ENSG00000113790","Q08426","0.0193983","0.0385549","1.0","By_ingredient","0.1826"
"SMTT01084","EIF6","None","eukaryotic translation initiation factor 6","Eukaryotic Translation Initiation Factor 6","ENSG00000242372","P56537","0.247411","0.276238","1.0","By_ingredient","0.3155"
"SMTT01103","ENOX2","None","ecto-NOX disulfide-thiol exchanger 2","Ecto-NOX Disulfide-thiol Exchanger 2","ENSG00000165675","Q16206","0.00974639","0.0264223","1.0","By_ingredient","0.1685"
"SMTT01108","EP300","22","E1A Binding Protein P300","None","ENSG00000100393","None","0.0289566","0.0497421","1.0","By_ingredient","0.1739"
"SMTT01127","ERCC1","19","ERCC Excision Repair 1, Endonuclease Non-catalytic Subunit","None","ENSG00000012061","None","0.012769","0.051746","1.0","By_ingredient","0.3543"
"SMTT01128","ERCC2","19","ERCC Excision Repair 2, TFIIH Core Complex Helicase Subunit","None","ENSG00000104884","None","0.00356674","0.0315793","1.0","By_ingredient","0.3585"
"SMTT01141","ESR1","6","Estrogen Receptor 1","Estrogen Receptor","ENSG00000091831","P03372","0.00013701","0.00413038","1.0","By_ingredient","10.043"
"SMTT01142","ESR2","None","estrogen receptor 2","Estrogen Receptor Beta","ENSG00000140009","Q92731","0.681051","0.708558","1.0","By_ingredient","2.2819"
"SMTT01170","F3","None","coagulation factor III, tissue factor","Tissue Factor","ENSG00000117525","P13726","0.136676","0.16257","1.0","By_ingredient","0.1809"
"SMTT01202","FASN","None","fatty acid synthase","Fatty Acid Synthase","ENSG00000169710","P49327","0.224938","0.253213","1.0","By_ingredient","0.1703"
"SMTT01272","FOS","14","Fos Proto-oncogene, AP-1 Transcription Factor Subunit","Proto-oncogene C-Fos","ENSG00000170345","P01100","0.344007","0.375099","1.0","By_ingredient","0.1713"
"SMTT01305","FUS","16","FUS RNA Binding Protein","None","ENSG00000089280","None","0.00974639","0.0264223","1.0","By_ingredient","0.1872"
"SMTT01317","G6PD","X","Glucose-6-phosphate Dehydrogenase","Glucose-6-phosphate 1-dehydrogenase","ENSG00000160211","P11413","0.0495659","0.0905131","1.0","By_ingredient","0.3899"
"SMTT01320","GABRA1","5","Gamma-aminobutyric Acid Type A Receptor Alpha1 Subunit","Gamma-aminobutyric Acid Receptor Subunit Alpha-1","ENSG00000022355","P14867","0.0","0.0","0.0","By_ingredient","17.4662"
"SMTT01348","GATM","15","Glycine Amidinotransferase","Glycine Amidinotransferase, Mitochondrial","ENSG00000171766","P50440","0.650355","0.679061","1.0","By_ingredient","0.2196"
"SMTT01426","GNMT","6","Glycine N-methyltransferase","Glycine N-methyltransferase","ENSG00000124713","Q14749","0.169872","0.196594","1.0","By_ingredient","0.1666"
"SMTT01430","GNRH1","8","Gonadotropin Releasing Hormone 1","None","ENSG00000147437","None","0.0193983","0.0385549","1.0","By_ingredient","0.178"
"SMTT01436","GOT1","None","glutamic-oxaloacetic transaminase 1","Aspartate Aminotransferase, Cytoplasmic","ENSG00000120053","P17174","0.337536","0.368535","1.0","By_ingredient","0.3734"
"SMTT01464","GRIA2","None","glutamate ionotropic receptor AMPA type subunit 2","Glutamate Receptor 2","ENSG00000120251","P42262","1.17466e-06","0.000104776","0.400361","By_ingredient","2.7395"
"SMTT01483","GSK3B","None","glycogen synthase kinase 3 beta","Glycogen Synthase Kinase-3 Beta","ENSG00000082701","P49841","0.971526","0.976709","1.0","By_ingredient","2.4335"
"SMTT01487","GSTA1","None","glutathione S-transferase alpha 1","Glutathione S-transferase A1","ENSG00000243955","P08263","0.0753756","0.0993719","1.0","By_ingredient","0.1747"
"SMTT01489","GSTM1","None","glutathione S-transferase mu 1","Glutathione S-transferase Mu 1","ENSG00000134184","P09488","0.10216","0.127121","1.0","By_ingredient","0.1812"
"SMTT01490","GSTM2","None","glutathione S-transferase mu 2","Glutathione S-transferase Mu 2","ENSG00000213366","P28161","0.047796","0.070172","1.0","By_ingredient","0.1797"
"SMTT01491","GSTP1","None","glutathione S-transferase pi 1","Glutathione S-transferase P","ENSG00000084207","P09211","0.239993","0.268641","1.0","By_ingredient","0.3533"
"SMTT01513","HADHB","2","Hydroxyacyl-CoA Dehydrogenase Trifunctional Multienzyme Complex Subunit Beta","None","ENSG00000138029","None","0.047796","0.070172","1.0","By_ingredient","0.2114"
"SMTT01569","HMOX1","22","Heme Oxygenase 1","Heme Oxygenase 1","ENSG00000100292","P09601","0.026247","0.0681165","1.0","By_ingredient","0.9155"
"SMTT01628","HTR3A","None","5-hydroxytryptamine receptor 3A","5-hydroxytryptamine Receptor 3A","ENSG00000166736","P46098","0.190404","0.217823","1.0","By_ingredient","0.3648"
"SMTT01638","ICAM1","None","intercellular adhesion molecule 1","Intercellular Adhesion Molecule 1","ENSG00000090339","P05362","0.283434","0.313124","1.0","By_ingredient","0.3682"
"SMTT01671","IGHG1","None","immunoglobulin heavy constant gamma 1 (G1m marker)","Ig Gamma-1 Chain C Region","None","P01857","4.54565e-10","8.91639e-08","4.02129e-05","By_ingredient","3.3158"
"SMTT01673","IGHMBP2","11","Immunoglobulin Mu Binding Protein 2","None","ENSG00000132740","None","0.000103879","0.0033736","1.0","By_ingredient","0.3753"
"SMTT01679","IKBKB","8","Inhibitor Of Nuclear Factor Kappa B Kinase Subunit Beta","Inhibitor Of Nuclear Factor Kappa-B Kinase Subunit Beta","ENSG00000104365","O14920","0.0247302","0.0666324","1.0","By_ingredient","0.3791"
"SMTT01682","IL10","1","Interleukin 10","Interleukin-10","ENSG00000136634","P22301","0.000919437","0.00683028","1.0","By_ingredient","0.6053"
"SMTT01697","IL1B","None","interleukin 1 beta","Interleukin-1 Beta","ENSG00000125538","P01584","0.35676","0.388062","1.0","By_ingredient","0.5486"
"SMTT01710","IL4","None","interleukin 4","Interleukin-4","ENSG00000113520","P05112","0.239993","0.268641","1.0","By_ingredient","0.3618"
"SMTT01711","IL5","None","interleukin 5","Interleukin-5","ENSG00000113525","P05113","0.0662718","0.0896898","1.0","By_ingredient","0.1764"
"SMTT01726","INSR","19","Insulin Receptor","Insulin Receptor","ENSG00000171105","P06213","0.0570789","0.0800164","1.0","By_ingredient","0.18"
"SMTT01778","JUN","None","Jun proto-oncogene, AP-1 transcription factor subunit","Transcription Factor AP-1","ENSG00000177606","P05412","0.0287651","0.0495365","1.0","By_ingredient","0.4871"
"SMTT01803","KCNH2","7","Potassium Voltage-gated Channel Subfamily H Member 2","Potassium Voltage-gated Channel Subfamily H Member 2","ENSG00000055118","Q12809","0.131532","0.15734","1.0","By_ingredient","1.1075"
"SMTT01833","KDR","4","Kinase Insert Domain Receptor","Vascular Endothelial Growth Factor Receptor 2","ENSG00000128052","P35968","0.256547","0.285576","1.0","By_ingredient","0.5352"
"SMTT01929","LDLR","19","Low Density Lipoprotein Receptor","Low-density Lipoprotein Receptor","ENSG00000130164","P01130","0.110916","0.136253","1.0","By_ingredient","0.2344"
"SMTT01979","LPL","8","Lipoprotein Lipase","Lipoprotein Lipase","ENSG00000175445","P06858","0.119587","0.145189","1.0","By_ingredient","0.1854"
"SMTT02005","LYZ","12","Lysozyme","Lysozyme C","ENSG00000090382","P61626","5.37892e-05","0.00208874","1.0","By_ingredient","2.4321"
"SMTT02024","MAOA","X","Monoamine Oxidase A","Amine Oxidase [flavin-containing] A","ENSG00000189221","P21397","0.000647149","0.00530074","1.0","By_ingredient","1.2989"
"SMTT02025","MAOB","None","monoamine oxidase B","Amine Oxidase [flavin-containing] B","ENSG00000069535","P27338","4.59789e-13","1.75236e-10","4.06548e-08","By_ingredient","5.388"
"SMTT02034","MAPK10","4","Mitogen-activated Protein Kinase 10","Mitogen-activated Protein Kinase 10","ENSG00000109339","P53779","0.0570789","0.0800164","1.0","By_ingredient","0.168"
"SMTT02035","MAPK12","None","mitogen-activated protein kinase 12","Mitogen-activated Protein Kinase 12","ENSG00000188130","P53778","0.0174847","0.0583726","1.0","By_ingredient","0.3501"
"SMTT02038","MAPK8","None","mitogen-activated protein kinase 8","Mitogen-activated Protein Kinase 8","ENSG00000107643","P45983","0.177971","0.204954","1.0","By_ingredient","0.1656"
"SMTT02120","MLH3","14","MutL Homolog 3","None","ENSG00000119684","None","0.00101789","0.0158103","1.0","By_ingredient","0.4362"
"SMTT02132","MMP1","11","Matrix Metallopeptidase 1","Interstitial Collagenase","ENSG00000196611","P03956","0.209587","0.237426","1.0","By_ingredient","0.1518"
"SMTT02157","MPO","17","Myeloperoxidase","Myeloperoxidase","ENSG00000005381","P05164","0.177971","0.204954","1.0","By_ingredient","0.1762"
"SMTT02162","MRE11","11","MRE11 Homolog, Double Strand Break Repair Nuclease","None","ENSG00000020922","None","0.00101789","0.0158103","1.0","By_ingredient","0.3764"
"SMTT02170","MSH3","5","MutS Homolog 3","None","ENSG00000113318","None","0.00101789","0.0158103","1.0","By_ingredient","0.4"
"SMTT02194","MUC1","1","Mucin 1, Cell Surface Associated","None","ENSG00000185499","None","0.000309532","0.00722238","1.0","By_ingredient","0.3503"
"SMTT02195","MUC2","None","mucin 2, oligomeric mucus/gel-forming","Mucin-2","None","Q02817","0.0203184","0.0616175","1.0","By_ingredient","0.1899"
"SMTT02198","MUTYH","1","MutY DNA Glycosylase","None","ENSG00000132781","None","0.00101789","0.0158103","1.0","By_ingredient","0.4089"
"SMTT02203","MYC","8","MYC Proto-oncogene, BHLH Transcription Factor","Myc Proto-oncogene Protein","ENSG00000136997","P01106","0.224938","0.253213","1.0","By_ingredient","0.1725"
"SMTT02239","NALCN","13","Sodium Leak Channel, Non-selective","None","ENSG00000102452","None","0.0303228","0.0721245","1.0","By_ingredient","0.1924"
"SMTT02247","NBN","8","Nibrin","None","ENSG00000104320","None","0.00101789","0.0158103","1.0","By_ingredient","0.3486"
"SMTT02251","NCOA1","None","nuclear receptor coactivator 1","Nuclear Receptor Coactivator 1","ENSG00000084676","Q15788","0.765832","0.788897","1.0","By_ingredient","0.686"
"SMTT02349","NOS2","None","nitric oxide synthase 2","Nitric Oxide Synthase, Inducible","ENSG00000007171","P35228","1.13081e-05","0.000638292","1.0","By_ingredient","8.3945"
"SMTT02350","NOS3","None","nitric oxide synthase 3","Nitric Oxide Synthase, Endothelial","ENSG00000164867","P29474","0.0499531","0.0907868","1.0","By_ingredient","0.7336"
"SMTT02351","NOTCH1","9","Notch 1","None","ENSG00000148400","None","0.0287359","0.0707289","1.0","By_ingredient","0.4243"
"SMTT02354","NOX1","None","NADPH oxidase 1","NADPH Oxidase 1","ENSG00000007952","Q9Y5S8","0.00974639","0.0264223","1.0","By_ingredient","0.192"
"SMTT02369","NQO2","None","N-ribosyldihydronicotinamide:quinone reductase 2","Ribosyldihydronicotinamide Dehydrogenase [quinone]","ENSG00000124588","P16083","0.0455675","0.0678477","1.0","By_ingredient","0.1729"
"SMTT02374","NR1I2","None","nuclear receptor subfamily 1 group I member 2","Nuclear Receptor Subfamily 1 Group I Member 2","ENSG00000144852","O75469","0.2173","0.245309","1.0","By_ingredient","0.1733"
"SMTT02375","NR1I3","None","nuclear receptor subfamily 1 group I member 3","Nuclear Receptor Subfamily 1 Group I Member 3","ENSG00000143257","Q14994","0.0384222","0.0601476","1.0","By_ingredient","0.1776"
"SMTT02379","NR3C1","5","Nuclear Receptor Subfamily 3 Group C Member 1","Glucocorticoid Receptor","ENSG00000113580","P04150","0.0464273","0.0878291","1.0","By_ingredient","3.7759"
"SMTT02380","NR3C2","4","Nuclear Receptor Subfamily 3 Group C Member 2","Mineralocorticoid Receptor","ENSG00000151623","P08235","0.608168","0.638178","1.0","By_ingredient","0.8051"
"SMTT02420","OGG1","3","8-oxoguanine DNA Glycosylase","None","ENSG00000114026","None","0.012769","0.051746","1.0","By_ingredient","0.3799"
"SMTT02428","OPRD1","None","opioid receptor delta 1","Delta-type Opioid Receptor","ENSG00000116329","P41143","0.702898","0.729313","1.0","By_ingredient","0.4961"
"SMTT02430","OPRM1","None","opioid receptor mu 1","Mu-type Opioid Receptor","ENSG00000112038","P35372","0.612375","0.642264","1.0","By_ingredient","0.6631"
"SMTT02453","P3H1","1","Prolyl 3-hydroxylase 1","Prolyl 3-hydroxylase 1","ENSG00000117385","Q32P28","0.0203184","0.0616175","1.0","By_ingredient","0.2256"
"SMTT02495","PCYT1A","3","Phosphate Cytidylyltransferase 1, Choline, Alpha","Choline-phosphate Cytidylyltransferase A","ENSG00000161217","P49585","0.00974639","0.0264223","1.0","By_ingredient","0.1885"
"SMTT02497","PDE10A","6","Phosphodiesterase 10A","CAMP And CAMP-inhibited CGMP 3',5'-cyclic Phosphodiesterase 10A","ENSG00000112541","Q9Y233","0.153436","0.179626","1.0","By_ingredient","0.2017"
"SMTT02499","PDE3A","12","Phosphodiesterase 3A","CGMP-inhibited 3',5'-cyclic Phosphodiesterase A","ENSG00000172572","Q14432","8.21456e-06","0.000495677","1.0","By_ingredient","2.4976"
"SMTT02550","PGR","11","Progesterone Receptor","Progesterone Receptor","ENSG00000082175","P06401","0.0662429","0.0896672","1.0","By_ingredient","1.4872"
"SMTT02603","PLAT","8","Plasminogen Activator, Tissue Type","Tissue-type Plasminogen Activator","ENSG00000104368","P00750","0.128173","0.153935","1.0","By_ingredient","0.3451"
"SMTT02604","PLAU","10","Plasminogen Activator, Urokinase","Urokinase-type Plasminogen Activator","ENSG00000122861","P00749","0.00335111","0.0156705","1.0","By_ingredient","0.4871"
"SMTT02631","PMS2","7","PMS1 Homolog 2, Mismatch Repair System Component","Mismatch Repair Endonuclease PMS2","ENSG00000122512","P54278","0.00210887","0.0242581","1.0","By_ingredient","0.3999"
"SMTT02634","PNKP","19","Polynucleotide Kinase 3'-phosphatase","None","ENSG00000039650","None","0.00356674","0.0315793","1.0","By_ingredient","0.381"
"SMTT02651","POLD1","19","DNA Polymerase Delta 1, Catalytic Subunit","None","ENSG00000062822","None","0.00498607","0.036094","1.0","By_ingredient","0.5055"
"SMTT02679","PPARA","None","peroxisome proliferator activated receptor alpha","Peroxisome Proliferator-activated Receptor Alpha","ENSG00000186951","Q07869","0.128173","0.153935","1.0","By_ingredient","0.1667"
"SMTT02681","PPARG","3","Peroxisome Proliferator Activated Receptor Gamma","Peroxisome Proliferator-activated Receptor Gamma","ENSG00000132170","P37231","0.254757","0.28373","1.0","By_ingredient","2.1134"
"SMTT02696","PPP3CA","None","protein phosphatase 3 catalytic subunit alpha","Serine/threonine-protein Phosphatase 2B Catalytic Subunit Alpha Isoform","ENSG00000138814","Q08209","0.000281676","0.00301095","1.0","By_ingredient","0.3697"
"SMTT02706","PRDX5","None","peroxiredoxin 5","Peroxiredoxin-5, Mitochondrial","ENSG00000126432","P30044","0.00974639","0.0264223","1.0","By_ingredient","0.1751"
"SMTT02724","PRKDC","8","Protein Kinase, DNA-activated, Catalytic Polypeptide","DNA-dependent Protein Kinase Catalytic Subunit","ENSG00000253729","P78527","0.0142693","0.0539516","1.0","By_ingredient","0.3526"
"SMTT02731","PRODH","22","Proline Dehydrogenase 1","Proline Dehydrogenase 1, Mitochondrial","ENSG00000100033","O43272","0.00974639","0.0264223","1.0","By_ingredient","0.1683"
"SMTT02747","PRSS1","7","Serine Protease 1","Trypsin-1","ENSG00000204983","P07477","1.40767e-40","1.35372e-36","5.82101e-35","By_ingredient","21.2055"
