Target id,Gene symbol,Chromosome,Gene name,Protein name,Ensembl id,UniProt id,P_value,FDR(BH),FDR(Bonferroni),Relationship,Value
"SMTT00149","ALAS2","X","5'-aminolevulinate Synthase 2","5-aminolevulinate Synthase, Erythroid-specific, Mitochondrial","ENSG00000158578","P22557","0.0515255","0.0742243","1.0","By_ingredient","0.1913"
"SMTT00153","ALDH2","12","Aldehyde Dehydrogenase 2 Family Member","Aldehyde Dehydrogenase, Mitochondrial","ENSG00000111275","P05091","0.139229","0.16516","1.0","By_ingredient","0.1774"
"SMTT00175","ALOX5","None","arachidonate 5-lipoxygenase","Arachidonate 5-lipoxygenase","ENSG00000012779","P09917","0.00226618","0.0127011","1.0","By_ingredient","0.6129"
"SMTT00184","AMD1","None","adenosylmethionine decarboxylase 1","S-adenosylmethionine Decarboxylase Proenzyme","ENSG00000123505","P17707","0.0515255","0.0742243","1.0","By_ingredient","0.1799"
"SMTT00193","AMT","3","Aminomethyltransferase","Aminomethyltransferase, Mitochondrial","ENSG00000145020","P48728","0.0270471","0.0691978","1.0","By_ingredient","0.191"
"SMTT00194","AMY2A","None","amylase, alpha 2A (pancreatic)","Pancreatic Alpha-amylase","ENSG00000243480","P04746","0.169081","0.195734","1.0","By_ingredient","0.3727"
"SMTT00214","ANTXR2","4","Anthrax Toxin Receptor 2","Anthrax Toxin Receptor 2","ENSG00000163297","P58335","0.00877685","0.0251287","1.0","By_ingredient","0.1878"
"SMTT00244","AR","X","Androgen Receptor","Androgen Receptor","ENSG00000169083","P10275","0.00650105","0.0400051","1.0","By_ingredient","9.3507"
"SMTT00272","ASL","7","Argininosuccinate Lyase","Argininosuccinate Lyase","ENSG00000126522","P04424","0.0270471","0.0691978","1.0","By_ingredient","0.1896"
"SMTT00356","BCHE","None","butyrylcholinesterase","Cholinesterase","ENSG00000114200","P06276","0.0252747","0.0454352","1.0","By_ingredient","1.3463"
"SMTT00361","BCL2","18","BCL2, Apoptosis Regulator","Apoptosis Regulator Bcl-2","ENSG00000171791","P10415","0.00172878","0.0106678","1.0","By_ingredient","1.5812"
"SMTT00362","BCL2L1","None","BCL2 like 1","Bcl-2-like Protein 1","ENSG00000171552","Q07817","0.0477371","0.0889541","1.0","By_ingredient","0.5812"
"SMTT00369","BDNF","11","Brain Derived Neurotrophic Factor","Brain-derived Neurotrophic Factor","ENSG00000176697","P23560","0.108311","0.133594","1.0","By_ingredient","0.4075"
"SMTT00389","BMP2","20","Bone Morphogenetic Protein 2","None","ENSG00000125845","None","0.00112252","0.00788993","1.0","By_ingredient","0.4417"
"SMTT00390","BMP4","14","Bone Morphogenetic Protein 4","Bone Morphogenetic Protein 4","ENSG00000125378","P12644","0.0261015","0.0464126","1.0","By_ingredient","0.2134"
"SMTT00434","CA1","None","carbonic anhydrase 1","Carbonic Anhydrase 1","ENSG00000133742","P00915","0.0102448","0.0291326","1.0","By_ingredient","0.4219"
"SMTT00436","CA2","8","Carbonic Anhydrase 2","Carbonic Anhydrase 2","ENSG00000104267","P00918","7.7793e-11","2.4519e-08","3.21689e-05","By_ingredient","10.3438"
"SMTT00437","CA4","17","Carbonic Anhydrase 4","Carbonic Anhydrase 4","ENSG00000167434","P22748","0.00800463","0.0436788","1.0","By_ingredient","0.4197"
"SMTT00440","CA9","None","carbonic anhydrase 9","Carbonic Anhydrase 9","ENSG00000107159","Q16790","0.0424045","0.0839118","1.0","By_ingredient","0.4977"
"SMTT00461","CALM3","19","Calmodulin 3","None","ENSG00000160014","None","0.466007","0.498236","1.0","By_ingredient","1.5341"
"SMTT00480","CASP3","None","caspase 3","Caspase-3","ENSG00000164305","P42574","0.000763146","0.0133096","1.0","By_ingredient","1.8091"
"SMTT00482","CASP8","2","Caspase 8","Caspase-8","ENSG00000064012","Q14790","0.00204222","0.02369","1.0","By_ingredient","0.9069"
"SMTT00487","CAT","11","Catalase","Catalase","ENSG00000121691","P04040","0.0101638","0.0269299","1.0","By_ingredient","0.5225"
"SMTT00516","CCL2","None","C-C motif chemokine ligand 2","C-C Motif Chemokine 2","ENSG00000108691","P13500","0.0131173","0.0308148","1.0","By_ingredient","0.3983"
"SMTT00520","CCNA2","None","cyclin A2","Cyclin-A2","ENSG00000145386","P20248","0.00100183","0.0156213","1.0","By_ingredient","4.1365"
"SMTT00521","CCND1","11","Cyclin D1","G1/S-specific Cyclin-D1","ENSG00000110092","P24385","0.00675874","0.0220477","1.0","By_ingredient","0.7058"
"SMTT00541","CD36","7","CD36 Molecule","None","ENSG00000135218","None","0.0515255","0.0742243","1.0","By_ingredient","0.1757"
"SMTT00546","CD40","20","CD40 Molecule","Tumor Necrosis Factor Receptor Superfamily Member 5","ENSG00000101017","P25942","0.043125","0.0651864","1.0","By_ingredient","0.1893"
"SMTT00552","CD80","None","CD80 molecule","T-lymphocyte Activation Antigen CD80","ENSG00000121594","P33681","0.0681071","0.0917392","1.0","By_ingredient","0.1863"
"SMTT00554","CD86","None","CD86 molecule","T-lymphocyte Activation Antigen CD86","ENSG00000114013","P42081","0.0598527","0.0829567","1.0","By_ingredient","0.1852"
"SMTT00558","CDC25B","None","cell division cycle 25B","M-phase Inducer Phosphatase 2","ENSG00000101224","P30305","0.218865","0.246918","1.0","By_ingredient","0.1633"
"SMTT00569","CDK2","None","cyclin dependent kinase 2","Cyclin-dependent Kinase 2","ENSG00000123374","P24941","3.26895e-05","0.00144777","1.0","By_ingredient","6.074"
"SMTT00570","CDK4","12","Cyclin Dependent Kinase 4","Cyclin-dependent Kinase 4","ENSG00000135446","P11802","0.0158895","0.0491368","1.0","By_ingredient","0.5241"
"SMTT00577","CDKN1A","6","Cyclin Dependent Kinase Inhibitor 1A","Cyclin-dependent Kinase Inhibitor 1","ENSG00000124762","P38936","0.327767","0.358444","1.0","By_ingredient","0.1836"
"SMTT00612","CETP","16","Cholesteryl Ester Transfer Protein","Cholesteryl Ester Transfer Protein","ENSG00000087237","P11597","0.0174771","0.0363435","1.0","By_ingredient","0.1535"
"SMTT00636","CHRM1","None","cholinergic receptor muscarinic 1","Muscarinic Acetylcholine Receptor M1","ENSG00000168539","P11229","1.58361e-15","8.89429e-13","1.3964e-10","By_ingredient","7.7415"
"SMTT00637","CHRM3","1","Cholinergic Receptor Muscarinic 3","Muscarinic Acetylcholine Receptor M3","ENSG00000133019","P20309","4.58329e-10","1.18381e-07","0.000189528","By_ingredient","5.5164"
"SMTT00639","CHRNA2","8","Cholinergic Receptor Nicotinic Alpha 2 Subunit","Neuronal Acetylcholine Receptor Subunit Alpha-2","ENSG00000120903","Q15822","5.78731e-07","5.78982e-05","0.239316","By_ingredient","1.9467"
"SMTT00642","CHRNA7","15","Cholinergic Receptor Nicotinic Alpha 7 Subunit","Neuronal Acetylcholine Receptor Subunit Alpha-7","ENSG00000175344","P36544","0.00219388","0.0248028","1.0","By_ingredient","1.8329"
"SMTT00664","CLCN1","7","Chloride Voltage-gated Channel 1","None","ENSG00000188037","None","0.0359","0.0773851","1.0","By_ingredient","0.2571"
"SMTT00665","CLCN2","3","Chloride Voltage-gated Channel 2","Chloride Channel Protein 2","ENSG00000114859","P51788","0.0359","0.0773851","1.0","By_ingredient","0.2483"
"SMTT00666","CLCN4","X","Chloride Voltage-gated Channel 4","None","ENSG00000073464","None","0.0359","0.0773851","1.0","By_ingredient","0.2614"
"SMTT00667","CLCN5","X","Chloride Voltage-gated Channel 5","None","ENSG00000171365","None","0.0446726","0.0862047","1.0","By_ingredient","0.2497"
"SMTT00668","CLCN7","16","Chloride Voltage-gated Channel 7","None","ENSG00000103249","None","0.0359","0.0773851","1.0","By_ingredient","0.2469"
"SMTT00669","CLCNKA","1","Chloride Voltage-gated Channel Ka","Chloride Channel Protein ClC-Ka","ENSG00000186510","P51800","0.0359","0.0773851","1.0","By_ingredient","0.2482"
"SMTT00721","COL1A1","17","Collagen Type I Alpha 1 Chain","Collagen Alpha-1(I) Chain","ENSG00000108821","P02452","0.0382073","0.0798203","1.0","By_ingredient","0.3383"
"SMTT00777","CPT1A","11","Carnitine Palmitoyltransferase 1A","Carnitine O-palmitoyltransferase 1, Liver Isoform","ENSG00000110090","P50416","0.0174771","0.0363435","1.0","By_ingredient","0.2014"
"SMTT00789","CRH","None","corticotropin releasing hormone","Corticoliberin","ENSG00000147571","P06850","0.0515255","0.0742243","1.0","By_ingredient","0.2095"
"SMTT00793","CRP","None","C-reactive protein","C-reactive Protein","ENSG00000132693","P02741","0.0346505","0.0560328","1.0","By_ingredient","0.1774"
"SMTT00826","CTH","1","Cystathionine Gamma-lyase","Cystathionine Gamma-lyase","ENSG00000116761","P32929","0.0232822","0.0431877","1.0","By_ingredient","0.3537"
"SMTT00830","CTNNB1","3","Catenin Beta 1","Catenin Beta-1","ENSG00000168036","P35222","0.108311","0.133594","1.0","By_ingredient","0.3633"
"SMTT00836","CTSB","None","cathepsin B","Cathepsin B","ENSG00000164733","P07858","0.0844006","0.108747","1.0","By_ingredient","0.1695"
"SMTT00838","CTSD","11","Cathepsin D","Cathepsin D","ENSG00000117984","P07339","0.00863377","0.0249217","1.0","By_ingredient","0.9215"
"SMTT00851","CXCL8","None","C-X-C motif chemokine ligand 8","Interleukin-8","ENSG00000169429","P10145","9.95223e-05","0.0014516","1.0","By_ingredient","1.1511"
"SMTT00865","CYP1A1","None","cytochrome P450 family 1 subfamily A member 1","Cytochrome P450 1A1","ENSG00000140465","P04798","0.0232822","0.0431877","1.0","By_ingredient","0.9721"
"SMTT00874","CYP2A6","19","Cytochrome P450 Family 2 Subfamily A Member 6","Cytochrome P450 2A6","ENSG00000255974","P11509","0.00877685","0.0251287","1.0","By_ingredient","0.3818"
"SMTT00883","CYP3A4","None","cytochrome P450 family 3 subfamily A member 4","Cytochrome P450 3A4","ENSG00000160868","P08684","0.0282716","0.0511011","1.0","By_ingredient","0.811"
"SMTT00971","DMPK","19","DM1 Protein Kinase","Myotonin-protein Kinase","ENSG00000104936","Q09013","0.0181134","0.0588509","1.0","By_ingredient","0.198"
"SMTT01000","DNPEP","None","aspartyl aminopeptidase","Aspartyl Aminopeptidase","ENSG00000123992","Q9ULA0","0.00877685","0.0251287","1.0","By_ingredient","0.1915"
"SMTT01033","DUOX2","15","Dual Oxidase 2","None","ENSG00000140279","None","0.0032906","0.0155098","1.0","By_ingredient","0.347"
"SMTT01057","EDN1","6","Endothelin 1","Endothelin-1","ENSG00000078401","P05305","0.100411","0.125405","1.0","By_ingredient","0.1755"
"SMTT01064","EFEMP1","2","EGF Containing Fibulin Extracellular Matrix Protein 1","None","ENSG00000115380","None","0.0446726","0.0862047","1.0","By_ingredient","0.202"
"SMTT01071","EGLN1","1","Egl-9 Family Hypoxia Inducible Factor 1","Egl Nine Homolog 1","ENSG00000135766","Q9GZT9","0.0261015","0.0464126","1.0","By_ingredient","0.2149"
"SMTT01084","EIF6","None","eukaryotic translation initiation factor 6","Eukaryotic Translation Initiation Factor 6","ENSG00000242372","P56537","0.0020527","0.0118908","1.0","By_ingredient","0.7422"
"SMTT01086","ELANE","19","Elastase, Neutrophil Expressed","Neutrophil Elastase","ENSG00000197561","P08246","0.0343551","0.0560328","1.0","By_ingredient","0.5601"
"SMTT01104","ENPEP","None","glutamyl aminopeptidase","Glutamyl Aminopeptidase","ENSG00000138792","Q07075","0.0174771","0.0363435","1.0","By_ingredient","0.1758"
"SMTT01108","EP300","22","E1A Binding Protein P300","None","ENSG00000100393","None","0.0261015","0.0464126","1.0","By_ingredient","0.1858"
"SMTT01124","ERBB2","17","Erb-b2 Receptor Tyrosine Kinase 2","Receptor Tyrosine-protein Kinase ErbB-2","ENSG00000141736","P04626","0.0199424","0.0611594","1.0","By_ingredient","0.3698"
"SMTT01141","ESR1","6","Estrogen Receptor 1","Estrogen Receptor","ENSG00000091831","P03372","2.9155e-08","4.65129e-06","0.0120561","By_ingredient","12.0364"
"SMTT01142","ESR2","None","estrogen receptor 2","Estrogen Receptor Beta","ENSG00000140009","Q92731","0.000165175","0.00469339","1.0","By_ingredient","4.6371"
"SMTT01148","ETFDH","4","Electron Transfer Flavoprotein Dehydrogenase","Electron Transfer Flavoprotein-ubiquinone Oxidoreductase, Mitochondrial","ENSG00000171503","Q16134","0.0446726","0.0862047","1.0","By_ingredient","0.2476"
"SMTT01166","F13A1","6","Coagulation Factor XIII A Chain","Coagulation Factor XIII A Chain","ENSG00000124491","P00488","0.0249143","0.0669177","1.0","By_ingredient","0.4103"
"SMTT01170","F3","None","coagulation factor III, tissue factor","Tissue Factor","ENSG00000117525","P13726","0.123906","0.149521","1.0","By_ingredient","0.1838"
"SMTT01202","FASN","None","fatty acid synthase","Fatty Acid Synthase","ENSG00000169710","P49327","0.204952","0.23276","1.0","By_ingredient","0.3777"
"SMTT01270","FN1","2","Fibronectin 1","Fibronectin","ENSG00000115414","P02751","0.100411","0.125405","1.0","By_ingredient","0.2087"
"SMTT01272","FOS","14","Fos Proto-oncogene, AP-1 Transcription Factor Subunit","Proto-oncogene C-Fos","ENSG00000170345","P01100","0.00633825","0.0212735","1.0","By_ingredient","0.718"
"SMTT01305","FUS","16","FUS RNA Binding Protein","None","ENSG00000089280","None","0.00877685","0.0251287","1.0","By_ingredient","0.194"
"SMTT01317","G6PD","X","Glucose-6-phosphate Dehydrogenase","Glucose-6-phosphate 1-dehydrogenase","ENSG00000160211","P11413","0.0681071","0.0917392","1.0","By_ingredient","0.1899"
"SMTT01320","GABRA1","5","Gamma-aminobutyric Acid Type A Receptor Alpha1 Subunit","Gamma-aminobutyric Acid Receptor Subunit Alpha-1","ENSG00000022355","P14867","4.84786e-25","1.07202e-21","2.00468e-19","By_ingredient","11.3605"
"SMTT01332","GALNS","16","Galactosamine (N-acetyl)-6-sulfatase","None","ENSG00000141012","None","0.0446726","0.0862047","1.0","By_ingredient","0.1842"
"SMTT01333","GALT","9","Galactose-1-phosphate Uridylyltransferase","None","ENSG00000213930","None","0.0359","0.0773851","1.0","By_ingredient","0.1905"
"SMTT01337","GAPDH","None","glyceraldehyde-3-phosphate dehydrogenase","Glyceraldehyde-3-phosphate Dehydrogenase","ENSG00000111640","P04406","0.043125","0.0651864","1.0","By_ingredient","0.1776"
"SMTT01348","GATM","15","Glycine Amidinotransferase","Glycine Amidinotransferase, Mitochondrial","ENSG00000171766","P50440","0.241687","0.270384","1.0","By_ingredient","0.3324"
"SMTT01350","GBA2","9","Glucosylceramidase Beta 2","None","ENSG00000070610","None","0.00877685","0.0251287","1.0","By_ingredient","0.2115"
"SMTT01353","GCH1","14","GTP Cyclohydrolase 1","GTP Cyclohydrolase 1","ENSG00000131979","P30793","0.0174771","0.0363435","1.0","By_ingredient","0.1804"
"SMTT01355","GCLC","6","Glutamate-cysteine Ligase Catalytic Subunit","Glutamate--cysteine Ligase Catalytic Subunit","ENSG00000001084","P48506","0.0261015","0.0464126","1.0","By_ingredient","0.1818"
"SMTT01358","GCSH","16","Glycine Cleavage System Protein H","Glycine Cleavage System H Protein, Mitochondrial","ENSG00000140905","P23434","0.0270471","0.0691978","1.0","By_ingredient","0.245"
"SMTT01392","GLB1","3","Galactosidase Beta 1","None","ENSG00000170266","None","0.0232822","0.0431877","1.0","By_ingredient","0.3981"
"SMTT01406","GLUL","1","Glutamate-ammonia Ligase","Glutamine Synthetase","ENSG00000135821","P15104","0.00429451","0.0342023","1.0","By_ingredient","0.3745"
"SMTT01426","GNMT","6","Glycine N-methyltransferase","Glycine N-methyltransferase","ENSG00000124713","Q14749","0.0118734","0.0291326","1.0","By_ingredient","0.3551"
"SMTT01430","GNRH1","8","Gonadotropin Releasing Hormone 1","None","ENSG00000147437","None","0.0174771","0.0363435","1.0","By_ingredient","0.1843"
"SMTT01436","GOT1","None","glutamic-oxaloacetic transaminase 1","Aspartate Aminotransferase, Cytoplasmic","ENSG00000120053","P17174","0.309711","0.339969","1.0","By_ingredient","0.1851"
"SMTT01446","GPHN","14","Gephyrin","Gephyrin","ENSG00000171723","Q9NQX3","0.0114568","0.0500184","1.0","By_ingredient","0.3737"
"SMTT01456","GPT","None","glutamic--pyruvic transaminase","Alanine Aminotransferase 1","ENSG00000167701","P24298","0.0616515","0.0848822","1.0","By_ingredient","0.3859"
"SMTT01457","GPT2","16","Glutamic--pyruvic Transaminase 2","Alanine Aminotransferase 2","ENSG00000166123","Q8TD30","0.0681071","0.0917392","1.0","By_ingredient","0.1764"
"SMTT01464","GRIA2","None","glutamate ionotropic receptor AMPA type subunit 2","Glutamate Receptor 2","ENSG00000120251","P42262","0.00367802","0.0162709","1.0","By_ingredient","1.4922"
"SMTT01468","GRIN1","9","Glutamate Ionotropic Receptor NMDA Type Subunit 1","Glutamate Receptor Ionotropic, NMDA 1","ENSG00000176884","Q05586","0.154286","0.180513","1.0","By_ingredient","0.1817"
"SMTT01472","GRIN3A","None","glutamate ionotropic receptor NMDA type subunit 3A","Glutamate Receptor Ionotropic, NMDA 3A","ENSG00000198785","Q8TCU5","0.0199424","0.0611594","1.0","By_ingredient","0.4362"
"SMTT01483","GSK3B","None","glycogen synthase kinase 3 beta","Glycogen Synthase Kinase-3 Beta","ENSG00000082701","P49841","0.000756551","0.0132221","1.0","By_ingredient","4.4117"
"SMTT01485","GSR","None","glutathione-disulfide reductase","Glutathione Reductase, Mitochondrial","ENSG00000104687","P00390","0.0924408","0.117087","1.0","By_ingredient","0.1904"
"SMTT01487","GSTA1","None","glutathione S-transferase alpha 1","Glutathione S-transferase A1","ENSG00000243955","P08263","0.0681071","0.0917392","1.0","By_ingredient","0.1849"
"SMTT01488","GSTA2","None","glutathione S-transferase alpha 2","Glutathione S-transferase A2","ENSG00000244067","P09210","0.000646921","0.00991314","1.0","By_ingredient","0.6161"
"SMTT01489","GSTM1","None","glutathione S-transferase mu 1","Glutathione S-transferase Mu 1","ENSG00000134184","P09488","0.0924408","0.117087","1.0","By_ingredient","0.1873"
"SMTT01491","GSTP1","None","glutathione S-transferase pi 1","Glutathione S-transferase P","ENSG00000084207","P09211","0.00185221","0.0110832","1.0","By_ingredient","0.5632"
"SMTT01501","GUSB","7","Glucuronidase Beta","None","ENSG00000169919","None","0.043125","0.0651864","1.0","By_ingredient","0.1607"
"SMTT01513","HADHB","2","Hydroxyacyl-CoA Dehydrogenase Trifunctional Multienzyme Complex Subunit Beta","None","ENSG00000138029","None","0.043125","0.0651864","1.0","By_ingredient","0.1996"
"SMTT01533","HDC","None","histidine decarboxylase","Histidine Decarboxylase","ENSG00000140287","P19113","0.0346505","0.0560328","1.0","By_ingredient","0.1814"
"SMTT01553","HK1","10","Hexokinase 1","Hexokinase-1","ENSG00000156515","P19367","0.00909789","0.0458506","1.0","By_ingredient","0.1931"
"SMTT01567","HMGCR","None","3-hydroxy-3-methylglutaryl-CoA reductase","3-hydroxy-3-methylglutaryl-coenzyme A Reductase","ENSG00000113161","P04035","0.00650271","0.0215933","1.0","By_ingredient","0.3743"
"SMTT01569","HMOX1","22","Heme Oxygenase 1","Heme Oxygenase 1","ENSG00000100292","P09601","0.211939","0.239882","1.0","By_ingredient","0.5784"
"SMTT01603","HS3ST3A1","None","heparan sulfate-glucosamine 3-sulfotransferase 3A1","Heparan Sulfate Glucosamine 3-O-sulfotransferase 3A1","ENSG00000153976","Q9Y663","0.00877685","0.0251287","1.0","By_ingredient","0.2188"
"SMTT01628","HTR3A","None","5-hydroxytryptamine receptor 3A","5-hydroxytryptamine Receptor 3A","ENSG00000166736","P46098","0.162031","0.188559","1.0","By_ingredient","0.3914"
"SMTT01671","IGHG1","None","immunoglobulin heavy constant gamma 1 (G1m marker)","Ig Gamma-1 Chain C Region","None","P01857","2.54243e-07","1.69679e-05","0.0224485","By_ingredient","2.9234"
"SMTT01682","IL10","1","Interleukin 10","Interleukin-10","ENSG00000136634","P22301","0.000678601","0.00547115","1.0","By_ingredient","0.774"
"SMTT01696","IL1A","None","interleukin 1 alpha","Interleukin-1 Alpha","ENSG00000115008","P01583","0.0598527","0.0829567","1.0","By_ingredient","0.2027"
"SMTT01697","IL1B","None","interleukin 1 beta","Interleukin-1 Beta","ENSG00000125538","P01584","0.327767","0.358444","1.0","By_ingredient","0.3627"
"SMTT01710","IL4","None","interleukin 4","Interleukin-4","ENSG00000113520","P05112","0.218865","0.246918","1.0","By_ingredient","0.1738"
"SMTT01711","IL5","None","interleukin 5","Interleukin-5","ENSG00000113525","P05113","0.0598527","0.0829567","1.0","By_ingredient","0.1749"
"SMTT01712","IL6","7","Interleukin 6","Interleukin-6","ENSG00000136244","P05231","0.0131058","0.0308148","1.0","By_ingredient","0.7428"
"SMTT01724","INS","11","Insulin","Insulin","ENSG00000254647","P01308","0.0844006","0.108747","1.0","By_ingredient","0.1607"
"SMTT01744","ISYNA1","None","inositol-3-phosphate synthase 1","Inositol-3-phosphate Synthase 1","ENSG00000105655","Q9NPH2","0.043125","0.0651864","1.0","By_ingredient","0.2135"
"SMTT01778","JUN","None","Jun proto-oncogene, AP-1 transcription factor subunit","Transcription Factor AP-1","ENSG00000177606","P05412","0.000327686","0.00333246","1.0","By_ingredient","0.8383"
"SMTT01803","KCNH2","7","Potassium Voltage-gated Channel Subfamily H Member 2","Potassium Voltage-gated Channel Subfamily H Member 2","ENSG00000055118","Q12809","0.0877155","0.112178","1.0","By_ingredient","1.3653"
"SMTT01833","KDR","4","Kinase Insert Domain Receptor","Vascular Endothelial Growth Factor Receptor 2","ENSG00000128052","P35968","0.0743198","0.0983042","1.0","By_ingredient","0.7473"
"SMTT01878","KRAS","12","KRAS Proto-oncogene, GTPase","GTPase KRas","ENSG00000133703","P01116","0.0154465","0.0559149","1.0","By_ingredient","0.4186"
"SMTT01924","LCAT","16","Lecithin-cholesterol Acyltransferase","None","ENSG00000213398","None","0.00877685","0.0251287","1.0","By_ingredient","0.1788"
"SMTT01926","LCT","2","Lactase","Lactase-phlorizin Hydrolase","ENSG00000115850","P09848","0.0215483","0.0635209","1.0","By_ingredient","0.3529"
"SMTT01979","LPL","8","Lipoprotein Lipase","Lipoprotein Lipase","ENSG00000175445","P06858","0.108311","0.133594","1.0","By_ingredient","0.1606"
"SMTT02005","LYZ","12","Lysozyme","Lysozyme C","ENSG00000090382","P61626","0.0097716","0.0471444","1.0","By_ingredient","1.5285"
"SMTT02024","MAOA","X","Monoamine Oxidase A","Amine Oxidase [flavin-containing] A","ENSG00000189221","P21397","0.0917626","0.116404","1.0","By_ingredient","0.9165"
"SMTT02025","MAOB","None","monoamine oxidase B","Amine Oxidase [flavin-containing] B","ENSG00000069535","P27338","4.35133e-07","2.59065e-05","0.0384453","By_ingredient","4.1547"
"SMTT02027","MAP2","None","microtubule associated protein 2","Microtubule-associated Protein 2","ENSG00000078018","P11137","0.000454237","0.00415026","1.0","By_ingredient","0.3677"
"SMTT02034","MAPK10","4","Mitogen-activated Protein Kinase 10","Mitogen-activated Protein Kinase 10","ENSG00000109339","P53779","0.0515255","0.0742243","1.0","By_ingredient","0.1707"
"SMTT02062","MCL1","None","MCL1, BCL2 family apoptosis regulator","Induced Myeloid Leukemia Cell Differentiation Protein Mcl-1","ENSG00000143384","Q07820","0.0844006","0.108747","1.0","By_ingredient","0.3868"
"SMTT02071","ME1","None","malic enzyme 1","NADP-dependent Malic Enzyme","ENSG00000065833","P48163","0.176381","0.203326","1.0","By_ingredient","0.18"
"SMTT02095","MGAM","None","maltase-glucoamylase","Maltase-glucoamylase, Intestinal","ENSG00000257335","O43451","0.0924408","0.117087","1.0","By_ingredient","0.1809"
"SMTT02132","MMP1","11","Matrix Metallopeptidase 1","Interstitial Collagenase","ENSG00000196611","P03956","0.190792","0.218235","1.0","By_ingredient","0.4018"
"SMTT02134","MMP13","11","Matrix Metallopeptidase 13","Collagenase 3","ENSG00000137745","P45452","0.0183894","0.0594068","1.0","By_ingredient","0.4254"
"SMTT02140","MMP3","None","matrix metallopeptidase 3","Stromelysin-1","ENSG00000149968","P08254","0.00331662","0.0310073","1.0","By_ingredient","0.5583"
"SMTT02142","MMP8","None","matrix metallopeptidase 8","Neutrophil Collagenase","ENSG00000118113","P22894","0.00251796","0.0266162","1.0","By_ingredient","0.6188"
"SMTT02143","MMP9","20","Matrix Metallopeptidase 9","Matrix Metalloproteinase-9","ENSG00000100985","P14780","0.315782","0.346221","1.0","By_ingredient","0.5938"
"SMTT02157","MPO","17","Myeloperoxidase","Myeloperoxidase","ENSG00000005381","P05164","0.000678601","0.00547115","1.0","By_ingredient","0.7488"
"SMTT02203","MYC","8","MYC Proto-oncogene, BHLH Transcription Factor","Myc Proto-oncogene Protein","ENSG00000136997","P01106","0.204952","0.23276","1.0","By_ingredient","0.3565"
"SMTT02248","NCF1","7","Neutrophil Cytosolic Factor 1","Neutrophil Cytosol Factor 1","ENSG00000158517","P14598","0.0515255","0.0742243","1.0","By_ingredient","0.1794"
