Target id,Gene symbol,Chromosome,Gene name,Protein name,Ensembl id,UniProt id,P_value,FDR(BH),FDR(Bonferroni),Relationship,Value
"SMTT00244","AR","X","Androgen Receptor","Androgen Receptor","ENSG00000169083","P10275","0.0138077","0.0533141","1.0","By_ingredient","2.6343"
"SMTT00321","AURKA","None","aurora kinase A","Aurora Kinase A","ENSG00000087586","O14965","0.0205378","0.0619666","1.0","By_ingredient","0.1748"
"SMTT00341","BAD","None","BCL2 associated agonist of cell death","Bcl2-associated Agonist Of Cell Death","ENSG00000002330","Q92934","0.00778186","0.0236553","1.0","By_ingredient","0.1525"
"SMTT00361","BCL2","18","BCL2, Apoptosis Regulator","Apoptosis Regulator Bcl-2","ENSG00000171791","P10415","7.8371e-05","0.00123754","1.0","By_ingredient","0.8762"
"SMTT00374","BGLAP","None","bone gamma-carboxyglutamate protein","Osteocalcin","ENSG00000242252","P02818","0.0272917","0.069462","1.0","By_ingredient","0.2028"
"SMTT00389","BMP2","20","Bone Morphogenetic Protein 2","None","ENSG00000125845","None","0.000489711","0.00988455","1.0","By_ingredient","0.4166"
"SMTT00390","BMP4","14","Bone Morphogenetic Protein 4","Bone Morphogenetic Protein 4","ENSG00000125378","P12644","0.0272917","0.069462","1.0","By_ingredient","0.2042"
"SMTT00425","C3","19","Complement C3","Complement C3","ENSG00000125730","P01024","0.0406631","0.082294","1.0","By_ingredient","0.1834"
"SMTT00428","C5","9","Complement C5","Complement C5","ENSG00000106804","P01031","0.03567","0.0771448","1.0","By_ingredient","0.1626"
"SMTT00436","CA2","8","Carbonic Anhydrase 2","Carbonic Anhydrase 2","ENSG00000104267","P00918","0.00198708","0.0233139","1.0","By_ingredient","2.0476"
"SMTT00461","CALM3","19","Calmodulin 3","None","ENSG00000160014","None","0.165448","0.192024","1.0","By_ingredient","0.4822"
"SMTT00480","CASP3","None","caspase 3","Caspase-3","ENSG00000164305","P42574","1.81573e-05","0.00092983","1.0","By_ingredient","1.2732"
"SMTT00485","CASR","3","Calcium Sensing Receptor","Extracellular Calcium-sensing Receptor","ENSG00000036828","P41180","0.0423218","0.0838321","1.0","By_ingredient","0.1802"
"SMTT00487","CAT","11","Catalase","Catalase","ENSG00000121691","P04040","0.0433496","0.0654297","1.0","By_ingredient","0.1652"
"SMTT00520","CCNA2","None","cyclin A2","Cyclin-A2","ENSG00000145386","P20248","0.00170129","0.0217693","1.0","By_ingredient","1.3537"
"SMTT00528","CCR6","6","C-C Motif Chemokine Receptor 6","None","ENSG00000112486","None","0.0323272","0.0742611","1.0","By_ingredient","0.1753"
"SMTT00531","CD163","None","CD163 molecule","Scavenger Receptor Cysteine-rich Type 1 Protein M130","ENSG00000177575","Q86VB7","0.00173425","0.010672","1.0","By_ingredient","0.1965"
"SMTT00569","CDK2","None","cyclin dependent kinase 2","Cyclin-dependent Kinase 2","ENSG00000123374","P24941","0.00804881","0.0437443","1.0","By_ingredient","1.3212"
"SMTT00577","CDKN1A","6","Cyclin Dependent Kinase Inhibitor 1A","Cyclin-dependent Kinase Inhibitor 1","ENSG00000124762","P38936","0.0160802","0.056767","1.0","By_ingredient","0.3816"
"SMTT00611","CES1","None","carboxylesterase 1","Liver Carboxylesterase 1","ENSG00000198848","P23141","0.00086748","0.00657924","1.0","By_ingredient","0.1826"
"SMTT00636","CHRM1","None","cholinergic receptor muscarinic 1","Muscarinic Acetylcholine Receptor M1","ENSG00000168539","P11229","0.0154531","0.0339576","1.0","By_ingredient","0.9449"
"SMTT00637","CHRM3","1","Cholinergic Receptor Muscarinic 3","Muscarinic Acetylcholine Receptor M3","ENSG00000133019","P20309","0.0266964","0.0686599","1.0","By_ingredient","0.9472"
"SMTT00639","CHRNA2","8","Cholinergic Receptor Nicotinic Alpha 2 Subunit","Neuronal Acetylcholine Receptor Subunit Alpha-2","ENSG00000120903","Q15822","0.0360257","0.0775","1.0","By_ingredient","0.3941"
"SMTT00642","CHRNA7","15","Cholinergic Receptor Nicotinic Alpha 7 Subunit","Neuronal Acetylcholine Receptor Subunit Alpha-7","ENSG00000175344","P36544","0.025985","0.0677","1.0","By_ingredient","0.5876"
"SMTT00786","CREB1","2","CAMP Responsive Element Binding Protein 1","Cyclic AMP-responsive Element-binding Protein 1","ENSG00000118260","P16220","0.0112221","0.0283081","1.0","By_ingredient","0.1856"
"SMTT00830","CTNNB1","3","Catenin Beta 1","Catenin Beta-1","ENSG00000168036","P35222","0.00423485","0.0339721","1.0","By_ingredient","0.3413"
"SMTT00849","CXCL10","None","C-X-C motif chemokine ligand 10","C-X-C Motif Chemokine 10","ENSG00000169245","P02778","0.0456309","0.087115","1.0","By_ingredient","0.1916"
"SMTT00850","CXCL12","None","C-X-C motif chemokine ligand 12","Stromal Cell-derived Factor 1","ENSG00000107562","P48061","0.0373372","0.079037","1.0","By_ingredient","0.1884"
"SMTT00851","CXCL8","None","C-X-C motif chemokine ligand 8","Interleukin-8","ENSG00000169429","P10145","0.024094","0.0657746","1.0","By_ingredient","0.3794"
"SMTT00857","CYC1","8","Cytochrome C1","Cytochrome C1, Heme Protein, Mitochondrial","ENSG00000179091","P08574","0.00860811","0.0448525","1.0","By_ingredient","0.2223"
"SMTT00864","CYP19A1","15","Cytochrome P450 Family 19 Subfamily A Member 1","Aromatase","ENSG00000137869","P11511","0.0120805","0.029443","1.0","By_ingredient","0.1888"
"SMTT00883","CYP3A4","None","cytochrome P450 family 3 subfamily A member 4","Cytochrome P450 3A4","ENSG00000160868","P08684","0.0200642","0.0612974","1.0","By_ingredient","0.3735"
"SMTT00942","DHFR","5","Dihydrofolate Reductase","Dihydrofolate Reductase","ENSG00000228716","P00374","0.0256075","0.0673155","1.0","By_ingredient","0.2208"
"SMTT01117","EPHB2","None","EPH receptor B2","Ephrin Type-B Receptor 2","ENSG00000133216","P29323","0.00173425","0.010672","1.0","By_ingredient","0.1721"
"SMTT01141","ESR1","6","Estrogen Receptor 1","Estrogen Receptor","ENSG00000091831","P03372","0.00830348","0.0441675","1.0","By_ingredient","2.2506"
"SMTT01142","ESR2","None","estrogen receptor 2","Estrogen Receptor Beta","ENSG00000140009","Q92731","0.030904","0.0594913","1.0","By_ingredient","1.2115"
"SMTT01172","F7","13","Coagulation Factor VII","Coagulation Factor VII","ENSG00000057593","P08709","0.0369387","0.0786463","1.0","By_ingredient","0.5401"
"SMTT01178","FADD","11","Fas Associated Via Death Domain","None","ENSG00000168040","None","0.010321","0.0479105","1.0","By_ingredient","0.2165"
"SMTT01202","FASN","None","fatty acid synthase","Fatty Acid Synthase","ENSG00000169710","P49327","0.0223257","0.0420173","1.0","By_ingredient","0.1691"
"SMTT01219","FDPS","1","Farnesyl Diphosphate Synthase","Farnesyl Pyrophosphate Synthase","ENSG00000160752","P14324","0.0154424","0.0559149","1.0","By_ingredient","0.2469"
"SMTT01225","FGB","4","Fibrinogen Beta Chain","Fibrinogen Beta Chain","ENSG00000171564","P02675","0.010321","0.0479105","1.0","By_ingredient","0.219"
"SMTT01287","FPR1","None","formyl peptide receptor 1","FMet-Leu-Phe Receptor","ENSG00000171051","P21462","0.0323272","0.0742611","1.0","By_ingredient","0.1673"
"SMTT01320","GABRA1","5","Gamma-aminobutyric Acid Type A Receptor Alpha1 Subunit","Gamma-aminobutyric Acid Receptor Subunit Alpha-1","ENSG00000022355","P14867","0.00324516","0.0305987","1.0","By_ingredient","1.6712"
"SMTT01328","GAL","11","Galanin And GMAP Prepropeptide","None","ENSG00000069482","None","0.0390015","0.0804824","1.0","By_ingredient","0.1685"
"SMTT01366","GDNF","5","Glial Cell Derived Neurotrophic Factor","Glial Cell Line-derived Neurotrophic Factor","ENSG00000168621","P39905","0.0154424","0.0559149","1.0","By_ingredient","0.1994"
"SMTT01413","GNAI1","None","G protein subunit alpha i1","Guanine Nucleotide-binding Protein G(i) Subunit Alpha-1","ENSG00000127955","P63096","0.0390015","0.0804824","1.0","By_ingredient","0.167"
"SMTT01414","GNAI2","3","G Protein Subunit Alpha I2","None","ENSG00000114353","None","0.0256075","0.0673155","1.0","By_ingredient","0.1657"
"SMTT01415","GNAI3","1","G Protein Subunit Alpha I3","None","ENSG00000065135","None","0.0306515","0.0725057","1.0","By_ingredient","0.1603"
"SMTT01436","GOT1","None","glutamic-oxaloacetic transaminase 1","Aspartate Aminotransferase, Cytoplasmic","ENSG00000120053","P17174","0.0358305","0.0573124","1.0","By_ingredient","0.1942"
"SMTT01476","GRM4","None","glutamate metabotropic receptor 4","Metabotropic Glutamate Receptor 4","ENSG00000124493","Q14833","0.0272917","0.069462","1.0","By_ingredient","0.1586"
"SMTT01478","GRM6","5","Glutamate Metabotropic Receptor 6","None","ENSG00000113262","None","0.0256075","0.0673155","1.0","By_ingredient","0.1534"
"SMTT01483","GSK3B","None","glycogen synthase kinase 3 beta","Glycogen Synthase Kinase-3 Beta","ENSG00000082701","P49841","0.00305898","0.0297481","1.0","By_ingredient","1.3657"
"SMTT01485","GSR","None","glutathione-disulfide reductase","Glutathione Reductase, Mitochondrial","ENSG00000104687","P00390","0.00950341","0.0261126","1.0","By_ingredient","0.1981"
"SMTT01491","GSTP1","None","glutathione S-transferase pi 1","Glutathione S-transferase P","ENSG00000084207","P09211","0.0240235","0.0440524","1.0","By_ingredient","0.1652"
"SMTT01567","HMGCR","None","3-hydroxy-3-methylglutaryl-CoA reductase","3-hydroxy-3-methylglutaryl-coenzyme A Reductase","ENSG00000113161","P04035","0.0120805","0.029443","1.0","By_ingredient","0.1711"
"SMTT01599","HRAS","11","HRas Proto-oncogene, GTPase","GTPase HRas","ENSG00000174775","P01112","0.034","0.0757573","1.0","By_ingredient","0.2016"
"SMTT01638","ICAM1","None","intercellular adhesion molecule 1","Intercellular Adhesion Molecule 1","ENSG00000090339","P05362","0.0291002","0.0498827","1.0","By_ingredient","0.1689"
"SMTT01652","IFNG","None","interferon gamma","Interferon Gamma","ENSG00000111537","P01579","8.39455e-05","0.00289242","1.0","By_ingredient","0.5938"
"SMTT01724","INS","11","Insulin","Insulin","ENSG00000254647","P01308","0.0390015","0.0804824","1.0","By_ingredient","0.1919"
"SMTT01778","JUN","None","Jun proto-oncogene, AP-1 transcription factor subunit","Transcription Factor AP-1","ENSG00000177606","P05412","0.00156008","0.0099045","1.0","By_ingredient","0.4854"
"SMTT01803","KCNH2","7","Potassium Voltage-gated Channel Subfamily H Member 2","Potassium Voltage-gated Channel Subfamily H Member 2","ENSG00000055118","Q12809","0.0532322","0.0760522","1.0","By_ingredient","0.55"
"SMTT01929","LDLR","19","Low Density Lipoprotein Receptor","Low-density Lipoprotein Receptor","ENSG00000130164","P01130","0.0103631","0.0272241","1.0","By_ingredient","0.1737"
"SMTT02024","MAOA","X","Monoamine Oxidase A","Amine Oxidase [flavin-containing] A","ENSG00000189221","P21397","0.012025","0.0293728","1.0","By_ingredient","0.4094"
"SMTT02025","MAOB","None","monoamine oxidase B","Amine Oxidase [flavin-containing] B","ENSG00000069535","P27338","0.112683","0.138118","1.0","By_ingredient","0.3993"
"SMTT02027","MAP2","None","microtubule associated protein 2","Microtubule-associated Protein 2","ENSG00000078018","P11137","0.00346567","0.01602","1.0","By_ingredient","0.1874"
"SMTT02033","MAPK1","22","Mitogen-activated Protein Kinase 1","Mitogen-activated Protein Kinase 1","ENSG00000100030","P28482","0.0349916","0.0563379","1.0","By_ingredient","0.1513"
"SMTT02037","MAPK3","None","mitogen-activated protein kinase 3","Mitogen-activated Protein Kinase 3","ENSG00000102882","P27361","0.0248713","0.0449847","1.0","By_ingredient","0.1626"
"SMTT02038","MAPK8","None","mitogen-activated protein kinase 8","Mitogen-activated Protein Kinase 8","ENSG00000107643","P45983","0.0172156","0.0360157","1.0","By_ingredient","0.1644"
"SMTT02143","MMP9","20","Matrix Metallopeptidase 9","Matrix Metalloproteinase-9","ENSG00000100985","P14780","0.0366687","0.0581921","1.0","By_ingredient","0.1655"
"SMTT02187","MTNR1B","None","melatonin receptor 1B","Melatonin Receptor Type 1B","ENSG00000134640","P49286","0.028973","0.0709811","1.0","By_ingredient","0.1684"
"SMTT02189","MTOR","1","Mechanistic Target Of Rapamycin Kinase","Serine/threonine-protein Kinase MTOR","ENSG00000198793","P42345","0.00339084","0.0313396","1.0","By_ingredient","0.3473"
"SMTT02193","MTTP","4","Microsomal Triglyceride Transfer Protein","Microsomal Triglyceride Transfer Protein Large Subunit","ENSG00000138823","P55157","0.00346567","0.01602","1.0","By_ingredient","0.1967"
"SMTT02251","NCOA1","None","nuclear receptor coactivator 1","Nuclear Receptor Coactivator 1","ENSG00000084676","Q15788","0.302036","0.332151","1.0","By_ingredient","0.3354"
"SMTT02334","NLRP3","1","NLR Family Pyrin Domain Containing 3","None","ENSG00000162711","None","0.03567","0.0771448","1.0","By_ingredient","0.1721"
"SMTT02349","NOS2","None","nitric oxide synthase 2","Nitric Oxide Synthase, Inducible","ENSG00000007171","P35228","0.00856326","0.0447897","1.0","By_ingredient","1.9076"
"SMTT02430","OPRM1","None","opioid receptor mu 1","Mu-type Opioid Receptor","ENSG00000112038","P35372","0.246214","0.275017","1.0","By_ingredient","0.4108"
"SMTT02452","P2RY12","3","Purinergic Receptor P2Y12","P2Y Purinoceptor 12","ENSG00000169313","Q9H244","0.0272917","0.069462","1.0","By_ingredient","0.169"
"SMTT02499","PDE3A","12","Phosphodiesterase 3A","CGMP-inhibited 3',5'-cyclic Phosphodiesterase A","ENSG00000172572","Q14432","0.0479047","0.0889541","1.0","By_ingredient","0.5364"
"SMTT02520","PDYN","20","Prodynorphin","None","ENSG00000101327","None","0.03567","0.0771448","1.0","By_ingredient","0.1643"
"SMTT02550","PGR","11","Progesterone Receptor","Progesterone Receptor","ENSG00000082175","P06401","0.273025","0.302411","1.0","By_ingredient","0.204"
"SMTT02578","PIK3CA","3","Phosphatidylinositol-4,5-bisphosphate 3-kinase Catalytic Subunit Alpha","Phosphatidylinositol 4,5-bisphosphate 3-kinase Catalytic Subunit Alpha Isoform","ENSG00000121879","P42336","0.0456309","0.087115","1.0","By_ingredient","0.1787"
"SMTT02580","PIK3R1","5","Phosphoinositide-3-kinase Regulatory Subunit 1","Phosphatidylinositol 3-kinase Regulatory Subunit Alpha","ENSG00000145675","P27986","0.0256075","0.0673155","1.0","By_ingredient","0.1858"
"SMTT02584","PIM1","None","Pim-1 proto-oncogene, serine/threonine kinase","Serine/threonine-protein Kinase Pim-1","ENSG00000137193","P11309","0.0321325","0.0740918","1.0","By_ingredient","1.1912"
"SMTT02592","PKD2","4","Polycystin 2, Transient Receptor Potential Cation Channel","None","ENSG00000118762","None","0.00345198","0.0315771","1.0","By_ingredient","0.2235"
"SMTT02598","PLA2G4A","None","phospholipase A2 group IVA","Cytosolic Phospholipase A2","ENSG00000116711","P47712","0.00433032","0.0177694","1.0","By_ingredient","0.1852"
"SMTT02668","PON1","7","Paraoxonase 1","Serum Paraoxonase/arylesterase 1","ENSG00000005421","P27169","0.00778186","0.0236553","1.0","By_ingredient","0.1738"
"SMTT02679","PPARA","None","peroxisome proliferator activated receptor alpha","Peroxisome Proliferator-activated Receptor Alpha","ENSG00000186951","Q07869","0.00484607","0.029443","1.0","By_ingredient","0.3412"
"SMTT02681","PPARG","3","Peroxisome Proliferator Activated Receptor Gamma","Peroxisome Proliferator-activated Receptor Gamma","ENSG00000132170","P37231","0.000303736","0.00317796","1.0","By_ingredient","1.2915"
"SMTT02683","PPBP","None","pro-platelet basic protein","Platelet Basic Protein","ENSG00000163736","P02775","0.0423218","0.0838321","1.0","By_ingredient","0.1685"
"SMTT02747","PRSS1","7","Serine Protease 1","Trypsin-1","ENSG00000204983","P07477","0.0181487","0.0588898","1.0","By_ingredient","2.3654"
"SMTT02776","PTGS1","None","prostaglandin-endoperoxide synthase 1","Prostaglandin G/H Synthase 1","ENSG00000095303","P23219","0.00329185","0.0155148","1.0","By_ingredient","1.498"
"SMTT02777","PTGS2","None","prostaglandin-endoperoxide synthase 2","Prostaglandin G/H Synthase 2","ENSG00000073756","P35354","1.12931e-06","5.36068e-05","0.0998694","By_ingredient","2.8394"
"SMTT02824","RAF1","3","Raf-1 Proto-oncogene, Serine/threonine Kinase","RAF Proto-oncogene Serine/threonine-protein Kinase","ENSG00000132155","P04049","0.000344792","0.00774208","1.0","By_ingredient","0.4554"
"SMTT02865","RELA","None","RELA proto-oncogene, NF-kB subunit","Transcription Factor P65","ENSG00000173039","Q04206","0.0270619","0.0692069","1.0","By_ingredient","0.3593"
"SMTT02967","RUNX2","6","Runt Related Transcription Factor 2","None","ENSG00000124813","None","0.0188422","0.0600777","1.0","By_ingredient","0.2102"
"SMTT02969","RXRA","None","retinoid X receptor alpha","Retinoic Acid Receptor RXR-alpha","ENSG00000186350","P19793","0.0271377","0.0476921","1.0","By_ingredient","0.5194"
"SMTT02974","S1PR2","19","Sphingosine-1-phosphate Receptor 2","None","ENSG00000267534","None","0.028973","0.0709811","1.0","By_ingredient","0.1542"
"SMTT02975","SAA1","11","Serum Amyloid A1","Serum Amyloid A-1 Protein","ENSG00000173432","P0DJI8","0.0456309","0.087115","1.0","By_ingredient","0.1563"
"SMTT03005","SCN5A","3","Sodium Voltage-gated Channel Alpha Subunit 5","Sodium Channel Protein Type 5 Subunit Alpha","ENSG00000183873","Q14524","0.0123799","0.0298707","1.0","By_ingredient","1.0574"
"SMTT03193","SLC6A2","16","Solute Carrier Family 6 Member 2","Sodium-dependent Noradrenaline Transporter","ENSG00000103546","P23975","0.0192168","0.038405","1.0","By_ingredient","0.5753"
"SMTT03195","SLC6A3","5","Solute Carrier Family 6 Member 3","Sodium-dependent Dopamine Transporter","ENSG00000142319","Q01959","0.0977969","0.122638","1.0","By_ingredient","0.3946"
"SMTT03196","SLC6A4","None","solute carrier family 6 member 4","Sodium-dependent Serotonin Transporter","ENSG00000108576","P31645","0.0547757","0.0777183","1.0","By_ingredient","0.3684"
"SMTT03253","SOAT1","None","sterol O-acyltransferase 1","Sterol O-acyltransferase 1","ENSG00000057252","P35610","0.00260031","0.0136825","1.0","By_ingredient","0.192"
"SMTT03254","SOAT2","None","sterol O-acyltransferase 2","Sterol O-acyltransferase 2","ENSG00000167780","O75908","0.00173425","0.010672","1.0","By_ingredient","0.2267"
"SMTT03256","SOD1","21","Superoxide Dismutase 1","Superoxide Dismutase [Cu-Zn]","ENSG00000142168","P00441","0.0375062","0.0591558","1.0","By_ingredient","0.1568"
"SMTT03304","SREBF1","None","sterol regulatory element binding transcription factor 1","Sterol Regulatory Element-binding Protein 1","ENSG00000072310","P36956","0.00778186","0.0236553","1.0","By_ingredient","0.1688"
"SMTT03455","TGM2","None","transglutaminase 2","Protein-glutamine Gamma-glutamyltransferase 2","ENSG00000198959","P21980","0.0222306","0.0642337","1.0","By_ingredient","0.1801"
"SMTT03502","TNF","None","tumor necrosis factor","Tumor Necrosis Factor","ENSG00000232810","P01375","0.00657587","0.0402635","1.0","By_ingredient","0.5776"
"SMTT03530","TP53","17","Tumor Protein P53","Cellular Tumor Antigen P53","ENSG00000141510","P04637","0.0284262","0.0644812","1.0","By_ingredient","0.3631"
"SMTT03665","UGT1A1","2","UDP Glucuronosyltransferase Family 1 Member A1","None","ENSG00000241635","None","0.0060575","0.0208847","1.0","By_ingredient","0.1819"
"SMTT03701","VCAM1","None","vascular cell adhesion molecule 1","Vascular Cell Adhesion Protein 1","ENSG00000162692","P19320","0.00325877","0.030699","1.0","By_ingredient","0.3331"
"SMTT03847","CCNE1","19","Cyclin E1","None","ENSG00000105173","P24864","0.0306515","0.0725057","1.0","By_ingredient","0.1885"
"SMTT03877","BAX","19","BCL2 Associated X, Apoptosis Regulator","None","ENSG00000087088","Q07812","0.000304394","0.00714333","1.0","By_ingredient","0.7275"
"SMTT03898","CCR7","17","C-C Motif Chemokine Receptor 7","None","ENSG00000126353","P32248","0.0323272","0.0742611","1.0","By_ingredient","0.184"
"SMTT03899","C5AR1","19","Complement C5a Receptor 1","None","ENSG00000197405","P21730","0.0423218","0.0838321","1.0","By_ingredient","0.1747"
"SMTT03918","CASP9","1","Caspase 9","None","ENSG00000132906","P55211","0.000114908","0.00364279","1.0","By_ingredient","0.715"
"SMTT04010","CXCL11","4","C-X-C Motif Chemokine Ligand 11","None","ENSG00000169248","O14625","0.028973","0.0709811","1.0","By_ingredient","0.1717"
"SMTT04011","CXCL5","4","C-X-C Motif Chemokine Ligand 5","None","ENSG00000163735","P42830","0.0323272","0.0742611","1.0","By_ingredient","0.1709"
"SMTT04022","RASGRF2","5","Ras Protein Specific Guanine Nucleotide Releasing Factor 2","None","ENSG00000113319","O14827","0.000224855","0.00580521","1.0","By_ingredient","0.461"
"SMTT04039","MAP2K7","19","Mitogen-activated Protein Kinase Kinase 7","None","ENSG00000076984","O14733","0.0171437","0.0581309","1.0","By_ingredient","0.1902"
"SMTT04045","PENK","8","Proenkephalin","None","ENSG00000181195","P01210","0.0373372","0.079037","1.0","By_ingredient","0.1736"
"SMTT04047","PYY","17","Peptide YY","None","ENSG00000131096","P10082","0.0323272","0.0742611","1.0","By_ingredient","0.1585"
"SMTT04085","TIMP1","X","TIMP Metallopeptidase Inhibitor 1","None","ENSG00000102265","P01033","0.0103631","0.0272241","1.0","By_ingredient","0.1807"
"SMTT04094","SPP1","4","Secreted Phosphoprotein 1","None","ENSG00000118785","P10451","0.0272917","0.069462","1.0","By_ingredient","0.1712"
"SMTT04117","ADIPOQ","3","Adiponectin, C1Q And Collagen Domain Containing","None","ENSG00000181092","Q15848","0.00346567","0.01602","1.0","By_ingredient","0.1753"
"SMTT04140","TIAM2","6","T Cell Lymphoma Invasion And Metastasis 2","None","ENSG00000146426","Q8IVF5","0.00086748","0.00657924","1.0","By_ingredient","0.2024"
"SMTT04237","PLB1","2","Phospholipase B1","None","ENSG00000163803","Q6P1J6","0.0358305","0.0573124","1.0","By_ingredient","0.1914"
"SMTT04297","CXCL9","4","C-X-C Motif Chemokine Ligand 9","None","ENSG00000138755","None","0.028973","0.0709811","1.0","By_ingredient","0.1819"
"SMTT05135","C3AR1","None","complement C3a receptor 1","None","ENSG00000171860","None","0.0272917","0.069462","1.0","By_ingredient","0.1794"
"SMTT05298","CCL19","None","C-C motif chemokine ligand 19","None","ENSG00000172724","None","0.0323272","0.0742611","1.0","By_ingredient","0.1476"
"SMTT05299","CCL21","None","C-C motif chemokine ligand 21","None","ENSG00000137077","None","0.0306515","0.0725057","1.0","By_ingredient","0.1505"
"SMTT05301","CCL25","None","C-C motif chemokine ligand 25","None","ENSG00000131142","None","0.0256075","0.0673155","1.0","By_ingredient","0.148"
"SMTT05303","CCL27","None","C-C motif chemokine ligand 27","None","ENSG00000213927","None","0.028973","0.0709811","1.0","By_ingredient","0.1749"
"SMTT05304","CCL28","None","C-C motif chemokine ligand 28","None","ENSG00000151882","None","0.0256075","0.0673155","1.0","By_ingredient","0.1381"
"SMTT05321","CCR10","None","C-C motif chemokine receptor 10","None","ENSG00000184451","None","0.0256075","0.0673155","1.0","By_ingredient","0.1389"
"SMTT05322","CCR8","None","C-C motif chemokine receptor 8","None","ENSG00000179934","None","0.0256075","0.0673155","1.0","By_ingredient","0.1609"
"SMTT05516","CHEK1","None","checkpoint kinase 1","None","ENSG00000149554","None","0.0321223","0.0740687","1.0","By_ingredient","0.8647"
"SMTT05851","CXCL13","None","C-X-C motif chemokine ligand 13","None","ENSG00000156234","None","0.0256075","0.0673155","1.0","By_ingredient","0.1538"
"SMTT05853","CXCL16","None","C-X-C motif chemokine ligand 16","None","ENSG00000161921","None","0.0272917","0.069462","1.0","By_ingredient","0.1694"
"SMTT05854","CXCL3","None","C-X-C motif chemokine ligand 3","None","ENSG00000163734","None","0.0439777","0.0854603","1.0","By_ingredient","0.1705"
"SMTT05855","CXCL6","None","C-X-C motif chemokine ligand 6","None","ENSG00000124875","None","0.028973","0.0709811","1.0","By_ingredient","0.1712"
"SMTT05856","CXCR1","None","C-X-C motif chemokine receptor 1","None","ENSG00000163464","None","0.03567","0.0771448","1.0","By_ingredient","0.1886"
"SMTT05857","CXCR2","None","C-X-C motif chemokine receptor 2","None","ENSG00000180871","None","0.0306515","0.0725057","1.0","By_ingredient","0.1842"
"SMTT05858","CXCR3","None","C-X-C motif chemokine receptor 3","None","ENSG00000186810","None","0.0272917","0.069462","1.0","By_ingredient","0.1808"
"SMTT05859","CXCR5","None","C-X-C motif chemokine receptor 5","None","ENSG00000160683","None","0.028973","0.0709811","1.0","By_ingredient","0.1664"
"SMTT06122","DPEP1","None","dipeptidase 1","None","ENSG00000015413","None","0.00049109","0.00990799","1.0","By_ingredient","1.5761"
"SMTT06129","DPP4","None","dipeptidyl peptidase 4","None","ENSG00000197635","None","0.000699146","0.0125888","1.0","By_ingredient","2.6023"
"SMTT06522","FAP","None","fibroblast activation protein alpha","None","ENSG00000078098","None","0.0068923","0.0412454","1.0","By_ingredient","0.2333"
"SMTT06671","FPR2","None","formyl peptide receptor 2","None","ENSG00000171049","None","0.0439777","0.0854603","1.0","By_ingredient","0.1469"
"SMTT06672","FPR3","None","formyl peptide receptor 3","None","ENSG00000187474","None","0.0256075","0.0673155","1.0","By_ingredient","0.1349"
"SMTT06866","GLO1","None","glyoxalase I","None","ENSG00000124767","None","0.0137381","0.0533141","1.0","By_ingredient","0.2038"
"SMTT06894","GNAT3","None","G protein subunit alpha transducin 3","None","ENSG00000214415","None","0.0256075","0.0673155","1.0","By_ingredient","0.1312"
"SMTT06902","GNG2","None","G protein subunit gamma 2","None","ENSG00000186469","None","0.0456309","0.087115","1.0","By_ingredient","0.1674"
"SMTT06942","GPER1","None","G protein-coupled estrogen receptor 1","None","ENSG00000164850","None","0.034","0.0757573","1.0","By_ingredient","0.1596"
"SMTT06961","GPR17","None","G protein-coupled receptor 17","None","ENSG00000144230","None","0.0406631","0.082294","1.0","By_ingredient","0.1472"
