Target id,Gene symbol,Chromosome,Gene name,Protein name,Ensembl id,UniProt id,P_value,FDR(BH),FDR(Bonferroni),Relationship,Value
"SMTT00232","APOB","2","Apolipoprotein B","None","ENSG00000084674","None","0.0522044","0.0749155","1.0","By_ingredient","0.1982"
"SMTT00238","APP","21","Amyloid Beta Precursor Protein","Amyloid Beta A4 Protein","ENSG00000142192","P05067","0.120764","0.146382","1.0","By_ingredient","0.172"
"SMTT00244","AR","X","Androgen Receptor","Androgen Receptor","ENSG00000169083","P10275","0.913054","0.924847","1.0","By_ingredient","8.4427"
"SMTT00282","ATF2","None","activating transcription factor 2","Cyclic AMP-dependent Transcription Factor ATF-2","ENSG00000115966","P15336","0.0623151","0.0855759","1.0","By_ingredient","0.1511"
"SMTT00341","BAD","None","BCL2 associated agonist of cell death","Bcl2-associated Agonist Of Cell Death","ENSG00000002330","Q92934","0.00204269","0.0167014","1.0","By_ingredient","0.4806"
"SMTT00356","BCHE","None","butyrylcholinesterase","Cholinesterase","ENSG00000114200","P06276","0.000427891","0.00399124","1.0","By_ingredient","2.6669"
"SMTT00361","BCL2","18","BCL2, Apoptosis Regulator","Apoptosis Regulator Bcl-2","ENSG00000171791","P10415","7.59307e-07","7.25313e-05","0.313988","By_ingredient","2.348"
"SMTT00362","BCL2L1","None","BCL2 like 1","Bcl-2-like Protein 1","ENSG00000171552","Q07817","0.000357655","0.00353337","1.0","By_ingredient","0.5887"
"SMTT00380","BIRC5","None","baculoviral IAP repeat containing 5","Baculoviral IAP Repeat-containing Protein 5","ENSG00000089685","O15392","0.0138557","0.0319753","1.0","By_ingredient","0.282"
"SMTT00390","BMP4","14","Bone Morphogenetic Protein 4","Bone Morphogenetic Protein 4","ENSG00000125378","P12644","0.0316563","0.0526158","1.0","By_ingredient","0.189"
"SMTT00399","BRAF","7","B-Raf Proto-oncogene, Serine/threonine Kinase","Serine/threonine-protein Kinase B-raf","ENSG00000157764","P15056","0.0380871","0.079733","1.0","By_ingredient","0.1581"
"SMTT00401","BRCA1","17","BRCA1, DNA Repair Associated","None","ENSG00000012048","None","0.0175667","0.0585173","1.0","By_ingredient","0.4112"
"SMTT00409","BTK","X","Bruton Tyrosine Kinase","Tyrosine-protein Kinase BTK","ENSG00000010671","Q06187","0.00165075","0.0103083","1.0","By_ingredient","0.3566"
"SMTT00425","C3","19","Complement C3","Complement C3","ENSG00000125730","P01024","0.0316563","0.0526158","1.0","By_ingredient","0.1827"
"SMTT00428","C5","9","Complement C5","Complement C5","ENSG00000106804","P01031","0.0212166","0.0406995","1.0","By_ingredient","0.1947"
"SMTT00436","CA2","8","Carbonic Anhydrase 2","Carbonic Anhydrase 2","ENSG00000104267","P00918","7.23626e-06","0.000450195","1.0","By_ingredient","10.4818"
"SMTT00461","CALM3","19","Calmodulin 3","None","ENSG00000160014","None","0.19381","0.221244","1.0","By_ingredient","1.7701"
"SMTT00477","CASP1","None","caspase 1","Caspase-1","ENSG00000137752","P29466","0.0316563","0.0526158","1.0","By_ingredient","0.3629"
"SMTT00480","CASP3","None","caspase 3","Caspase-3","ENSG00000164305","P42574","2.33595e-10","6.57564e-08","9.65962e-05","By_ingredient","3.8314"
"SMTT00481","CASP7","None","caspase 7","Caspase-7","ENSG00000165806","P55210","0.0822156","0.106485","1.0","By_ingredient","0.1553"
"SMTT00482","CASP8","2","Caspase 8","Caspase-8","ENSG00000064012","Q14790","0.00392627","0.0167799","1.0","By_ingredient","0.6514"
"SMTT00487","CAT","11","Catalase","Catalase","ENSG00000121691","P04040","0.00770661","0.0433517","1.0","By_ingredient","0.7849"
"SMTT00516","CCL2","None","C-C motif chemokine ligand 2","C-C Motif Chemokine 2","ENSG00000108691","P13500","0.193094","0.220523","1.0","By_ingredient","0.4618"
"SMTT00520","CCNA2","None","cyclin A2","Cyclin-A2","ENSG00000145386","P20248","0.877296","0.892443","1.0","By_ingredient","4.1909"
"SMTT00521","CCND1","11","Cyclin D1","G1/S-specific Cyclin-D1","ENSG00000110092","P24385","0.00122196","0.00837747","1.0","By_ingredient","0.5767"
"SMTT00522","CCND2","12","Cyclin D2","None","ENSG00000118971","None","0.000669681","0.00542149","1.0","By_ingredient","0.3262"
"SMTT00535","CD247","1","CD247 Molecule","T-cell Surface Glycoprotein CD3 Zeta Chain","ENSG00000198821","P20963","0.0128599","0.0406995","1.0","By_ingredient","0.2215"
"SMTT00547","CD40LG","X","CD40 Ligand","CD40 Ligand","ENSG00000102245","P29965","0.00110829","0.00781602","1.0","By_ingredient","0.3506"
"SMTT00552","CD80","None","CD80 molecule","T-lymphocyte Activation Antigen CD80","ENSG00000121594","P33681","0.0822156","0.106485","1.0","By_ingredient","0.3939"
"SMTT00554","CD86","None","CD86 molecule","T-lymphocyte Activation Antigen CD86","ENSG00000114013","P42081","0.0220232","0.0639403","1.0","By_ingredient","0.5402"
"SMTT00558","CDC25B","None","cell division cycle 25B","M-phase Inducer Phosphatase 2","ENSG00000101224","P30305","0.2595","0.288638","1.0","By_ingredient","0.2044"
"SMTT00569","CDK2","None","cyclin dependent kinase 2","Cyclin-dependent Kinase 2","ENSG00000123374","P24941","0.0324076","0.0743549","1.0","By_ingredient","5.3572"
"SMTT00570","CDK4","12","Cyclin Dependent Kinase 4","Cyclin-dependent Kinase 4","ENSG00000135446","P11802","0.000277149","0.00297661","1.0","By_ingredient","0.6045"
"SMTT00574","CDK6","7","Cyclin Dependent Kinase 6","Cyclin-dependent Kinase 6","ENSG00000105810","Q00534","0.00387904","0.0167014","1.0","By_ingredient","0.3091"
"SMTT00577","CDKN1A","6","Cyclin Dependent Kinase Inhibitor 1A","Cyclin-dependent Kinase Inhibitor 1","ENSG00000124762","P38936","7.88566e-06","0.000236539","0.697318","By_ingredient","1.459"
"SMTT00580","CDKN2A","9","Cyclin Dependent Kinase Inhibitor 2A","None","ENSG00000147889","None","0.0623151","0.0855759","1.0","By_ingredient","0.157"
"SMTT00611","CES1","None","carboxylesterase 1","Liver Carboxylesterase 1","ENSG00000198848","P23141","0.0106649","0.0275272","1.0","By_ingredient","0.1899"
"SMTT00636","CHRM1","None","cholinergic receptor muscarinic 1","Muscarinic Acetylcholine Receptor M1","ENSG00000168539","P11229","1.02524e-15","6.02857e-13","9.10314e-11","By_ingredient","9.9027"
"SMTT00637","CHRM3","1","Cholinergic Receptor Muscarinic 3","Muscarinic Acetylcholine Receptor M3","ENSG00000133019","P20309","5.19919e-10","1.33207e-07","0.000214996","By_ingredient","7.022"
"SMTT00639","CHRNA2","8","Cholinergic Receptor Nicotinic Alpha 2 Subunit","Neuronal Acetylcholine Receptor Subunit Alpha-2","ENSG00000120903","Q15822","4.14825e-07","4.45187e-05","0.171538","By_ingredient","2.3264"
"SMTT00721","COL1A1","17","Collagen Type I Alpha 1 Chain","Collagen Alpha-1(I) Chain","ENSG00000108821","P02452","0.000918725","0.0147947","1.0","By_ingredient","0.6656"
"SMTT00765","COX4I2","20","Cytochrome C Oxidase Subunit 4I2","None","ENSG00000131055","None","0.0255549","0.0672724","1.0","By_ingredient","0.2552"
"SMTT00767","COX6B1","19","Cytochrome C Oxidase Subunit 6B1","Cytochrome C Oxidase Subunit 6B1","ENSG00000126267","P14854","0.0255549","0.0672724","1.0","By_ingredient","0.2495"
"SMTT00768","COX7B","X","Cytochrome C Oxidase Subunit 7B","Cytochrome C Oxidase Subunit 7B, Mitochondrial","ENSG00000131174","P24311","0.0380871","0.079733","1.0","By_ingredient","0.2356"
"SMTT00786","CREB1","2","CAMP Responsive Element Binding Protein 1","Cyclic AMP-responsive Element-binding Protein 1","ENSG00000118260","P16220","0.130147","0.155935","1.0","By_ingredient","0.1498"
"SMTT00811","CSF2","None","colony stimulating factor 2","Granulocyte-macrophage Colony-stimulating Factor","ENSG00000164400","P04141","0.00165075","0.0103083","1.0","By_ingredient","0.3532"
"SMTT00830","CTNNB1","3","Catenin Beta 1","Catenin Beta-1","ENSG00000168036","P35222","0.0354194","0.0768127","1.0","By_ingredient","0.4549"
"SMTT00836","CTSB","None","cathepsin B","Cathepsin B","ENSG00000164733","P07858","0.101696","0.126688","1.0","By_ingredient","0.1507"
"SMTT00838","CTSD","11","Cathepsin D","Cathepsin D","ENSG00000117984","P07339","0.196372","0.223862","1.0","By_ingredient","0.8761"
"SMTT00858","CYCS","7","Cytochrome C, Somatic","Cytochrome C","ENSG00000172115","P99999","0.0522044","0.0749155","1.0","By_ingredient","0.2795"
"SMTT00864","CYP19A1","15","Cytochrome P450 Family 19 Subfamily A Member 1","Aromatase","ENSG00000137869","P11511","0.000399075","0.00379985","1.0","By_ingredient","0.5822"
"SMTT00865","CYP1A1","None","cytochrome P450 family 1 subfamily A member 1","Cytochrome P450 1A1","ENSG00000140465","P04798","0.0333594","0.0544883","1.0","By_ingredient","1.0704"
"SMTT00866","CYP1A2","None","cytochrome P450 family 1 subfamily A member 2","Cytochrome P450 1A2","ENSG00000140505","P05177","0.175587","0.202513","1.0","By_ingredient","0.3258"
"SMTT00880","CYP2E1","None","cytochrome P450 family 2 subfamily E member 1","Cytochrome P450 2E1","ENSG00000130649","P05181","0.111281","0.136634","1.0","By_ingredient","0.1603"
"SMTT00883","CYP3A4","None","cytochrome P450 family 3 subfamily A member 4","Cytochrome P450 3A4","ENSG00000160868","P08684","0.282974","0.312655","1.0","By_ingredient","0.9755"
"SMTT00997","DNMT1","19","DNA Methyltransferase 1","DNA (cytosine-5)-methyltransferase 1","ENSG00000130816","P26358","0.000321118","0.00740718","1.0","By_ingredient","0.7571"
"SMTT00998","DNMT3A","2","DNA Methyltransferase 3 Alpha","None","ENSG00000119772","None","0.0069307","0.0413393","1.0","By_ingredient","0.4135"
"SMTT01033","DUOX2","15","Dual Oxidase 2","None","ENSG00000140279","None","0.0155012","0.0560371","1.0","By_ingredient","0.4915"
"SMTT01069","EGF","4","Epidermal Growth Factor","Pro-epidermal Growth Factor","ENSG00000138798","P01133","0.0822156","0.106485","1.0","By_ingredient","0.1972"
"SMTT01070","EGFR","7","Epidermal Growth Factor Receptor","Epidermal Growth Factor Receptor","ENSG00000146648","P00533","0.0494395","0.0904099","1.0","By_ingredient","0.4745"
"SMTT01084","EIF6","None","eukaryotic translation initiation factor 6","Eukaryotic Translation Initiation Factor 6","ENSG00000242372","P56537","8.07206e-05","0.00280689","1.0","By_ingredient","0.7907"
"SMTT01086","ELANE","19","Elastase, Neutrophil Expressed","Neutrophil Elastase","ENSG00000197561","P08246","0.0419852","0.0639557","1.0","By_ingredient","0.4657"
"SMTT01124","ERBB2","17","Erb-b2 Receptor Tyrosine Kinase 2","Receptor Tyrosine-protein Kinase ErbB-2","ENSG00000141736","P04626","0.0623151","0.0855759","1.0","By_ingredient","0.158"
"SMTT01141","ESR1","6","Estrogen Receptor 1","Estrogen Receptor","ENSG00000091831","P03372","0.0112398","0.0500184","1.0","By_ingredient","11.1431"
"SMTT01142","ESR2","None","estrogen receptor 2","Estrogen Receptor Beta","ENSG00000140009","Q92731","0.897559","0.910749","1.0","By_ingredient","3.9124"
"SMTT01161","EYS","6","Eyes Shut Homolog (Drosophila)","None","ENSG00000188107","None","0.0255549","0.0672724","1.0","By_ingredient","0.212"
"SMTT01181","FAM111B","11","Family With Sequence Similarity 111 Member B","None","ENSG00000189057","None","0.0128599","0.051746","1.0","By_ingredient","0.211"
"SMTT01201","FASLG","1","Fas Ligand","None","ENSG00000117560","None","0.00303832","0.0149185","1.0","By_ingredient","0.3309"
"SMTT01202","FASN","None","fatty acid synthase","Fatty Acid Synthase","ENSG00000169710","P49327","0.000156321","0.00198472","1.0","By_ingredient","0.8973"
"SMTT01215","FCER2","None","Fc fragment of IgE receptor II","Low Affinity Immunoglobulin Epsilon Fc Receptor","ENSG00000104921","P06734","0.00125373","0.0103083","1.0","By_ingredient","0.4922"
"SMTT01232","FGF2","None","fibroblast growth factor 2","Fibroblast Growth Factor 2","ENSG00000138685","P09038","0.13943","0.165367","1.0","By_ingredient","0.1362"
"SMTT01262","FLT1","None","fms related tyrosine kinase 1","Vascular Endothelial Growth Factor Receptor 1","ENSG00000102755","P17948","0.0623151","0.0855759","1.0","By_ingredient","0.1827"
"SMTT01264","FLT4","5","Fms Related Tyrosine Kinase 4","Vascular Endothelial Growth Factor Receptor 3","ENSG00000037280","P35916","0.0212166","0.0406995","1.0","By_ingredient","0.1799"
"SMTT01272","FOS","14","Fos Proto-oncogene, AP-1 Transcription Factor Subunit","Proto-oncogene C-Fos","ENSG00000170345","P01100","0.010722","0.0489636","1.0","By_ingredient","0.786"
"SMTT01308","FXYD2","11","FXYD Domain Containing Ion Transport Regulator 2","Sodium/potassium-transporting ATPase Subunit Gamma","ENSG00000137731","P54710","0.0106649","0.0275272","1.0","By_ingredient","0.1775"
"SMTT01315","G6PC","17","Glucose-6-phosphatase Catalytic Subunit","None","ENSG00000131482","None","0.0419852","0.0639557","1.0","By_ingredient","0.1723"
"SMTT01319","GABBR1","None","gamma-aminobutyric acid type B receptor subunit 1","Gamma-aminobutyric Acid Type B Receptor Subunit 1","ENSG00000204681","Q9UBS5","0.0920077","0.116661","1.0","By_ingredient","0.2698"
"SMTT01320","GABRA1","5","Gamma-aminobutyric Acid Type A Receptor Alpha1 Subunit","Gamma-aminobutyric Acid Receptor Subunit Alpha-1","ENSG00000022355","P14867","3.26381e-35","1.95601e-31","1.34965e-29","By_ingredient","16.9555"
"SMTT01348","GATM","15","Glycine Amidinotransferase","Glycine Amidinotransferase, Mitochondrial","ENSG00000171766","P50440","0.683491","0.710938","1.0","By_ingredient","0.2155"
"SMTT01367","GFAP","17","Glial Fibrillary Acidic Protein","None","ENSG00000131095","None","0.0623151","0.0855759","1.0","By_ingredient","0.1956"
"SMTT01430","GNRH1","8","Gonadotropin Releasing Hormone 1","None","ENSG00000147437","None","0.0212166","0.0406995","1.0","By_ingredient","0.1867"
"SMTT01436","GOT1","None","glutamic-oxaloacetic transaminase 1","Aspartate Aminotransferase, Cytoplasmic","ENSG00000120053","P17174","0.362885","0.394235","1.0","By_ingredient","0.2019"
"SMTT01464","GRIA2","None","glutamate ionotropic receptor AMPA type subunit 2","Glutamate Receptor 2","ENSG00000120251","P42262","0.586121","0.616903","1.0","By_ingredient","1.0063"
"SMTT01472","GRIN3A","None","glutamate ionotropic receptor NMDA type subunit 3A","Glutamate Receptor Ionotropic, NMDA 3A","ENSG00000198785","Q8TCU5","0.0920077","0.116661","1.0","By_ingredient","0.2074"
"SMTT01483","GSK3B","None","glycogen synthase kinase 3 beta","Glycogen Synthase Kinase-3 Beta","ENSG00000082701","P49841","0.0345602","0.0760881","1.0","By_ingredient","4.6766"
"SMTT01485","GSR","None","glutathione-disulfide reductase","Glutathione Reductase, Mitochondrial","ENSG00000104687","P00390","0.111281","0.136634","1.0","By_ingredient","0.206"
"SMTT01491","GSTP1","None","glutathione S-transferase pi 1","Glutathione S-transferase P","ENSG00000084207","P09211","0.0307783","0.0571309","1.0","By_ingredient","0.4732"
"SMTT01550","HIF1A","None","hypoxia inducible factor 1 alpha subunit","Hypoxia-inducible Factor 1-alpha","ENSG00000100644","Q16665","0.210231","0.238092","1.0","By_ingredient","0.4768"
"SMTT01567","HMGCR","None","3-hydroxy-3-methylglutaryl-CoA reductase","3-hydroxy-3-methylglutaryl-coenzyme A Reductase","ENSG00000113161","P04035","0.00204564","0.0237149","1.0","By_ingredient","0.7331"
"SMTT01569","HMOX1","22","Heme Oxygenase 1","Heme Oxygenase 1","ENSG00000100292","P09601","8.77057e-06","0.000255891","0.775093","By_ingredient","1.7476"
"SMTT01628","HTR3A","None","5-hydroxytryptamine receptor 3A","5-hydroxytryptamine Receptor 3A","ENSG00000166736","P46098","0.585653","0.61644","1.0","By_ingredient","0.4702"
"SMTT01638","ICAM1","None","intercellular adhesion molecule 1","Intercellular Adhesion Molecule 1","ENSG00000090339","P05362","4.69841e-05","0.00190128","1.0","By_ingredient","1.2164"
"SMTT01652","IFNG","None","interferon gamma","Interferon Gamma","ENSG00000111537","P01579","2.95182e-06","0.000223029","1.0","By_ingredient","1.3441"
"SMTT01664","IGF1R","15","Insulin Like Growth Factor 1 Receptor","Insulin-like Growth Factor 1 Receptor","ENSG00000140443","P08069","0.120764","0.146382","1.0","By_ingredient","0.1399"
"SMTT01665","IGF2","11","Insulin Like Growth Factor 2","None","ENSG00000167244","None","0.0419852","0.0639557","1.0","By_ingredient","0.1657"
"SMTT01671","IGHG1","None","immunoglobulin heavy constant gamma 1 (G1m marker)","Ig Gamma-1 Chain C Region","None","P01857","5.01325e-19","4.76112e-16","4.42784e-14","By_ingredient","6.6419"
"SMTT01673","IGHMBP2","11","Immunoglobulin Mu Binding Protein 2","None","ENSG00000132740","None","0.0255549","0.0672724","1.0","By_ingredient","0.1853"
"SMTT01679","IKBKB","8","Inhibitor Of Nuclear Factor Kappa B Kinase Subunit Beta","Inhibitor Of Nuclear Factor Kappa-B Kinase Subunit Beta","ENSG00000104365","O14920","0.000232914","0.00596004","1.0","By_ingredient","0.7243"
"SMTT01680","IKBKG","X","Inhibitor Of Nuclear Factor Kappa B Kinase Subunit Gamma","NF-kappa-B Essential Modulator","ENSG00000269335","Q9Y6K9","0.0128599","0.0406995","1.0","By_ingredient","0.1869"
"SMTT01682","IL10","1","Interleukin 10","Interleukin-10","ENSG00000136634","P22301","0.0189566","0.0380968","1.0","By_ingredient","0.5252"
"SMTT01690","IL13","None","interleukin 13","Interleukin-13","ENSG00000169194","P35225","0.000669681","0.00542149","1.0","By_ingredient","0.3322"
"SMTT01697","IL1B","None","interleukin 1 beta","Interleukin-1 Beta","ENSG00000125538","P01584","1.2613e-06","0.000110784","0.521571","By_ingredient","1.9931"
"SMTT01700","IL2","None","interleukin 2","Interleukin-2","ENSG00000109471","P60568","0.000109806","0.00351393","1.0","By_ingredient","1.054"
"SMTT01710","IL4","None","interleukin 4","Interleukin-4","ENSG00000113520","P05112","0.000210548","0.00245718","1.0","By_ingredient","1.0599"
"SMTT01711","IL5","None","interleukin 5","Interleukin-5","ENSG00000113525","P05113","4.05512e-05","0.000780728","1.0","By_ingredient","0.58"
"SMTT01712","IL6","7","Interleukin 6","Interleukin-6","ENSG00000136244","P05231","0.0022836","0.0254718","1.0","By_ingredient","1.5691"
"SMTT01723","INPPL1","11","Inositol Polyphosphate Phosphatase Like 1","None","ENSG00000165458","None","0.0106649","0.0275272","1.0","By_ingredient","0.1496"
"SMTT01724","INS","11","Insulin","Insulin","ENSG00000254647","P01308","0.000196073","0.00530221","1.0","By_ingredient","0.6482"
"SMTT01726","INSR","19","Insulin Receptor","Insulin Receptor","ENSG00000171105","P06213","0.00165075","0.0103083","1.0","By_ingredient","0.3297"
"SMTT01778","JUN","None","Jun proto-oncogene, AP-1 transcription factor subunit","Transcription Factor AP-1","ENSG00000177606","P05412","0.000102573","0.00334259","1.0","By_ingredient","1.2968"
"SMTT01803","KCNH2","7","Potassium Voltage-gated Channel Subfamily H Member 2","Potassium Voltage-gated Channel Subfamily H Member 2","ENSG00000055118","Q12809","0.843784","0.861495","1.0","By_ingredient","0.5603"
"SMTT01833","KDR","4","Kinase Insert Domain Receptor","Vascular Endothelial Growth Factor Receptor 2","ENSG00000128052","P35968","0.30136","0.331469","1.0","By_ingredient","0.6915"
"SMTT01915","LAMP2","X","Lysosomal Associated Membrane Protein 2","None","ENSG00000005893","None","0.0255549","0.0672724","1.0","By_ingredient","0.2088"
"SMTT01929","LDLR","19","Low Density Lipoprotein Receptor","Low-density Lipoprotein Receptor","ENSG00000130164","P01130","0.0349205","0.0765633","1.0","By_ingredient","0.3312"
"SMTT01960","LITAF","16","Lipopolysaccharide Induced TNF Factor","None","ENSG00000189067","None","0.0522044","0.0749155","1.0","By_ingredient","0.1639"
"SMTT01979","LPL","8","Lipoprotein Lipase","Lipoprotein Lipase","ENSG00000175445","P06858","0.0407209","0.0823469","1.0","By_ingredient","0.3965"
"SMTT02005","LYZ","12","Lysozyme","Lysozyme C","ENSG00000090382","P61626","0.00490722","0.0356932","1.0","By_ingredient","2.2208"
"SMTT02024","MAOA","X","Monoamine Oxidase A","Amine Oxidase [flavin-containing] A","ENSG00000189221","P21397","0.0571703","0.080123","1.0","By_ingredient","1.0793"
"SMTT02025","MAOB","None","monoamine oxidase B","Amine Oxidase [flavin-containing] B","ENSG00000069535","P27338","0.00587562","0.0388881","1.0","By_ingredient","3.3104"
"SMTT02027","MAP2","None","microtubule associated protein 2","Microtubule-associated Protein 2","ENSG00000078018","P11137","0.0419852","0.0639557","1.0","By_ingredient","0.1902"
"SMTT02028","MAP2K1","15","Mitogen-activated Protein Kinase Kinase 1","Dual Specificity Mitogen-activated Protein Kinase Kinase 1","ENSG00000169032","Q02750","0.0175667","0.0585173","1.0","By_ingredient","0.3146"
"SMTT02033","MAPK1","22","Mitogen-activated Protein Kinase 1","Mitogen-activated Protein Kinase 1","ENSG00000100030","P28482","0.00963989","0.0469112","1.0","By_ingredient","0.8624"
"SMTT02037","MAPK3","None","mitogen-activated protein kinase 3","Mitogen-activated Protein Kinase 3","ENSG00000102882","P27361","0.00356136","0.0160937","1.0","By_ingredient","0.6014"
"SMTT02038","MAPK8","None","mitogen-activated protein kinase 8","Mitogen-activated Protein Kinase 8","ENSG00000107643","P45983","0.193094","0.220523","1.0","By_ingredient","0.1254"
"SMTT02039","MAPK8IP1","None","mitogen-activated protein kinase 8 interacting protein 1","C-Jun-amino-terminal Kinase-interacting Protein 1","ENSG00000121653","Q9UQF2","0.0212166","0.0406995","1.0","By_ingredient","0.1488"
"SMTT02062","MCL1","None","MCL1, BCL2 family apoptosis regulator","Induced Myeloid Leukemia Cell Differentiation Protein Mcl-1","ENSG00000143384","Q07820","0.000135778","0.00181051","1.0","By_ingredient","0.6777"
"SMTT02070","MDM2","12","MDM2 Proto-oncogene","E3 Ubiquitin-protein Ligase Mdm2","ENSG00000135679","Q00987","0.00165075","0.0103083","1.0","By_ingredient","0.3099"
"SMTT02088","MET","7","MET Proto-oncogene, Receptor Tyrosine Kinase","Hepatocyte Growth Factor Receptor","ENSG00000105976","P08581","0.0723185","0.0961542","1.0","By_ingredient","0.1593"
"SMTT02095","MGAM","None","maltase-glucoamylase","Maltase-glucoamylase, Intestinal","ENSG00000257335","O43451","0.111281","0.136634","1.0","By_ingredient","0.2279"
"SMTT02132","MMP1","11","Matrix Metallopeptidase 1","Interstitial Collagenase","ENSG00000196611","P03956","0.00011298","0.00159533","1.0","By_ingredient","0.5704"
"SMTT02133","MMP10","None","matrix metallopeptidase 10","Stromelysin-2","ENSG00000166670","P09238","0.0316563","0.0526158","1.0","By_ingredient","0.1348"
"SMTT02135","MMP14","14","Matrix Metallopeptidase 14","Matrix Metalloproteinase-14","ENSG00000157227","P50281","0.0723185","0.0961542","1.0","By_ingredient","0.1699"
"SMTT02137","MMP2","16","Matrix Metallopeptidase 2","72 KDa Type IV Collagenase","ENSG00000087245","P08253","0.0619422","0.0851683","1.0","By_ingredient","0.414"
"SMTT02140","MMP3","None","matrix metallopeptidase 3","Stromelysin-1","ENSG00000149968","P08254","0.148615","0.17472","1.0","By_ingredient","0.1353"
"SMTT02143","MMP9","20","Matrix Metallopeptidase 9","Matrix Metalloproteinase-9","ENSG00000100985","P14780","0.00112013","0.00787502","1.0","By_ingredient","0.5464"
"SMTT02168","MS4A2","None","membrane spanning 4-domains A2","High Affinity Immunoglobulin Epsilon Receptor Subunit Beta","ENSG00000149534","Q01362","0.0316563","0.0526158","1.0","By_ingredient","0.1899"
"SMTT02181","MT2A","None","metallothionein 2A","Metallothionein-2","ENSG00000125148","P02795","0.0522044","0.0749155","1.0","By_ingredient","0.1645"
"SMTT02189","MTOR","1","Mechanistic Target Of Rapamycin Kinase","Serine/threonine-protein Kinase MTOR","ENSG00000198793","P42345","0.0264805","0.0684131","1.0","By_ingredient","0.4979"
"SMTT02193","MTTP","4","Microsomal Triglyceride Transfer Protein","Microsomal Triglyceride Transfer Protein Large Subunit","ENSG00000138823","P55157","0.0419852","0.0639557","1.0","By_ingredient","0.2045"
"SMTT02203","MYC","8","MYC Proto-oncogene, BHLH Transcription Factor","Myc Proto-oncogene Protein","ENSG00000136997","P01106","0.000156321","0.00198472","1.0","By_ingredient","1.0369"
