Target id,Gene symbol,Chromosome,Gene name,Protein name,Ensembl id,UniProt id,P_value,FDR(BH),FDR(Bonferroni),Relationship,Value
"SMTT00184","AMD1","None","adenosylmethionine decarboxylase 1","S-adenosylmethionine Decarboxylase Proenzyme","ENSG00000123505","P17707","0.0287395","0.0495167","1.0","By_ingredient","0.2092"
"SMTT00214","ANTXR2","4","Anthrax Toxin Receptor 2","Anthrax Toxin Receptor 2","ENSG00000163297","P58335","0.00484768","0.0187599","1.0","By_ingredient","0.1963"
"SMTT00232","APOB","2","Apolipoprotein B","None","ENSG00000084674","None","0.00882314","0.0451168","1.0","By_ingredient","0.3763"
"SMTT00238","APP","21","Amyloid Beta Precursor Protein","Amyloid Beta A4 Protein","ENSG00000142192","P05067","0.0242521","0.0659501","1.0","By_ingredient","0.328"
"SMTT00241","AQP1","None","aquaporin 1 (Colton blood group)","Aquaporin-1","ENSG00000240583","P29972","0.046234","0.0876643","1.0","By_ingredient","0.1795"
"SMTT00244","AR","X","Androgen Receptor","Androgen Receptor","ENSG00000169083","P10275","0.00656621","0.0402479","1.0","By_ingredient","5.0903"
"SMTT00268","ASAH1","8","N-acylsphingosine Amidohydrolase 1","None","ENSG00000104763","None","0.0187545","0.0599011","1.0","By_ingredient","0.1985"
"SMTT00287","ATM","11","ATM Serine/threonine Kinase","Serine-protein Kinase ATM","ENSG00000149311","Q13315","0.0144734","0.0327519","1.0","By_ingredient","0.1549"
"SMTT00295","ATP2C1","3","ATPase Secretory Pathway Ca2+ Transporting 1","Calcium-transporting ATPase Type 2C Member 1","ENSG00000017260","P98194","0.0417077","0.0698249","1.0","By_ingredient","0.2084"
"SMTT00297","ATP5B","None","None","ATP Synthase Subunit Beta, Mitochondrial","None","P06576","0.00942126","0.038405","1.0","By_ingredient","0.4319"
"SMTT00341","BAD","None","BCL2 associated agonist of cell death","Bcl2-associated Agonist Of Cell Death","ENSG00000002330","Q92934","0.0428012","0.0648101","1.0","By_ingredient","0.1746"
"SMTT00342","BAG3","10","BCL2 Associated Athanogene 3","None","ENSG00000151929","None","0.046234","0.0876643","1.0","By_ingredient","0.2054"
"SMTT00356","BCHE","None","butyrylcholinesterase","Cholinesterase","ENSG00000114200","P06276","4.11906e-06","0.000143244","0.364126","By_ingredient","1.7593"
"SMTT00361","BCL2","18","BCL2, Apoptosis Regulator","Apoptosis Regulator Bcl-2","ENSG00000171791","P10415","7.26037e-08","1.02154e-05","0.030023","By_ingredient","1.8407"
"SMTT00362","BCL2L1","None","BCL2 like 1","Bcl-2-like Protein 1","ENSG00000171552","Q07817","0.144121","0.1701","1.0","By_ingredient","0.1279"
"SMTT00365","BCO1","16","Beta-carotene Oxygenase 1","None","ENSG00000135697","None","0.0187545","0.0599011","1.0","By_ingredient","0.2024"
"SMTT00369","BDNF","11","Brain Derived Neurotrophic Factor","Brain-derived Neurotrophic Factor","ENSG00000176697","P23560","0.00110443","0.0166692","1.0","By_ingredient","0.5826"
"SMTT00380","BIRC5","None","baculoviral IAP repeat containing 5","Baculoviral IAP Repeat-containing Protein 5","ENSG00000089685","O15392","0.0793219","0.103344","1.0","By_ingredient","0.1321"
"SMTT00389","BMP2","20","Bone Morphogenetic Protein 2","None","ENSG00000125845","None","0.0287395","0.0495167","1.0","By_ingredient","0.1559"
"SMTT00422","C1S","12","Complement C1s","Complement C1s Subcomponent","ENSG00000182326","P09871","0.00464747","0.0351608","1.0","By_ingredient","0.4267"
"SMTT00423","C2","6","Complement C2","None","ENSG00000166278","None","0.00483301","0.0354867","1.0","By_ingredient","0.4023"
"SMTT00436","CA2","8","Carbonic Anhydrase 2","Carbonic Anhydrase 2","ENSG00000104267","P00918","6.95193e-10","1.72451e-07","0.000287476","By_ingredient","6.0731"
"SMTT00461","CALM3","19","Calmodulin 3","None","ENSG00000160014","None","0.227261","0.255572","1.0","By_ingredient","0.9999"
"SMTT00466","CAMP","None","cathelicidin antimicrobial peptide","Cathelicidin Antimicrobial Peptide","ENSG00000164047","P49913","0.0233883","0.0651498","1.0","By_ingredient","0.2145"
"SMTT00469","CAPN1","11","Calpain 1","Calpain-1 Catalytic Subunit","ENSG00000014216","P07384","0.000457252","0.00941457","1.0","By_ingredient","0.4184"
"SMTT00479","CASP14","19","Caspase 14","None","ENSG00000105141","None","0.00472169","0.0352312","1.0","By_ingredient","0.2316"
"SMTT00480","CASP3","None","caspase 3","Caspase-3","ENSG00000164305","P42574","3.50256e-11","1.19208e-08","1.44838e-05","By_ingredient","2.5172"
"SMTT00481","CASP7","None","caspase 7","Caspase-7","ENSG00000165806","P55210","0.000638855","0.00524837","1.0","By_ingredient","0.3123"
"SMTT00482","CASP8","2","Caspase 8","Caspase-8","ENSG00000064012","Q14790","7.23654e-06","0.000450195","1.0","By_ingredient","0.987"
"SMTT00487","CAT","11","Catalase","Catalase","ENSG00000121691","P04040","8.92389e-05","0.00302079","1.0","By_ingredient","0.7607"
"SMTT00490","CAV1","7","Caveolin 1","None","ENSG00000105974","None","0.000638855","0.00524837","1.0","By_ingredient","0.351"
"SMTT00516","CCL2","None","C-C motif chemokine ligand 2","C-C Motif Chemokine 2","ENSG00000108691","P13500","0.0926587","0.11731","1.0","By_ingredient","0.1611"
"SMTT00520","CCNA2","None","cyclin A2","Cyclin-A2","ENSG00000145386","P20248","4.73033e-05","0.00190893","1.0","By_ingredient","2.9241"
"SMTT00521","CCND1","11","Cyclin D1","G1/S-specific Cyclin-D1","ENSG00000110092","P24385","0.000156523","0.00451693","1.0","By_ingredient","0.7713"
"SMTT00531","CD163","None","CD163 molecule","Scavenger Receptor Cysteine-rich Type 1 Protein M130","ENSG00000177575","Q86VB7","0.00942126","0.0263305","1.0","By_ingredient","0.1581"
"SMTT00541","CD36","7","CD36 Molecule","None","ENSG00000135218","None","0.00882314","0.0451168","1.0","By_ingredient","0.3712"
"SMTT00546","CD40","20","CD40 Molecule","Tumor Necrosis Factor Receptor Superfamily Member 5","ENSG00000101017","P25942","0.024007","0.0440267","1.0","By_ingredient","0.3268"
"SMTT00547","CD40LG","X","CD40 Ligand","CD40 Ligand","ENSG00000102245","P29965","0.000219092","0.00261226","1.0","By_ingredient","0.3238"
"SMTT00552","CD80","None","CD80 molecule","T-lymphocyte Activation Antigen CD80","ENSG00000121594","P33681","0.0381365","0.0598636","1.0","By_ingredient","0.1799"
"SMTT00554","CD86","None","CD86 molecule","T-lymphocyte Activation Antigen CD86","ENSG00000114013","P42081","0.0334493","0.0545886","1.0","By_ingredient","0.3103"
"SMTT00558","CDC25B","None","cell division cycle 25B","M-phase Inducer Phosphatase 2","ENSG00000101224","P30305","0.000331104","0.00335585","1.0","By_ingredient","0.5188"
"SMTT00567","CDH5","None","cadherin 5","Cadherin-5","ENSG00000179776","P33151","0.0280005","0.0702341","1.0","By_ingredient","0.2071"
"SMTT00569","CDK2","None","cyclin dependent kinase 2","Cyclin-dependent Kinase 2","ENSG00000123374","P24941","4.68413e-11","1.54095e-08","1.93698e-05","By_ingredient","5.2531"
"SMTT00570","CDK4","12","Cyclin Dependent Kinase 4","Cyclin-dependent Kinase 4","ENSG00000135446","P11802","8.1111e-06","0.000492308","1.0","By_ingredient","0.8215"
"SMTT00577","CDKN1A","6","Cyclin Dependent Kinase Inhibitor 1A","Cyclin-dependent Kinase Inhibitor 1","ENSG00000124762","P38936","6.63037e-05","0.0011035","1.0","By_ingredient","0.769"
"SMTT00612","CETP","16","Cholesteryl Ester Transfer Protein","Cholesteryl Ester Transfer Protein","ENSG00000087237","P11597","0.00967211","0.0263305","1.0","By_ingredient","0.1604"
"SMTT00614","CFB","6","Complement Factor B","Complement Factor B","ENSG00000243649","P00751","0.00521739","0.0368632","1.0","By_ingredient","0.399"
"SMTT00616","CFD","19","Complement Factor D","Complement Factor D","ENSG00000197766","P00746","0.00502298","0.036271","1.0","By_ingredient","0.4172"
"SMTT00619","CFI","4","Complement Factor I","Complement Factor I","ENSG00000205403","P05156","0.00464747","0.0351608","1.0","By_ingredient","0.4261"
"SMTT00624","CHAT","10","Choline O-acetyltransferase","Choline O-acetyltransferase","ENSG00000070748","P28329","0.00358781","0.0317007","1.0","By_ingredient","0.4065"
"SMTT00629","CHKB","22","Choline Kinase Beta","None","ENSG00000100288","None","0.000131863","0.00401266","1.0","By_ingredient","0.374"
"SMTT00636","CHRM1","None","cholinergic receptor muscarinic 1","Muscarinic Acetylcholine Receptor M1","ENSG00000168539","P11229","0.492147","0.524332","1.0","By_ingredient","1.6945"
"SMTT00654","CHUK","10","Conserved Helix-loop-helix Ubiquitous Kinase","Inhibitor Of Nuclear Factor Kappa-B Kinase Subunit Alpha","ENSG00000213341","O15111","0.024007","0.0440267","1.0","By_ingredient","0.1643"
"SMTT00671","CLDN1","3","Claudin 1","None","ENSG00000163347","None","0.0417077","0.0831951","1.0","By_ingredient","0.2074"
"SMTT00688","CMA1","None","chymase 1","Chymase","ENSG00000092009","P23946","0.00502298","0.036271","1.0","By_ingredient","0.3984"
"SMTT00721","COL1A1","17","Collagen Type I Alpha 1 Chain","Collagen Alpha-1(I) Chain","ENSG00000108821","P02452","0.000552346","0.0106732","1.0","By_ingredient","0.5222"
"SMTT00728","COL4A2","13","Collagen Type IV Alpha 2 Chain","None","ENSG00000134871","None","0.000607784","0.0114215","1.0","By_ingredient","0.3701"
"SMTT00739","COL7A1","3","Collagen Type VII Alpha 1 Chain","None","ENSG00000114270","None","0.00254117","0.0267445","1.0","By_ingredient","0.3442"
"SMTT00756","CORIN","4","Corin, Serine Peptidase","None","ENSG00000145244","None","0.00561967","0.0382318","1.0","By_ingredient","0.3845"
"SMTT00781","CRADD","12","CASP2 And RIPK1 Domain Containing Adaptor With Death Domain","None","ENSG00000169372","None","0.0140988","0.0536383","1.0","By_ingredient","0.1814"
"SMTT00786","CREB1","2","CAMP Responsive Element Binding Protein 1","Cyclic AMP-responsive Element-binding Protein 1","ENSG00000118260","P16220","0.0612372","0.0844632","1.0","By_ingredient","0.1493"
"SMTT00793","CRP","None","C-reactive protein","C-reactive Protein","ENSG00000132693","P02741","0.000138642","0.00183239","1.0","By_ingredient","0.4403"
"SMTT00816","CSRP1","None","cysteine and glycine rich protein 1","Cysteine And Glycine-rich Protein 1","ENSG00000159176","P21291","0.0187545","0.0599011","1.0","By_ingredient","0.215"
"SMTT00830","CTNNB1","3","Catenin Beta 1","Catenin Beta-1","ENSG00000168036","P35222","0.000143772","0.00427163","1.0","By_ingredient","0.6312"
"SMTT00834","CTRC","1","Chymotrypsin C","None","ENSG00000162438","None","0.00464747","0.0351608","1.0","By_ingredient","0.383"
"SMTT00836","CTSB","None","cathepsin B","Cathepsin B","ENSG00000164733","P07858","0.000148146","0.00435464","1.0","By_ingredient","0.6322"
"SMTT00837","CTSC","11","Cathepsin C","None","ENSG00000109861","None","0.0417077","0.0831951","1.0","By_ingredient","0.2179"
"SMTT00838","CTSD","11","Cathepsin D","Cathepsin D","ENSG00000117984","P07339","0.000659925","0.00537007","1.0","By_ingredient","0.848"
"SMTT00839","CTSF","11","Cathepsin F","Cathepsin F","ENSG00000174080","Q9UBX1","0.0233883","0.0651498","1.0","By_ingredient","0.2638"
"SMTT00840","CTSG","None","cathepsin G","Cathepsin G","ENSG00000100448","P08311","0.00502298","0.036271","1.0","By_ingredient","0.4167"
"SMTT00841","CTSH","15","Cathepsin H","Pro-cathepsin H","ENSG00000103811","P09668","0.046234","0.0876643","1.0","By_ingredient","0.2399"
"SMTT00842","CTSK","1","Cathepsin K","Cathepsin K","ENSG00000143387","P43235","0.032591","0.0745352","1.0","By_ingredient","0.2496"
"SMTT00851","CXCL8","None","C-X-C motif chemokine ligand 8","Interleukin-8","ENSG00000169429","P10145","0.127296","0.153024","1.0","By_ingredient","0.4945"
"SMTT00857","CYC1","8","Cytochrome C1","Cytochrome C1, Heme Protein, Mitochondrial","ENSG00000179091","P08574","0.0233883","0.0651498","1.0","By_ingredient","0.2093"
"SMTT00865","CYP1A1","None","cytochrome P450 family 1 subfamily A member 1","Cytochrome P450 1A1","ENSG00000140465","P04798","0.00564575","0.023311","1.0","By_ingredient","0.6066"
"SMTT00866","CYP1A2","None","cytochrome P450 family 1 subfamily A member 2","Cytochrome P450 1A2","ENSG00000140505","P05177","7.66e-05","0.00270005","1.0","By_ingredient","0.7258"
"SMTT00878","CYP2C9","10","Cytochrome P450 Family 2 Subfamily C Member 9","Cytochrome P450 2C9","ENSG00000138109","P11712","0.0279047","0.0701121","1.0","By_ingredient","0.346"
"SMTT00880","CYP2E1","None","cytochrome P450 family 2 subfamily E member 1","Cytochrome P450 2E1","ENSG00000130649","P05181","0.00262299","0.0273076","1.0","By_ingredient","0.4479"
"SMTT00883","CYP3A4","None","cytochrome P450 family 3 subfamily A member 4","Cytochrome P450 3A4","ENSG00000160868","P08684","0.139945","0.165887","1.0","By_ingredient","0.3113"
"SMTT00914","DCTN4","5","Dynactin Subunit 4","None","ENSG00000132912","None","0.0233883","0.0651498","1.0","By_ingredient","0.2016"
"SMTT00920","DDIT3","12","DNA Damage Inducible Transcript 3","None","ENSG00000175197","None","0.024007","0.0440267","1.0","By_ingredient","0.1516"
"SMTT00966","DLX4","17","Distal-less Homeobox 4","None","ENSG00000108813","None","0.00942126","0.0464702","1.0","By_ingredient","0.2038"
"SMTT01000","DNPEP","None","aspartyl aminopeptidase","Aspartyl Aminopeptidase","ENSG00000123992","Q9ULA0","0.00484768","0.0187599","1.0","By_ingredient","0.2001"
"SMTT01021","DRD5","None","dopamine receptor D5","D(1B) Dopamine Receptor","ENSG00000169676","P21918","0.196616","0.2241","1.0","By_ingredient","0.2215"
"SMTT01033","DUOX2","15","Dual Oxidase 2","None","ENSG00000140279","None","0.0474435","0.0698249","1.0","By_ingredient","0.1573"
"SMTT01057","EDN1","6","Endothelin 1","Endothelin-1","ENSG00000078401","P05305","0.00148695","0.00956274","1.0","By_ingredient","0.3502"
"SMTT01070","EGFR","7","Epidermal Growth Factor Receptor","Epidermal Growth Factor Receptor","ENSG00000146648","P00533","0.00550575","0.0197561","1.0","By_ingredient","0.297"
"SMTT01083","EIF4E","None","eukaryotic translation initiation factor 4E","Eukaryotic Translation Initiation Factor 4E","ENSG00000151247","P06730","0.0140988","0.0327519","1.0","By_ingredient","0.2133"
"SMTT01084","EIF6","None","eukaryotic translation initiation factor 6","Eukaryotic Translation Initiation Factor 6","ENSG00000242372","P56537","0.000602054","0.0113473","1.0","By_ingredient","0.4834"
"SMTT01086","ELANE","19","Elastase, Neutrophil Expressed","Neutrophil Elastase","ENSG00000197561","P08246","0.00051547","0.010241","1.0","By_ingredient","0.6956"
"SMTT01104","ENPEP","None","glutamyl aminopeptidase","Glutamyl Aminopeptidase","ENSG00000138792","Q07075","0.00967211","0.0263305","1.0","By_ingredient","0.1837"
"SMTT01117","EPHB2","None","EPH receptor B2","Ephrin Type-B Receptor 2","ENSG00000133216","P29323","0.00967211","0.0263305","1.0","By_ingredient","0.1385"
"SMTT01124","ERBB2","17","Erb-b2 Receptor Tyrosine Kinase 2","Receptor Tyrosine-protein Kinase ErbB-2","ENSG00000141736","P04626","0.000344416","0.00344259","1.0","By_ingredient","0.3192"
"SMTT01128","ERCC2","19","ERCC Excision Repair 2, TFIIH Core Complex Helicase Subunit","None","ENSG00000104884","None","0.0417077","0.0831951","1.0","By_ingredient","0.2171"
"SMTT01141","ESR1","6","Estrogen Receptor 1","Estrogen Receptor","ENSG00000091831","P03372","0.00264378","0.0274337","1.0","By_ingredient","4.9848"
"SMTT01142","ESR2","None","estrogen receptor 2","Estrogen Receptor Beta","ENSG00000140009","Q92731","8.91741e-05","0.00302008","1.0","By_ingredient","2.9897"
"SMTT01148","ETFDH","4","Electron Transfer Flavoprotein Dehydrogenase","Electron Transfer Flavoprotein-ubiquinone Oxidoreductase, Mitochondrial","ENSG00000171503","Q16134","0.0233883","0.0651498","1.0","By_ingredient","0.2201"
"SMTT01163","F10","13","Coagulation Factor X","Coagulation Factor X","ENSG00000126218","P00742","0.0058276","0.0388881","1.0","By_ingredient","0.4417"
"SMTT01164","F11","4","Coagulation Factor XI","Coagulation Factor XI","ENSG00000088926","P03951","0.00521739","0.0368632","1.0","By_ingredient","0.4129"
"SMTT01165","F12","5","Coagulation Factor XII","Coagulation Factor XII","ENSG00000131187","P00748","0.00464747","0.0351608","1.0","By_ingredient","0.3811"
"SMTT01166","F13A1","6","Coagulation Factor XIII A Chain","Coagulation Factor XIII A Chain","ENSG00000124491","P00488","0.00718528","0.0418592","1.0","By_ingredient","0.4057"
"SMTT01168","F2","11","Coagulation Factor II, Thrombin","Prothrombin","ENSG00000180210","P00734","0.00868516","0.0448525","1.0","By_ingredient","0.5087"
"SMTT01170","F3","None","coagulation factor III, tissue factor","Tissue Factor","ENSG00000117525","P13726","0.0703231","0.0940365","1.0","By_ingredient","0.1935"
"SMTT01172","F7","13","Coagulation Factor VII","Coagulation Factor VII","ENSG00000057593","P08709","0.00411772","0.0334674","1.0","By_ingredient","1.1772"
"SMTT01174","F9","X","Coagulation Factor IX","Coagulation Factor IX","ENSG00000101981","P00740","0.00464747","0.0351608","1.0","By_ingredient","0.4398"
"SMTT01178","FADD","11","Fas Associated Via Death Domain","None","ENSG00000168040","None","0.0280005","0.0702341","1.0","By_ingredient","0.1741"
"SMTT01200","FAS","10","Fas Cell Surface Death Receptor","None","ENSG00000026103","None","0.0132216","0.0520938","1.0","By_ingredient","0.3273"
"SMTT01232","FGF2","None","fibroblast growth factor 2","Fibroblast Growth Factor 2","ENSG00000138685","P09038","0.0657911","0.0891744","1.0","By_ingredient","0.1986"
"SMTT01255","FLG","1","Filaggrin","None","ENSG00000143631","None","0.00472169","0.0352312","1.0","By_ingredient","0.2129"
"SMTT01264","FLT4","5","Fms Related Tyrosine Kinase 4","Vascular Endothelial Growth Factor Receptor 3","ENSG00000037280","P35916","0.00967211","0.0263305","1.0","By_ingredient","0.1791"
"SMTT01270","FN1","2","Fibronectin 1","Fibronectin","ENSG00000115414","P02751","0.0160808","0.0567689","1.0","By_ingredient","0.3436"
"SMTT01271","FOLR1","11","Folate Receptor 1","Folate Receptor Alpha","ENSG00000110195","P15328","0.0417077","0.0831951","1.0","By_ingredient","0.2172"
"SMTT01345","GATA6","18","GATA Binding Protein 6","None","ENSG00000141448","None","0.0280005","0.0702341","1.0","By_ingredient","0.1929"
"SMTT01348","GATM","15","Glycine Amidinotransferase","Glycine Amidinotransferase, Mitochondrial","ENSG00000171766","P50440","0.0150024","0.0336353","1.0","By_ingredient","0.4869"
"SMTT01366","GDNF","5","Glial Cell Derived Neurotrophic Factor","Glial Cell Line-derived Neurotrophic Factor","ENSG00000168621","P39905","0.0417077","0.0831951","1.0","By_ingredient","0.1604"
"SMTT01374","GH1","17","Growth Hormone 1","None","ENSG00000259384","None","0.0187545","0.0599011","1.0","By_ingredient","0.2055"
"SMTT01380","GJA1","6","Gap Junction Protein Alpha 1","Gap Junction Alpha-1 Protein","ENSG00000152661","P17302","0.0657911","0.0891744","1.0","By_ingredient","0.2122"
"SMTT01426","GNMT","6","Glycine N-methyltransferase","Glycine N-methyltransferase","ENSG00000124713","Q14749","0.0882345","0.112667","1.0","By_ingredient","0.1744"
"SMTT01436","GOT1","None","glutamic-oxaloacetic transaminase 1","Aspartate Aminotransferase, Cytoplasmic","ENSG00000120053","P17174","0.00110471","0.0077964","1.0","By_ingredient","0.4859"
"SMTT01456","GPT","None","glutamic--pyruvic transaminase","Alanine Aminotransferase 1","ENSG00000167701","P24298","0.000115882","0.00366272","1.0","By_ingredient","0.713"
"SMTT01457","GPT2","16","Glutamic--pyruvic Transaminase 2","Alanine Aminotransferase 2","ENSG00000166123","Q8TD30","0.00254117","0.0267445","1.0","By_ingredient","0.3173"
"SMTT01463","GRIA1","None","glutamate ionotropic receptor AMPA type subunit 1","Glutamate Receptor 1","ENSG00000155511","P42261","0.0520636","0.074756","1.0","By_ingredient","0.1833"
"SMTT01464","GRIA2","None","glutamate ionotropic receptor AMPA type subunit 2","Glutamate Receptor 2","ENSG00000120251","P42262","0.0103978","0.0299009","1.0","By_ingredient","0.9893"
"SMTT01472","GRIN3A","None","glutamate ionotropic receptor NMDA type subunit 3A","Glutamate Receptor Ionotropic, NMDA 3A","ENSG00000198785","Q8TCU5","0.0428012","0.0648101","1.0","By_ingredient","0.1903"
"SMTT01483","GSK3B","None","glycogen synthase kinase 3 beta","Glycogen Synthase Kinase-3 Beta","ENSG00000082701","P49841","1.07649e-06","9.74071e-05","0.44515","By_ingredient","3.5544"
"SMTT01485","GSR","None","glutathione-disulfide reductase","Glutathione Reductase, Mitochondrial","ENSG00000104687","P00390","0.0520636","0.074756","1.0","By_ingredient","0.2003"
"SMTT01490","GSTM2","None","glutathione S-transferase mu 2","Glutathione S-transferase Mu 2","ENSG00000213366","P28161","0.046234","0.0876643","1.0","By_ingredient","0.1805"
"SMTT01491","GSTP1","None","glutathione S-transferase pi 1","Glutathione S-transferase P","ENSG00000084207","P09211","0.127296","0.153024","1.0","By_ingredient","0.1303"
"SMTT01508","HABP2","10","Hyaluronan Binding Protein 2","Hyaluronan-binding Protein 2","ENSG00000148702","Q14520","0.00464747","0.0351608","1.0","By_ingredient","0.3814"
"SMTT01545","HGF","7","Hepatocyte Growth Factor","Hepatocyte Growth Factor","ENSG00000019991","P14210","0.000652132","0.0119735","1.0","By_ingredient","0.6654"
"SMTT01553","HK1","10","Hexokinase 1","Hexokinase-1","ENSG00000156515","P19367","0.00472169","0.0352312","1.0","By_ingredient","0.1651"
"SMTT01567","HMGCR","None","3-hydroxy-3-methylglutaryl-CoA reductase","3-hydroxy-3-methylglutaryl-coenzyme A Reductase","ENSG00000113161","P04035","0.00103091","0.0118393","1.0","By_ingredient","0.491"
"SMTT01569","HMOX1","22","Heme Oxygenase 1","Heme Oxygenase 1","ENSG00000100292","P09601","0.000296669","0.00312453","1.0","By_ingredient","0.8126"
"SMTT01618","HSPA5","None","heat shock protein family A (Hsp70) member 5","78 KDa Glucose-regulated Protein","ENSG00000044574","P11021","0.0381365","0.0598636","1.0","By_ingredient","0.1991"
"SMTT01628","HTR3A","None","5-hydroxytryptamine receptor 3A","5-hydroxytryptamine Receptor 3A","ENSG00000166736","P46098","0.329213","0.359955","1.0","By_ingredient","0.3991"
"SMTT01638","ICAM1","None","intercellular adhesion molecule 1","Intercellular Adhesion Molecule 1","ENSG00000090339","P05362","2.68483e-05","0.00124997","1.0","By_ingredient","0.7208"
"SMTT01644","IDO1","None","indoleamine 2,3-dioxygenase 1","Indoleamine 2,3-dioxygenase 1","ENSG00000131203","P14902","0.0417077","0.0831951","1.0","By_ingredient","0.2069"
"SMTT01652","IFNG","None","interferon gamma","Interferon Gamma","ENSG00000111537","P01579","0.00598742","0.0207167","1.0","By_ingredient","0.3502"
"SMTT01664","IGF1R","15","Insulin Like Growth Factor 1 Receptor","Insulin-like Growth Factor 1 Receptor","ENSG00000140443","P08069","0.0225058","0.0646491","1.0","By_ingredient","0.3098"
"SMTT01668","IGFBP3","None","insulin like growth factor binding protein 3","Insulin-like Growth Factor-binding Protein 3","ENSG00000146674","P17936","0.0417077","0.0831951","1.0","By_ingredient","0.181"
"SMTT01671","IGHG1","None","immunoglobulin heavy constant gamma 1 (G1m marker)","Ig Gamma-1 Chain C Region","None","P01857","0.406471","0.438214","1.0","By_ingredient","0.5895"
"SMTT01679","IKBKB","8","Inhibitor Of Nuclear Factor Kappa B Kinase Subunit Beta","Inhibitor Of Nuclear Factor Kappa-B Kinase Subunit Beta","ENSG00000104365","O14920","0.0381365","0.0598636","1.0","By_ingredient","0.1837"
"SMTT01682","IL10","1","Interleukin 10","Interleukin-10","ENSG00000136634","P22301","0.0208143","0.0624078","1.0","By_ingredient","0.3294"
"SMTT01696","IL1A","None","interleukin 1 alpha","Interleukin-1 Alpha","ENSG00000115008","P01583","0.0334493","0.0545886","1.0","By_ingredient","0.1709"
"SMTT01697","IL1B","None","interleukin 1 beta","Interleukin-1 Beta","ENSG00000125538","P01584","0.196616","0.2241","1.0","By_ingredient","0.3302"
"SMTT01700","IL2","None","interleukin 2","Interleukin-2","ENSG00000109471","P60568","0.110144","0.135476","1.0","By_ingredient","0.1317"
"SMTT01710","IL4","None","interleukin 4","Interleukin-4","ENSG00000113520","P05112","6.62457e-05","0.00244424","1.0","By_ingredient","0.655"
"SMTT01712","IL6","7","Interleukin 6","Interleukin-6","ENSG00000136244","P05231","0.00254007","0.0135424","1.0","By_ingredient","0.6268"
"SMTT01724","INS","11","Insulin","Insulin","ENSG00000254647","P01308","0.0474435","0.0698249","1.0","By_ingredient","0.1679"
"SMTT01726","INSR","19","Insulin Receptor","Insulin Receptor","ENSG00000171105","P06213","0.0287395","0.0495167","1.0","By_ingredient","0.1417"
"SMTT01736","IRF8","16","Interferon Regulatory Factor 8","None","ENSG00000140968","None","0.00942126","0.0464702","1.0","By_ingredient","0.1999"
