Target id,Gene symbol,Chromosome,Gene name,Protein name,Ensembl id,UniProt id,P_value,FDR(BH),FDR(Bonferroni),Relationship,Value
"SMTT00642","CHRNA7","15","Cholinergic Receptor Nicotinic Alpha 7 Subunit","Neuronal Acetylcholine Receptor Subunit Alpha-7","ENSG00000175344","P36544","0.0399467","0.0814533","1.0","By_ingredient","1.2499"
"SMTT00664","CLCN1","7","Chloride Voltage-gated Channel 1","None","ENSG00000188037","None","0.000428938","0.00902324","1.0","By_ingredient","0.5197"
"SMTT00665","CLCN2","3","Chloride Voltage-gated Channel 2","Chloride Channel Protein 2","ENSG00000114859","P51788","0.000428938","0.00902324","1.0","By_ingredient","0.493"
"SMTT00666","CLCN4","X","Chloride Voltage-gated Channel 4","None","ENSG00000073464","None","0.000428938","0.00902324","1.0","By_ingredient","0.4893"
"SMTT00667","CLCN5","X","Chloride Voltage-gated Channel 5","None","ENSG00000171365","None","0.000710877","0.012697","1.0","By_ingredient","0.4822"
"SMTT00668","CLCN7","16","Chloride Voltage-gated Channel 7","None","ENSG00000103249","None","0.000428938","0.00902324","1.0","By_ingredient","0.4916"
"SMTT00669","CLCNKA","1","Chloride Voltage-gated Channel Ka","Chloride Channel Protein ClC-Ka","ENSG00000186510","P51800","0.000428938","0.00902324","1.0","By_ingredient","0.4863"
"SMTT00670","CLCNKB","1","Chloride Voltage-gated Channel Kb","None","ENSG00000184908","None","0.00106032","0.0162406","1.0","By_ingredient","0.5141"
"SMTT00688","CMA1","None","chymase 1","Chymase","ENSG00000092009","P23946","0.0245447","0.0664335","1.0","By_ingredient","0.3739"
"SMTT00721","COL1A1","17","Collagen Type I Alpha 1 Chain","Collagen Alpha-1(I) Chain","ENSG00000108821","P02452","0.0674777","0.0910188","1.0","By_ingredient","0.1574"
"SMTT00756","CORIN","4","Corin, Serine Peptidase","None","ENSG00000145244","None","0.0272366","0.0694312","1.0","By_ingredient","0.3548"
"SMTT00777","CPT1A","11","Carnitine Palmitoyltransferase 1A","Carnitine O-palmitoyltransferase 1, Liver Isoform","ENSG00000110090","P50416","2.84358e-05","0.000602061","1.0","By_ingredient","0.5234"
"SMTT00789","CRH","None","corticotropin releasing hormone","Corticoliberin","ENSG00000147571","P06850","0.0317242","0.0526305","1.0","By_ingredient","0.2142"
"SMTT00826","CTH","1","Cystathionine Gamma-lyase","Cystathionine Gamma-lyase","ENSG00000116761","P32929","0.135108","0.161012","1.0","By_ingredient","0.1974"
"SMTT00834","CTRC","1","Chymotrypsin C","None","ENSG00000162438","None","0.0228343","0.0649931","1.0","By_ingredient","0.3519"
"SMTT00838","CTSD","11","Cathepsin D","Cathepsin D","ENSG00000117984","P07339","0.178569","0.205584","1.0","By_ingredient","0.5636"
"SMTT00840","CTSG","None","cathepsin G","Cathepsin G","ENSG00000100448","P08311","0.0245447","0.0664335","1.0","By_ingredient","0.3832"
"SMTT00865","CYP1A1","None","cytochrome P450 family 1 subfamily A member 1","Cytochrome P450 1A1","ENSG00000140465","P04798","0.00039812","0.00379663","1.0","By_ingredient","0.81"
"SMTT00868","CYP21A2","6","Cytochrome P450 Family 21 Subfamily A Member 2","Steroid 21-hydroxylase","ENSG00000231852","P08686","0.00535796","0.0194871","1.0","By_ingredient","0.2215"
"SMTT00874","CYP2A6","19","Cytochrome P450 Family 2 Subfamily A Member 6","Cytochrome P450 2A6","ENSG00000255974","P11509","0.00189448","0.0229126","1.0","By_ingredient","0.6342"
"SMTT00883","CYP3A4","None","cytochrome P450 family 3 subfamily A member 4","Cytochrome P450 3A4","ENSG00000160868","P08684","0.00455842","0.0292148","1.0","By_ingredient","0.9946"
"SMTT01018","DRD1","None","dopamine receptor D1","D(1A) Dopamine Receptor","ENSG00000184845","P21728","0.0248271","0.0668613","1.0","By_ingredient","1.0565"
"SMTT01048","ECE1","1","Endothelin Converting Enzyme 1","Endothelin-converting Enzyme 1","ENSG00000117298","P42892","0.0212618","0.0407053","1.0","By_ingredient","0.1883"
"SMTT01064","EFEMP1","2","EGF Containing Fibulin Extracellular Matrix Protein 1","None","ENSG00000115380","None","0.0418934","0.0833657","1.0","By_ingredient","0.2066"
"SMTT01084","EIF6","None","eukaryotic translation initiation factor 6","Eukaryotic Translation Initiation Factor 6","ENSG00000242372","P56537","0.0357793","0.0772709","1.0","By_ingredient","0.3015"
"SMTT01086","ELANE","19","Elastase, Neutrophil Expressed","Neutrophil Elastase","ENSG00000197561","P08246","0.00447581","0.0346254","1.0","By_ingredient","0.6421"
"SMTT01108","EP300","22","E1A Binding Protein P300","None","ENSG00000100393","None","0.0159887","0.034395","1.0","By_ingredient","0.1856"
"SMTT01141","ESR1","6","Estrogen Receptor 1","Estrogen Receptor","ENSG00000091831","P03372","0.0017724","0.010833","1.0","By_ingredient","8.5549"
"SMTT01142","ESR2","None","estrogen receptor 2","Estrogen Receptor Beta","ENSG00000140009","Q92731","0.574459","0.605415","1.0","By_ingredient","1.9073"
"SMTT01148","ETFDH","4","Electron Transfer Flavoprotein Dehydrogenase","Electron Transfer Flavoprotein-ubiquinone Oxidoreductase, Mitochondrial","ENSG00000171503","Q16134","0.000710877","0.012697","1.0","By_ingredient","0.5371"
"SMTT01163","F10","13","Coagulation Factor X","Coagulation Factor X","ENSG00000126218","P00742","0.0281675","0.0704748","1.0","By_ingredient","0.4021"
"SMTT01164","F11","4","Coagulation Factor XI","Coagulation Factor XI","ENSG00000088926","P03951","0.0254252","0.0672724","1.0","By_ingredient","0.3811"
"SMTT01165","F12","5","Coagulation Factor XII","Coagulation Factor XII","ENSG00000131187","P00748","0.0228343","0.0649931","1.0","By_ingredient","0.3563"
"SMTT01168","F2","11","Coagulation Factor II, Thrombin","Prothrombin","ENSG00000180210","P00734","0.0406356","0.082294","1.0","By_ingredient","0.4898"
"SMTT01170","F3","None","coagulation factor III, tissue factor","Tissue Factor","ENSG00000117525","P13726","0.0774506","0.101493","1.0","By_ingredient","0.1902"
"SMTT01174","F9","X","Coagulation Factor IX","Coagulation Factor IX","ENSG00000101981","P00740","0.0228343","0.0649931","1.0","By_ingredient","0.4101"
"SMTT01215","FCER2","None","Fc fragment of IgE receptor II","Low Affinity Immunoglobulin Epsilon Fc Receptor","ENSG00000104921","P06734","0.0317242","0.0526305","1.0","By_ingredient","0.1919"
"SMTT01272","FOS","14","Fos Proto-oncogene, AP-1 Transcription Factor Subunit","Proto-oncogene C-Fos","ENSG00000170345","P01100","0.0222615","0.0419692","1.0","By_ingredient","0.516"
"SMTT01319","GABBR1","None","gamma-aminobutyric acid type B receptor subunit 1","Gamma-aminobutyric Acid Type B Receptor Subunit 1","ENSG00000204681","Q9UBS5","0.0472104","0.0695711","1.0","By_ingredient","0.1908"
"SMTT01320","GABRA1","5","Gamma-aminobutyric Acid Type A Receptor Alpha1 Subunit","Gamma-aminobutyric Acid Receptor Subunit Alpha-1","ENSG00000022355","P14867","7.4821e-10","1.84276e-07","0.000309399","By_ingredient","7.0674"
"SMTT01348","GATM","15","Glycine Amidinotransferase","Glycine Amidinotransferase, Mitochondrial","ENSG00000171766","P50440","0.438087","0.470257","1.0","By_ingredient","0.4403"
"SMTT01358","GCSH","16","Glycine Cleavage System Protein H","Glycine Cleavage System H Protein, Mitochondrial","ENSG00000140905","P23434","0.0253499","0.0671984","1.0","By_ingredient","0.2408"
"SMTT01374","GH1","17","Growth Hormone 1","None","ENSG00000259384","None","0.0159887","0.034395","1.0","By_ingredient","0.1825"
"SMTT01375","GHR","5","Growth Hormone Receptor","Growth Hormone Receptor","ENSG00000112964","P10912","0.00535796","0.0194871","1.0","By_ingredient","0.196"
"SMTT01436","GOT1","None","glutamic-oxaloacetic transaminase 1","Aspartate Aminotransferase, Cytoplasmic","ENSG00000120053","P17174","0.202183","0.229867","1.0","By_ingredient","0.1898"
"SMTT01464","GRIA2","None","glutamate ionotropic receptor AMPA type subunit 2","Glutamate Receptor 2","ENSG00000120251","P42262","0.195381","0.222845","1.0","By_ingredient","0.8048"
"SMTT01483","GSK3B","None","glycogen synthase kinase 3 beta","Glycogen Synthase Kinase-3 Beta","ENSG00000082701","P49841","0.858015","0.874623","1.0","By_ingredient","1.8012"
"SMTT01491","GSTP1","None","glutathione S-transferase pi 1","Glutathione S-transferase P","ENSG00000084207","P09211","0.139748","0.16568","1.0","By_ingredient","0.2128"
"SMTT01508","HABP2","10","Hyaluronan Binding Protein 2","Hyaluronan-binding Protein 2","ENSG00000148702","Q14520","0.0228343","0.0649931","1.0","By_ingredient","0.3565"
"SMTT01545","HGF","7","Hepatocyte Growth Factor","Hepatocyte Growth Factor","ENSG00000019991","P14210","0.0341039","0.0758195","1.0","By_ingredient","0.4341"
"SMTT01567","HMGCR","None","3-hydroxy-3-methylglutaryl-CoA reductase","3-hydroxy-3-methylglutaryl-coenzyme A Reductase","ENSG00000113161","P04035","0.0724775","0.0963184","1.0","By_ingredient","0.1925"
"SMTT01611","HSD3B1","None","hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1","3 Beta-hydroxysteroid Dehydrogenase/Delta 5-->4-isomerase Type 1","ENSG00000203857","P14060","0.0106875","0.0275294","1.0","By_ingredient","0.208"
"SMTT01612","HSD3B2","1","Hydroxy-delta-5-steroid Dehydrogenase, 3 Beta- And Steroid Delta-isomerase 2","3 Beta-hydroxysteroid Dehydrogenase/Delta 5-->4-isomerase Type 2","ENSG00000203859","P26439","0.0265069","0.0468668","1.0","By_ingredient","0.2183"
"SMTT01628","HTR3A","None","5-hydroxytryptamine receptor 3A","5-hydroxytryptamine Receptor 3A","ENSG00000166736","P46098","0.356897","0.388192","1.0","By_ingredient","0.2065"
"SMTT01638","ICAM1","None","intercellular adhesion molecule 1","Intercellular Adhesion Molecule 1","ENSG00000090339","P05362","0.167078","0.19368","1.0","By_ingredient","0.3444"
"SMTT01664","IGF1R","15","Insulin Like Growth Factor 1 Receptor","Insulin-like Growth Factor 1 Receptor","ENSG00000140443","P08069","0.0624513","0.0856618","1.0","By_ingredient","0.1577"
"SMTT01671","IGHG1","None","immunoglobulin heavy constant gamma 1 (G1m marker)","Ig Gamma-1 Chain C Region","None","P01857","3.28896e-06","0.000121356","0.29077","By_ingredient","2.1465"
"SMTT01682","IL10","1","Interleukin 10","Interleukin-10","ENSG00000136634","P22301","0.00507307","0.0190921","1.0","By_ingredient","0.5923"
"SMTT01696","IL1A","None","interleukin 1 alpha","Interleukin-1 Alpha","ENSG00000115008","P01583","0.0369138","0.05851","1.0","By_ingredient","0.2217"
"SMTT01697","IL1B","None","interleukin 1 beta","Interleukin-1 Beta","ENSG00000125538","P01584","0.214967","0.242935","1.0","By_ingredient","0.1813"
"SMTT01710","IL4","None","interleukin 4","Interleukin-4","ENSG00000113520","P05112","0.139748","0.16568","1.0","By_ingredient","0.1829"
"SMTT01712","IL6","7","Interleukin 6","Interleukin-6","ENSG00000136244","P05231","0.0320955","0.057755","1.0","By_ingredient","0.9891"
"SMTT01778","JUN","None","Jun proto-oncogene, AP-1 transcription factor subunit","Transcription Factor AP-1","ENSG00000177606","P05412","0.00581977","0.0204197","1.0","By_ingredient","0.4935"
"SMTT01803","KCNH2","7","Potassium Voltage-gated Channel Subfamily H Member 2","Potassium Voltage-gated Channel Subfamily H Member 2","ENSG00000055118","Q12809","0.677892","0.705618","1.0","By_ingredient","0.3483"
"SMTT01833","KDR","4","Kinase Insert Domain Receptor","Vascular Endothelial Growth Factor Receptor 2","ENSG00000128052","P35968","0.621478","0.651132","1.0","By_ingredient","0.1948"
"SMTT01869","KLK3","None","kallikrein related peptidase 3","Prostate-specific Antigen","ENSG00000142515","P07288","0.0310607","0.0728685","1.0","By_ingredient","0.4089"
"SMTT01870","KLK4","19","Kallikrein Related Peptidase 4","None","ENSG00000167749","None","0.0236811","0.0654039","1.0","By_ingredient","0.3467"
"SMTT01871","KLKB1","4","Kallikrein B1","Plasma Kallikrein","ENSG00000164344","P03952","0.0254252","0.0672724","1.0","By_ingredient","0.3772"
"SMTT01919","LARS","5","Leucyl-tRNA Synthetase","Leucine--tRNA Ligase, Cytoplasmic","ENSG00000133706","Q9P2J5","0.00535796","0.0194871","1.0","By_ingredient","0.2191"
"SMTT01929","LDLR","19","Low Density Lipoprotein Receptor","Low-density Lipoprotein Receptor","ENSG00000130164","P01130","0.0624513","0.0856618","1.0","By_ingredient","0.1763"
"SMTT02005","LYZ","12","Lysozyme","Lysozyme C","ENSG00000090382","P61626","3.32309e-05","0.00146655","1.0","By_ingredient","2.6423"
"SMTT02024","MAOA","X","Monoamine Oxidase A","Amine Oxidase [flavin-containing] A","ENSG00000189221","P21397","0.000622383","0.00516248","1.0","By_ingredient","1.3517"
"SMTT02025","MAOB","None","monoamine oxidase B","Amine Oxidase [flavin-containing] B","ENSG00000069535","P27338","1.54402e-08","1.80511e-06","0.00136105","By_ingredient","4.4124"
"SMTT02027","MAP2","None","microtubule associated protein 2","Microtubule-associated Protein 2","ENSG00000078018","P11137","0.0212618","0.0407053","1.0","By_ingredient","0.1826"
"SMTT02034","MAPK10","4","Mitogen-activated Protein Kinase 10","Mitogen-activated Protein Kinase 10","ENSG00000109339","P53779","0.0317242","0.0526305","1.0","By_ingredient","0.1767"
"SMTT02046","MASP1","3","Mannan Binding Lectin Serine Peptidase 1","None","ENSG00000127241","None","0.0291152","0.0710162","1.0","By_ingredient","0.392"
"SMTT02047","MASP2","1","Mannan Binding Lectin Serine Peptidase 2","Mannan-binding Lectin Serine Protease 2","ENSG00000009724","O00187","0.0254252","0.0672724","1.0","By_ingredient","0.3536"
"SMTT02113","MITF","3","Melanogenesis Associated Transcription Factor","None","ENSG00000187098","None","0.00012692","0.0039065","1.0","By_ingredient","0.6128"
"SMTT02133","MMP10","None","matrix metallopeptidase 10","Stromelysin-2","ENSG00000166670","P09238","0.00451069","0.0347901","1.0","By_ingredient","0.3521"
"SMTT02134","MMP13","11","Matrix Metallopeptidase 13","Collagenase 3","ENSG00000137745","P45452","0.0162601","0.0570125","1.0","By_ingredient","0.3887"
"SMTT02140","MMP3","None","matrix metallopeptidase 3","Stromelysin-1","ENSG00000149968","P08254","0.0321031","0.0740268","1.0","By_ingredient","0.3581"
"SMTT02142","MMP8","None","matrix metallopeptidase 8","Neutrophil Collagenase","ENSG00000118113","P22894","0.0268912","0.0689115","1.0","By_ingredient","0.3842"
"SMTT02143","MMP9","20","Matrix Metallopeptidase 9","Matrix Metalloproteinase-9","ENSG00000100985","P14780","0.206467","0.234292","1.0","By_ingredient","0.5656"
"SMTT02176","MST1","3","Macrophage Stimulating 1","None","ENSG00000173531","None","0.0236811","0.0654039","1.0","By_ingredient","0.3586"
"SMTT02180","MT-ND6","None","None","NADH-ubiquinone Oxidoreductase Chain 6","None","P03923","0.00852207","0.0275294","1.0","By_ingredient","0.2162"
"SMTT02181","MT2A","None","metallothionein 2A","Metallothionein-2","ENSG00000125148","P02795","0.0265069","0.0468668","1.0","By_ingredient","0.3588"
"SMTT02193","MTTP","4","Microsomal Triglyceride Transfer Protein","Microsomal Triglyceride Transfer Protein Large Subunit","ENSG00000138823","P55157","0.0212618","0.0407053","1.0","By_ingredient","0.2106"
"SMTT02203","MYC","8","MYC Proto-oncogene, BHLH Transcription Factor","Myc Proto-oncogene Protein","ENSG00000136997","P01106","0.130443","0.156221","1.0","By_ingredient","0.1666"
"SMTT02251","NCOA1","None","nuclear receptor coactivator 1","Nuclear Receptor Coactivator 1","ENSG00000084676","Q15788","0.377098","0.408541","1.0","By_ingredient","0.8095"
"SMTT02349","NOS2","None","nitric oxide synthase 2","Nitric Oxide Synthase, Inducible","ENSG00000007171","P35228","0.00377973","0.0325427","1.0","By_ingredient","6.0891"
"SMTT02350","NOS3","None","nitric oxide synthase 3","Nitric Oxide Synthase, Endothelial","ENSG00000164867","P29474","0.101923","0.12688","1.0","By_ingredient","0.1637"
"SMTT02369","NQO2","None","N-ribosyldihydronicotinamide:quinone reductase 2","Ribosyldihydronicotinamide Dehydrogenase [quinone]","ENSG00000124588","P16083","0.171548","0.198342","1.0","By_ingredient","0.1805"
"SMTT02374","NR1I2","None","nuclear receptor subfamily 1 group I member 2","Nuclear Receptor Subfamily 1 Group I Member 2","ENSG00000144852","O75469","0.0254252","0.0672724","1.0","By_ingredient","0.6061"
"SMTT02379","NR3C1","5","Nuclear Receptor Subfamily 3 Group C Member 1","Glucocorticoid Receptor","ENSG00000113580","P04150","0.192661","0.220111","1.0","By_ingredient","2.6656"
"SMTT02380","NR3C2","4","Nuclear Receptor Subfamily 3 Group C Member 2","Mineralocorticoid Receptor","ENSG00000151623","P08235","0.82427","0.843432","1.0","By_ingredient","1.0944"
"SMTT02430","OPRM1","None","opioid receptor mu 1","Mu-type Opioid Receptor","ENSG00000112038","P35372","0.51866","0.550654","1.0","By_ingredient","0.3828"
"SMTT02455","P4HB","17","Prolyl 4-hydroxylase Subunit Beta","Protein Disulfide-isomerase","ENSG00000185624","P07237","0.00535796","0.0194871","1.0","By_ingredient","0.2078"
"SMTT02495","PCYT1A","3","Phosphate Cytidylyltransferase 1, Choline, Alpha","Choline-phosphate Cytidylyltransferase A","ENSG00000161217","P49585","0.00535796","0.0194871","1.0","By_ingredient","0.1821"
"SMTT02499","PDE3A","12","Phosphodiesterase 3A","CGMP-inhibited 3',5'-cyclic Phosphodiesterase A","ENSG00000172572","Q14432","0.000785517","0.0135859","1.0","By_ingredient","2.1408"
"SMTT02500","PDE4A","None","phosphodiesterase 4A","CAMP-specific 3',5'-cyclic Phosphodiesterase 4A","ENSG00000065989","P27815","0.0418934","0.0833657","1.0","By_ingredient","0.2625"
"SMTT02550","PGR","11","Progesterone Receptor","Progesterone Receptor","ENSG00000082175","P06401","0.0210435","0.0627454","1.0","By_ingredient","1.9233"
"SMTT02603","PLAT","8","Plasminogen Activator, Tissue Type","Tissue-type Plasminogen Activator","ENSG00000104368","P00750","0.0395061","0.0811358","1.0","By_ingredient","0.4633"
"SMTT02604","PLAU","10","Plasminogen Activator, Urokinase","Urokinase-type Plasminogen Activator","ENSG00000122861","P00749","0.00254789","0.0267555","1.0","By_ingredient","0.8199"
"SMTT02615","PLG","6","Plasminogen","Plasminogen","ENSG00000122194","P00747","0.0263225","0.0682081","1.0","By_ingredient","0.4132"
"SMTT02651","POLD1","19","DNA Polymerase Delta 1, Catalytic Subunit","None","ENSG00000062822","None","0.0339216","0.0757156","1.0","By_ingredient","0.3166"
"SMTT02668","PON1","7","Paraoxonase 1","Serum Paraoxonase/arylesterase 1","ENSG00000005421","P27169","0.0472104","0.0695711","1.0","By_ingredient","0.1693"
"SMTT02681","PPARG","3","Peroxisome Proliferator Activated Receptor Gamma","Peroxisome Proliferator-activated Receptor Gamma","ENSG00000132170","P37231","0.148955","0.175041","1.0","By_ingredient","2.8917"
"SMTT02730","PROC","2","Protein C, Inactivator Of Coagulation Factors Va And VIIIa","Vitamin K-dependent Protein C","ENSG00000115718","P04070","0.0263225","0.0682081","1.0","By_ingredient","0.3572"
"SMTT02747","PRSS1","7","Serine Protease 1","Trypsin-1","ENSG00000204983","P07477","2.6372e-10","7.27018e-08","0.000109053","By_ingredient","12.2328"
"SMTT02748","PRSS12","4","Serine Protease 12","None","ENSG00000164099","None","0.0236811","0.0654039","1.0","By_ingredient","0.3716"
"SMTT02751","PRTN3","19","Proteinase 3","Myeloblastin","ENSG00000196415","P24158","0.0228343","0.0649931","1.0","By_ingredient","0.4221"
"SMTT02769","PTEN","10","Phosphatase And Tensin Homolog","Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase And Dual-specificity Protein Phosphatase PTEN","ENSG00000171862","P60484","0.0420758","0.0639847","1.0","By_ingredient","0.1551"
"SMTT02772","PTGER3","None","prostaglandin E receptor 3","Prostaglandin E2 Receptor EP3 Subtype","ENSG00000050628","P43115","0.0420758","0.0639847","1.0","By_ingredient","0.1764"
"SMTT02776","PTGS1","None","prostaglandin-endoperoxide synthase 1","Prostaglandin G/H Synthase 1","ENSG00000095303","P23219","8.50289e-05","0.00130643","1.0","By_ingredient","5.7524"
"SMTT02777","PTGS2","None","prostaglandin-endoperoxide synthase 2","Prostaglandin G/H Synthase 2","ENSG00000073756","P35354","2.41284e-09","3.84469e-07","0.000212996","By_ingredient","11.3557"
"SMTT02820","RAD51","15","RAD51 Recombinase","DNA Repair Protein RAD51 Homolog 1","ENSG00000285396|ENSG00000051180","Q06609","0.00535796","0.0194871","1.0","By_ingredient","0.1825"
"SMTT02857","RDH12","14","Retinol Dehydrogenase 12","Retinol Dehydrogenase 12","ENSG00000139988","Q96NR8","0.012417","0.0510632","1.0","By_ingredient","0.42"
"SMTT02865","RELA","None","RELA proto-oncogene, NF-kB subunit","Transcription Factor P65","ENSG00000173039","Q04206","0.124741","0.150387","1.0","By_ingredient","0.3217"
"SMTT02887","RHOA","None","ras homolog family member A","Transforming Protein RhoA","ENSG00000067560","P61586","0.00903811","0.0275294","1.0","By_ingredient","0.3398"
