Target id,Gene symbol,Chromosome,Gene name,Protein name,Ensembl id,UniProt id,P_value,FDR(BH),FDR(Bonferroni),Relationship,Value
"SMTT02380","NR3C2","4","Nuclear Receptor Subfamily 3 Group C Member 2","Mineralocorticoid Receptor","ENSG00000151623","P08235","0.015362","0.0559095","1.0","By_ingredient","1.6537"
"SMTT02428","OPRD1","None","opioid receptor delta 1","Delta-type Opioid Receptor","ENSG00000116329","P41143","0.638078","0.667243","1.0","By_ingredient","0.4102"
"SMTT02430","OPRM1","None","opioid receptor mu 1","Mu-type Opioid Receptor","ENSG00000112038","P35372","0.731681","0.756655","1.0","By_ingredient","0.4039"
"SMTT02466","PANK2","20","Pantothenate Kinase 2","None","ENSG00000125779","None","0.0156012","0.0561019","1.0","By_ingredient","0.3056"
"SMTT02471","PARP1","None","poly(ADP-ribose) polymerase 1","Poly [ADP-ribose] Polymerase 1","ENSG00000143799","P09874","0.00831564","0.0442171","1.0","By_ingredient","0.719"
"SMTT02495","PCYT1A","3","Phosphate Cytidylyltransferase 1, Choline, Alpha","Choline-phosphate Cytidylyltransferase A","ENSG00000161217","P49585","0.000182137","0.00503044","1.0","By_ingredient","0.4466"
"SMTT02515","PDHX","11","Pyruvate Dehydrogenase Complex Component X","None","ENSG00000110435","None","0.0233107","0.065092","1.0","By_ingredient","0.2002"
"SMTT02550","PGR","11","Progesterone Receptor","Progesterone Receptor","ENSG00000082175","P06401","0.000662799","0.00538319","1.0","By_ingredient","2.4793"
"SMTT02598","PLA2G4A","None","phospholipase A2 group IVA","Cytosolic Phospholipase A2","ENSG00000116711","P47712","0.0199963","0.0392602","1.0","By_ingredient","0.2184"
"SMTT02651","POLD1","19","DNA Polymerase Delta 1, Catalytic Subunit","None","ENSG00000062822","None","0.0290508","0.0709811","1.0","By_ingredient","0.3565"
"SMTT02676","POU3F4","X","POU Class 3 Homeobox 4","None","ENSG00000196767","None","0.00783109","0.0435221","1.0","By_ingredient","0.3233"
"SMTT02681","PPARG","3","Peroxisome Proliferator Activated Receptor Gamma","Peroxisome Proliferator-activated Receptor Gamma","ENSG00000132170","P37231","0.114206","0.139681","1.0","By_ingredient","2.9425"
"SMTT02682","PPARGC1A","4","PPARG Coactivator 1 Alpha","None","ENSG00000109819","None","0.00326256","0.03072","1.0","By_ingredient","0.5907"
"SMTT02696","PPP3CA","None","protein phosphatase 3 catalytic subunit alpha","Serine/threonine-protein Phosphatase 2B Catalytic Subunit Alpha Isoform","ENSG00000138814","Q08209","0.0120456","0.0293794","1.0","By_ingredient","0.1803"
"SMTT02747","PRSS1","7","Serine Protease 1","Trypsin-1","ENSG00000204983","P07477","0.381147","0.412618","1.0","By_ingredient","4.9918"
"SMTT02768","PTDSS1","8","Phosphatidylserine Synthase 1","Phosphatidylserine Synthase 1","ENSG00000156471","P48651","0.0233107","0.065092","1.0","By_ingredient","0.2188"
"SMTT02776","PTGS1","None","prostaglandin-endoperoxide synthase 1","Prostaglandin G/H Synthase 1","ENSG00000095303","P23219","0.116287","0.141795","1.0","By_ingredient","3.8856"
"SMTT02777","PTGS2","None","prostaglandin-endoperoxide synthase 2","Prostaglandin G/H Synthase 2","ENSG00000073756","P35354","0.0933763","0.118076","1.0","By_ingredient","5.8394"
"SMTT02865","RELA","None","RELA proto-oncogene, NF-kB subunit","Transcription Factor P65","ENSG00000173039","Q04206","0.00628391","0.0279234","1.0","By_ingredient","1.0938"
"SMTT02969","RXRA","None","retinoid X receptor alpha","Retinoic Acid Receptor RXR-alpha","ENSG00000186350","P19793","0.604084","0.634178","1.0","By_ingredient","0.911"
"SMTT02970","RXRB","None","retinoid X receptor beta","Retinoic Acid Receptor RXR-beta","ENSG00000204231","P28702","0.179772","0.206765","1.0","By_ingredient","0.4146"
"SMTT03005","SCN5A","3","Sodium Voltage-gated Channel Alpha Subunit 5","Sodium Channel Protein Type 5 Subunit Alpha","ENSG00000183873","Q14524","0.819398","0.838943","1.0","By_ingredient","1.1623"
"SMTT03028","SELE","None","selectin E","E-selectin","ENSG00000007908","P16581","0.0259473","0.0676742","1.0","By_ingredient","0.364"
"SMTT03086","SIGMAR1","9","Sigma Non-opioid Intracellular Receptor 1","Sigma Non-opioid Intracellular Receptor 1","ENSG00000147955","Q99720","0.0385499","0.08001","1.0","By_ingredient","0.2206"
"SMTT03127","SLC22A5","5","Solute Carrier Family 22 Member 5","Solute Carrier Family 22 Member 5","ENSG00000197375","O76082","0.0309601","0.0727825","1.0","By_ingredient","0.1731"
"SMTT03153","SLC2A1","1","Solute Carrier Family 2 Member 1","Solute Carrier Family 2, Facilitated Glucose Transporter Member 1","ENSG00000117394","P11166","0.0244497","0.0662874","1.0","By_ingredient","0.4039"
"SMTT03189","SLC5A7","2","Solute Carrier Family 5 Member 7","None","ENSG00000115665","None","0.0385499","0.08001","1.0","By_ingredient","0.2476"
"SMTT03193","SLC6A2","16","Solute Carrier Family 6 Member 2","Sodium-dependent Noradrenaline Transporter","ENSG00000103546","P23975","0.0544891","0.0774061","1.0","By_ingredient","1.8199"
"SMTT03195","SLC6A3","5","Solute Carrier Family 6 Member 3","Sodium-dependent Dopamine Transporter","ENSG00000142319","Q01959","0.235077","0.263552","1.0","By_ingredient","1.1351"
"SMTT03196","SLC6A4","None","solute carrier family 6 member 4","Sodium-dependent Serotonin Transporter","ENSG00000108576","P31645","0.261519","0.290639","1.0","By_ingredient","0.9548"
"SMTT03217","SMAD4","18","SMAD Family Member 4","None","ENSG00000141646","None","0.0460806","0.0874554","1.0","By_ingredient","0.2525"
"SMTT03239","SNCA","4","Synuclein Alpha","Alpha-synuclein","ENSG00000145335","P37840","0.00403123","0.0169981","1.0","By_ingredient","0.2444"
"SMTT03256","SOD1","21","Superoxide Dismutase 1","Superoxide Dismutase [Cu-Zn]","ENSG00000142168","P00441","0.0211574","0.0629893","1.0","By_ingredient","0.5372"
"SMTT03266","SOX2","3","SRY-box 2","None","ENSG00000181449","None","0.0460806","0.0874554","1.0","By_ingredient","0.328"
"SMTT03317","STAT1","2","Signal Transducer And Activator Of Transcription 1","None","ENSG00000115415","None","0.000567152","0.00483598","1.0","By_ingredient","0.4399"
"SMTT03319","STAT3","17","Signal Transducer And Activator Of Transcription 3","Signal Transducer And Activator Of Transcription 3","ENSG00000168610","P40763","0.00287635","0.0287955","1.0","By_ingredient","0.779"
"SMTT03349","SUMO1","2","Small Ubiquitin-like Modifier 1","None","ENSG00000116030","None","0.0233107","0.065092","1.0","By_ingredient","0.3005"
"SMTT03447","TGFB1","19","Transforming Growth Factor Beta 1","Transforming Growth Factor Beta-1","ENSG00000105329","P01137","0.0204262","0.0618352","1.0","By_ingredient","0.5994"
"SMTT03502","TNF","None","tumor necrosis factor","Tumor Necrosis Factor","ENSG00000232810","P01375","0.00184832","0.0225814","1.0","By_ingredient","1.3039"
"SMTT03530","TP53","17","Tumor Protein P53","Cellular Tumor Antigen P53","ENSG00000141510","P04637","0.183087","0.210181","1.0","By_ingredient","0.3677"
"SMTT03665","UGT1A1","2","UDP Glucuronosyltransferase Family 1 Member A1","None","ENSG00000241635","None","0.0290508","0.0709811","1.0","By_ingredient","0.4713"
"SMTT03701","VCAM1","None","vascular cell adhesion molecule 1","Vascular Cell Adhesion Protein 1","ENSG00000162692","P19320","0.110616","0.135939","1.0","By_ingredient","0.3394"
"SMTT03708","VEGFA","None","vascular endothelial growth factor A","Vascular Endothelial Growth Factor A","ENSG00000112715","P15692","0.199463","0.227058","1.0","By_ingredient","0.5787"
"SMTT03764","XDH","2","Xanthine Dehydrogenase","Xanthine Dehydrogenase/oxidase","ENSG00000158125","P47989","0.162998","0.189536","1.0","By_ingredient","0.1664"
"SMTT03846","CCND3","6","Cyclin D3","None","ENSG00000112576","P30281","0.0278838","0.0485916","1.0","By_ingredient","0.2341"
"SMTT03877","BAX","19","BCL2 Associated X, Apoptosis Regulator","None","ENSG00000087088","Q07812","0.23125","0.259704","1.0","By_ingredient","0.7619"
"SMTT03893","DIO1","1","Iodothyronine Deiodinase 1","None","ENSG00000211452","P49895","0.0239479","0.0440043","1.0","By_ingredient","0.1804"
"SMTT03896","CCR3","3","C-C Motif Chemokine Receptor 3","None","ENSG00000183625","P51677","0.0120456","0.0293794","1.0","By_ingredient","0.2666"
"SMTT03927","HAS2","8","Hyaluronan Synthase 2","None","ENSG00000170961","Q92819","0.0239479","0.0440043","1.0","By_ingredient","0.1685"
"SMTT03988","NFATC3","16","Nuclear Factor Of Activated T Cells 3","None","ENSG00000072736","Q12968","0.0120456","0.0293794","1.0","By_ingredient","0.2574"
"SMTT04025","OPCML","11","Opioid Binding Protein/cell Adhesion Molecule Like","None","ENSG00000183715","Q14982","0.0156012","0.0561019","1.0","By_ingredient","0.2179"
"SMTT04055","PSMD3","17","Proteasome 26S Subunit, Non-ATPase 3","None","ENSG00000108344","O43242","0.0199963","0.0392602","1.0","By_ingredient","0.2153"
"SMTT04074","SLC2A4","17","Solute Carrier Family 2 Member 4","None","ENSG00000181856","P14672","0.0322944","0.0742611","1.0","By_ingredient","0.3648"
"SMTT04080","SLPI","20","Secretory Leukocyte Peptidase Inhibitor","None","ENSG00000124107","P03973","0.000362391","0.00800381","1.0","By_ingredient","0.4085"
"SMTT04087","TIMP4","3","TIMP Metallopeptidase Inhibitor 4","None","ENSG00000157150","Q99727","0.0233107","0.065092","1.0","By_ingredient","0.2399"
"SMTT04106","AHSA1","14","Activator Of HSP90 ATPase Activity 1","None","ENSG00000100591","O95433","0.0306554","0.0725057","1.0","By_ingredient","0.3754"
"SMTT04123","VNN1","6","Vanin 1","None","ENSG00000112299","O95497","0.00124884","0.0178438","1.0","By_ingredient","0.5167"
"SMTT04128","ABI1","10","Abl Interactor 1","None","ENSG00000136754","Q8IZP0","0.00403123","0.0169981","1.0","By_ingredient","0.2441"
"SMTT04147","ARC","8","Activity Regulated Cytoskeleton Associated Protein","None","ENSG00000198576","Q7LC44","0.0460806","0.0874554","1.0","By_ingredient","0.2094"
"SMTT04162","KCNIP2","10","Potassium Voltage-gated Channel Interacting Protein 2","None","ENSG00000120049","Q9NS61","0.0460806","0.0874554","1.0","By_ingredient","0.2237"
"SMTT04184","UGT1A6","2","UDP Glucuronosyltransferase Family 1 Member A6","None","ENSG00000167165","P19224","0.0162641","0.0570143","1.0","By_ingredient","0.5041"
"SMTT04199","MOGAT2","11","Monoacylglycerol O-acyltransferase 2","None","ENSG00000166391","Q3SYC2","0.0233107","0.065092","1.0","By_ingredient","0.2083"
"SMTT04243","DHFRP1","18","Dihydrofolate Reductase Pseudogene 1","None","None","P00374","0.0233107","0.065092","1.0","By_ingredient","0.236"
"SMTT04245","GUSBP1","5","Glucuronidase, Beta Pseudogene 1","None","ENSG00000183666","Q15486","0.0385499","0.08001","1.0","By_ingredient","0.2033"
"SMTT04252","FRAP1","None","Serine/threonine-protein Kinase MTOR","None","None","P42345","0.0120456","0.0293794","1.0","By_ingredient","0.2572"
"SMTT04258","PRXC1A","None","Peroxidase C1A","None","None","P00433","0.0120456","0.0293794","1.0","By_ingredient","0.2023"
"SMTT04266","CDC2","None","Cell Division Control Protein 2 Homolog","None","None","P06493","0.0188357","0.0600777","1.0","By_ingredient","0.3506"
"SMTT04270","PVRL1","None","Poliovirus Receptor-related Protein 1","None","None","Q15223","0.00783109","0.0435221","1.0","By_ingredient","0.2551"
"SMTT04859","ASRGL1","None","asparaginase like 1","None","ENSG00000162174","None","0.0460806","0.0874554","1.0","By_ingredient","0.24"
"SMTT04878","ATHS","None","atherosclerosis susceptibility (lipoprotein associated)","None","None","None","0.00783109","0.0435221","1.0","By_ingredient","0.2454"
"SMTT04880","ATOH8","None","atonal bHLH transcription factor 8","None","ENSG00000168874","None","0.00783109","0.0435221","1.0","By_ingredient","0.2774"
"SMTT04935","ATRNL1","None","attractin like 1","None","ENSG00000107518","None","0.0156012","0.0561019","1.0","By_ingredient","0.2511"
"SMTT04955","BACE1","None","beta-secretase 1","None","ENSG00000186318","None","0.021566","0.0635209","1.0","By_ingredient","0.4119"
"SMTT05515","CHDH","None","choline dehydrogenase","None","ENSG00000016391","None","0.012717","0.051696","1.0","By_ingredient","0.4148"
"SMTT05524","CHKA","None","choline kinase alpha","None","ENSG00000110721","None","0.0233107","0.065092","1.0","By_ingredient","0.2346"
"SMTT05525","CHKB-CPT1B","None","CHKB-CPT1B readthrough (NMD candidate)","None","ENSG00000254413","None","0.0156012","0.0561019","1.0","By_ingredient","0.2368"
"SMTT06414","ETNK1","None","ethanolamine kinase 1","None","ENSG00000139163","None","0.0309601","0.0727825","1.0","By_ingredient","0.2254"
"SMTT06415","ETNK2","None","ethanolamine kinase 2","None","ENSG00000143845","None","0.0309601","0.0727825","1.0","By_ingredient","0.2363"
"SMTT06507","FAM43A","None","family with sequence similarity 43 member A","None","ENSG00000185112","None","0.0309601","0.0727825","1.0","By_ingredient","0.2834"
"SMTT06701","FUT7","None","fucosyltransferase 7","None","ENSG00000180549","None","0.0156012","0.0561019","1.0","By_ingredient","0.2554"
"SMTT06941","GPCPD1","None","glycerophosphocholine phosphodiesterase 1","None","ENSG00000125772","None","0.0460806","0.0874554","1.0","By_ingredient","0.2206"
"SMTT07307","HSPB7","None","heat shock protein family B (small) member 7","None","ENSG00000173641","None","0.0233107","0.065092","1.0","By_ingredient","0.2913"
