Target id,Gene symbol,Chromosome,Gene name,Protein name,Ensembl id,UniProt id,P_value,FDR(BH),FDR(Bonferroni),Relationship,Value
SMTT01483,GSK3B,None,glycogen synthase kinase 3 beta,Glycogen Synthase Kinase-3 Beta,ENSG00000082701,P49841,2.73E-07,3.18E-05,0.113016,By_ingredient,3.7163
SMTT00194,AMY2A,None,"amylase, alpha 2A (pancreatic)",Pancreatic Alpha-amylase,ENSG00000243480,P04746,0.0148407,0.0550504,1,By_ingredient,0.4681
SMTT06122,DPEP1,None,dipeptidase 1,None,ENSG00000015413,None,3.35E-07,3.75E-05,0.138501,By_ingredient,3.5393
SMTT02584,PIM1,None,"Pim-1 proto-oncogene, serine/threonine kinase",Serine/threonine-protein Kinase Pim-1,ENSG00000137193,P11309,2.63E-05,0.00123042,1,By_ingredient,3.4232
SMTT00312,ATRX,X,"ATRX, Chromatin Remodeler",None,ENSG00000085224,None,0.0473203,0.0887181,1,By_ingredient,0.1959
SMTT00520,CCNA2,None,cyclin A2,Cyclin-A2,ENSG00000145386,P20248,1.21E-06,0.000107243,0.500932,By_ingredient,3.398
SMTT00362,BCL2L1,None,BCL2 like 1,Bcl-2-like Protein 1,ENSG00000171552,Q07817,0.0979816,0.122835,1,By_ingredient,0.3287
SMTT00375,BGN,X,Biglycan,None,ENSG00000182492,None,0.0357024,0.0771659,1,By_ingredient,0.2056
SMTT00380,BIRC5,None,baculoviral IAP repeat containing 5,Baculoviral IAP Repeat-containing Protein 5,ENSG00000089685,O15392,0.0532892,0.0760992,1,By_ingredient,0.146
SMTT00389,BMP2,20,Bone Morphogenetic Protein 2,None,ENSG00000125845,None,0.0191367,0.0383073,1,By_ingredient,0.1498
SMTT05516,CHEK1,None,checkpoint kinase 1,None,ENSG00000149554,None,2.92E-08,4.66E-06,0.0120708,By_ingredient,3.2738
SMTT00106,ADRB2,None,adrenoceptor beta 2,Beta-2 Adrenergic Receptor,ENSG00000169252,P07550,2.38E-07,2.83E-05,0.0985527,By_ingredient,3.2073
SMTT02025,MAOB,None,monoamine oxidase B,Amine Oxidase [flavin-containing] B,ENSG00000069535,P27338,1.99E-08,2.23E-06,0.00175876,By_ingredient,3.2049
SMTT00441,CABP2,11,Calcium Binding Protein 2,None,ENSG00000167791,None,0.0199933,0.061187,1,By_ingredient,0.2483
SMTT00442,CABP4,11,Calcium Binding Protein 4,None,ENSG00000175544,None,0.0199933,0.061187,1,By_ingredient,0.2605
SMTT01142,ESR2,None,estrogen receptor 2,Estrogen Receptor Beta,ENSG00000140009,Q92731,1.01E-05,0.000582868,1,By_ingredient,2.9517
SMTT08093,MAPK14,None,mitogen-activated protein kinase 14,None,ENSG00000112062,None,8.73E-06,0.000520066,1,By_ingredient,2.8198
SMTT00482,CASP8,2,Caspase 8,Caspase-8,ENSG00000064012,Q14790,0.0921448,0.116787,1,By_ingredient,0.3243
SMTT08542,NCOA2,None,nuclear receptor coactivator 2,None,ENSG00000140396,None,0.000154877,0.00448388,1,By_ingredient,2.7351
SMTT00487,CAT,11,Catalase,Catalase,ENSG00000121691,P04040,0.151621,0.177756,1,By_ingredient,0.1527
SMTT00490,CAV1,7,Caveolin 1,None,ENSG00000105974,None,0.0254352,0.0456458,1,By_ingredient,0.1438
SMTT00493,CBL,11,Cbl Proto-oncogene,None,ENSG00000110395,None,0.0160265,0.0567038,1,By_ingredient,0.2074
SMTT03005,SCN5A,3,Sodium Voltage-gated Channel Alpha Subunit 5,Sodium Channel Protein Type 5 Subunit Alpha,ENSG00000183873,Q14524,9.06E-06,0.000535325,1,By_ingredient,2.5451
SMTT00516,CCL2,None,C-C motif chemokine ligand 2,C-C Motif Chemokine 2,ENSG00000108691,P13500,0.0283891,0.0706379,1,By_ingredient,0.3484
SMTT01803,KCNH2,7,Potassium Voltage-gated Channel Subfamily H Member 2,Potassium Voltage-gated Channel Subfamily H Member 2,ENSG00000055118,Q12809,7.58E-10,1.86E-07,0.000313354,By_ingredient,2.5396
SMTT02969,RXRA,None,retinoid X receptor alpha,Retinoic Acid Receptor RXR-alpha,ENSG00000186350,P19793,1.69E-06,0.000140807,0.698263,By_ingredient,2.4462
SMTT00525,CCR1,3,C-C Motif Chemokine Receptor 1,None,ENSG00000163823,None,0.0180457,0.0588421,1,By_ingredient,0.3765
SMTT00526,CCR2,None,C-C motif chemokine receptor 2,C-C Chemokine Receptor Type 2,ENSG00000121807,P41597,0.0200963,0.0612974,1,By_ingredient,0.3436
SMTT00527,CCR5,None,C-C motif chemokine receptor 5 (gene/pseudogene),C-C Chemokine Receptor Type 5,ENSG00000160791,P51681,0.0208006,0.0623717,1,By_ingredient,0.3691
SMTT02024,MAOA,X,Monoamine Oxidase A,Amine Oxidase [flavin-containing] A,ENSG00000189221,P21397,1.94E-07,1.40E-05,0.0171457,By_ingredient,2.2812
SMTT00547,CD40LG,X,CD40 Ligand,CD40 Ligand,ENSG00000102245,P29965,0.0159725,0.0343843,1,By_ingredient,0.1814
SMTT00103,ADRA2A,None,adrenoceptor alpha 2A,Alpha-2A Adrenergic Receptor,ENSG00000150594,P08913,8.05E-07,7.63E-05,0.30226,By_ingredient,2.2122
SMTT04490,ADRA1D,None,adrenoceptor alpha 1D,None,ENSG00000171873,None,0.000890513,0.0147664,1,By_ingredient,1.7074
SMTT00570,CDK4,12,Cyclin Dependent Kinase 4,Cyclin-dependent Kinase 4,ENSG00000135446,P11802,0.0229742,0.0649931,1,By_ingredient,0.3778
SMTT00461,CALM3,19,Calmodulin 3,None,ENSG00000160014,None,0.00279012,0.0198078,1,By_ingredient,1.5352
SMTT00580,CDKN2A,9,Cyclin Dependent Kinase Inhibitor 2A,None,ENSG00000147889,None,0.0191367,0.0383073,1,By_ingredient,0.1667
SMTT02005,LYZ,12,Lysozyme,Lysozyme C,ENSG00000090382,P61626,0.00503193,0.0362942,1,By_ingredient,1.2221
SMTT00636,CHRM1,None,cholinergic receptor muscarinic 1,Muscarinic Acetylcholine Receptor M1,ENSG00000168539,P11229,0.166208,0.192811,1,By_ingredient,1.5934
SMTT00654,CHUK,10,Conserved Helix-loop-helix Ubiquitous Kinase,Inhibitor Of Nuclear Factor Kappa-B Kinase Subunit Alpha,ENSG00000213341,O15111,0.0159725,0.0343843,1,By_ingredient,0.1478
SMTT00655,CIB2,15,Calcium And Integrin Binding Family Member 2,None,ENSG00000136425,None,0.0317986,0.0738552,1,By_ingredient,0.2278
SMTT05824,CTRB1,None,chymotrypsinogen B1,None,ENSG00000168925,None,2.25E-05,0.00109726,1,By_ingredient,1.177
SMTT04491,ADRA2C,None,adrenoceptor alpha 2C,None,ENSG00000184160,None,0.00528355,0.0372031,1,By_ingredient,1.1466
SMTT00144,AKT1,14,AKT Serine/threonine Kinase 1,RAC-alpha Serine/threonine-protein Kinase,ENSG00000142208,P31749,3.71E-05,0.00159605,1,By_ingredient,1.1063
SMTT00480,CASP3,None,caspase 3,Caspase-3,ENSG00000164305,P42574,0.00193656,0.0231406,1,By_ingredient,1.0411
SMTT00793,CRP,None,C-reactive protein,C-reactive Protein,ENSG00000132693,P02741,0.0127982,0.0304107,1,By_ingredient,0.1661
SMTT00830,CTNNB1,3,Catenin Beta 1,Catenin Beta-1,ENSG00000168036,P35222,0.021515,0.0635209,1,By_ingredient,0.377
SMTT00838,CTSD,11,Cathepsin D,Cathepsin D,ENSG00000117984,P07339,0.370061,0.40136,1,By_ingredient,0.1674
SMTT02865,RELA,None,"RELA proto-oncogene, NF-kB subunit",Transcription Factor P65,ENSG00000173039,Q04206,3.08E-05,0.00138002,1,By_ingredient,1.025
SMTT02428,OPRD1,None,opioid receptor delta 1,Delta-type Opioid Receptor,ENSG00000116329,P41143,0.00494712,0.0358875,1,By_ingredient,1.0128
SMTT00105,ADRB1,None,adrenoceptor beta 1,Beta-1 Adrenergic Receptor,ENSG00000043591,P08588,0.00503193,0.0362942,1,By_ingredient,0.9692
SMTT00852,CXCR4,2,C-X-C Motif Chemokine Receptor 4,C-X-C Chemokine Receptor Type 4,ENSG00000121966,P61073,0.03169,0.0737354,1,By_ingredient,0.3953
SMTT00857,CYC1,8,Cytochrome C1,"Cytochrome C1, Heme Protein, Mitochondrial",ENSG00000179091,P08574,0.0199933,0.061187,1,By_ingredient,0.2421
SMTT00858,CYCS,7,"Cytochrome C, Somatic",Cytochrome C,ENSG00000172115,P99999,0.0113606,0.0500184,1,By_ingredient,0.4413
SMTT00865,CYP1A1,None,cytochrome P450 family 1 subfamily A member 1,Cytochrome P450 1A1,ENSG00000140465,P04798,0.0833198,0.107638,1,By_ingredient,0.298
SMTT00866,CYP1A2,None,cytochrome P450 family 1 subfamily A member 2,Cytochrome P450 1A2,ENSG00000140505,P05177,0.0563353,0.0793099,1,By_ingredient,0.131
SMTT00867,CYP1B1,2,Cytochrome P450 Family 1 Subfamily B Member 1,Cytochrome P450 1B1,ENSG00000138061,Q16678,0.0191367,0.0383073,1,By_ingredient,0.1742
SMTT00875,CYP2B6,None,cytochrome P450 family 2 subfamily B member 6,Cytochrome P450 2B6,ENSG00000197408,P20813,0.0316938,0.0526158,1,By_ingredient,0.2165
SMTT00104,ADRA2B,2,Adrenoceptor Alpha 2B,Alpha-2B Adrenergic Receptor,ENSG00000274286,P18089,0.00163207,0.0211397,1,By_ingredient,0.9221
SMTT00892,D2HGDH,2,D-2-hydroxyglutarate Dehydrogenase,None,ENSG00000180902,None,0.0239441,0.0656676,1,By_ingredient,0.2467
SMTT00911,DCN,12,Decorin,Decorin,ENSG00000011465,P07585,0.0357024,0.0771659,1,By_ingredient,0.2229
SMTT00914,DCTN4,5,Dynactin Subunit 4,None,ENSG00000132912,None,0.0199933,0.061187,1,By_ingredient,0.2201
SMTT00939,DHCR24,1,24-dehydrocholesterol Reductase,None,ENSG00000116133,None,0.0473203,0.0887181,1,By_ingredient,0.2045
SMTT00991,DNAL1,14,Dynein Axonemal Light Chain 1,None,ENSG00000119661,None,0.0199933,0.061187,1,By_ingredient,0.2229
SMTT01020,DRD3,None,dopamine receptor D3,D(3) Dopamine Receptor,ENSG00000151577,P35462,0.0351343,0.0767477,1,By_ingredient,0.3738
SMTT01021,DRD5,None,dopamine receptor D5,D(1B) Dopamine Receptor,ENSG00000169676,P21918,0.135031,0.160942,1,By_ingredient,0.2004
SMTT01033,DUOX2,15,Dual Oxidase 2,None,ENSG00000140279,None,0.0316938,0.0526158,1,By_ingredient,0.162
SMTT01069,EGF,4,Epidermal Growth Factor,Pro-epidermal Growth Factor,ENSG00000138798,P01133,0.0254352,0.0456458,1,By_ingredient,0.1525
SMTT01070,EGFR,7,Epidermal Growth Factor Receptor,Epidermal Growth Factor Receptor,ENSG00000146648,P00533,0.0275869,0.0697395,1,By_ingredient,0.3373
SMTT03918,CASP9,1,Caspase 9,None,ENSG00000132906,P55211,0.000307961,0.00719356,1,By_ingredient,0.8888
SMTT01124,ERBB2,17,Erb-b2 Receptor Tyrosine Kinase 2,Receptor Tyrosine-protein Kinase ErbB-2,ENSG00000141736,P04626,0.0191367,0.0383073,1,By_ingredient,0.1568
SMTT02497,PDE10A,6,Phosphodiesterase 10A,"CAMP And CAMP-inhibited CGMP 3',5'-cyclic Phosphodiesterase 10A",ENSG00000112541,Q9Y233,1.72E-06,0.00014345,0.712805,By_ingredient,0.8832
SMTT08014,LTA4H,None,leukotriene A4 hydrolase,None,ENSG00000111144,None,0.00525804,0.0370585,1,By_ingredient,0.8219
SMTT00883,CYP3A4,None,cytochrome P450 family 3 subfamily A member 4,Cytochrome P450 3A4,ENSG00000160868,P08684,0.00171128,0.0179588,1,By_ingredient,0.7937
SMTT01170,F3,None,"coagulation factor III, tissue factor",Tissue Factor,ENSG00000117525,P13726,0.047168,0.0695224,1,By_ingredient,0.1604
SMTT01172,F7,13,Coagulation Factor VII,Coagulation Factor VII,ENSG00000057593,P08709,0.0289476,0.0709811,1,By_ingredient,0.8905
SMTT01215,FCER2,None,Fc fragment of IgE receptor II,Low Affinity Immunoglobulin Epsilon Fc Receptor,ENSG00000104921,P06734,0.0191367,0.0383073,1,By_ingredient,0.1997
SMTT01257,FLII,17,"FLII, Actin Remodeling Protein",None,ENSG00000177731,None,0.0317986,0.0738552,1,By_ingredient,0.2195
SMTT01261,FLRT3,20,Fibronectin Leucine Rich Transmembrane Protein 3,None,ENSG00000125848,None,0.0357024,0.0771659,1,By_ingredient,0.2256
SMTT00851,CXCL8,None,C-X-C motif chemokine ligand 8,Interleukin-8,ENSG00000169429,P10145,0.00244658,0.026213,1,By_ingredient,0.7778
SMTT02604,PLAU,10,"Plasminogen Activator, Urokinase",Urokinase-type Plasminogen Activator,ENSG00000122861,P00749,0.000133467,0.00178697,1,By_ingredient,0.7626
SMTT00521,CCND1,11,Cyclin D1,G1/S-specific Cyclin-D1,ENSG00000110092,P24385,0.000381708,0.00369136,1,By_ingredient,0.75
SMTT01380,GJA1,6,Gap Junction Protein Alpha 1,Gap Junction Alpha-1 Protein,ENSG00000152661,P17302,0.0440927,0.0662831,1,By_ingredient,0.1512
SMTT02350,NOS3,None,nitric oxide synthase 3,"Nitric Oxide Synthase, Endothelial",ENSG00000164867,P29474,0.00186174,0.0111221,1,By_ingredient,0.744
SMTT03447,TGFB1,19,Transforming Growth Factor Beta 1,Transforming Growth Factor Beta-1,ENSG00000105329,P01137,7.81E-05,0.00123413,1,By_ingredient,0.7109
SMTT03877,BAX,19,"BCL2 Associated X, Apoptosis Regulator",None,ENSG00000087088,Q07812,0.00119991,0.00828372,1,By_ingredient,0.6994
SMTT01437,GP1BA,17,Glycoprotein Ib Platelet Alpha Subunit,Platelet Glycoprotein Ib Alpha Chain,ENSG00000185245,P07359,0.0278792,0.0701121,1,By_ingredient,0.2075
SMTT01438,GP1BB,22,Glycoprotein Ib Platelet Beta Subunit,None,ENSG00000203618,None,0.0278792,0.0701121,1,By_ingredient,0.2155
SMTT01440,GP9,3,Glycoprotein IX Platelet,Platelet Glycoprotein IX,ENSG00000169704,P14770,0.0199933,0.061187,1,By_ingredient,0.2331
SMTT01464,GRIA2,None,glutamate ionotropic receptor AMPA type subunit 2,Glutamate Receptor 2,ENSG00000120251,P42262,0.231975,0.260422,1,By_ingredient,0.4256
SMTT00361,BCL2,18,"BCL2, Apoptosis Regulator",Apoptosis Regulator Bcl-2,ENSG00000171791,P10415,0.00387554,0.0167014,1,By_ingredient,0.6949
SMTT02033,MAPK1,22,Mitogen-activated Protein Kinase 1,Mitogen-activated Protein Kinase 1,ENSG00000100030,P28482,0.00251084,0.0265511,1,By_ingredient,0.6713
SMTT00850,CXCL12,None,C-X-C motif chemokine ligand 12,Stromal Cell-derived Factor 1,ENSG00000107562,P48061,9.27E-05,0.00310666,1,By_ingredient,0.6341
SMTT01489,GSTM1,None,glutathione S-transferase mu 1,Glutathione S-transferase Mu 1,ENSG00000134184,P09488,0.0348083,0.0562133,1,By_ingredient,0.162
SMTT01490,GSTM2,None,glutathione S-transferase mu 2,Glutathione S-transferase Mu 2,ENSG00000213366,P28161,0.0159725,0.0343843,1,By_ingredient,0.1584
SMTT01491,GSTP1,None,glutathione S-transferase pi 1,Glutathione S-transferase P,ENSG00000084207,P09211,0.0862708,0.110741,1,By_ingredient,0.143
SMTT01497,GUCA1A,6,Guanylate Cyclase Activator 1A,Guanylyl Cyclase-activating Protein 1,ENSG00000048545,P43080,0.0239441,0.0656676,1,By_ingredient,0.2545
SMTT01498,GUCA1B,6,Guanylate Cyclase Activator 1B,None,ENSG00000112599,None,0.0239441,0.0656676,1,By_ingredient,0.2119
SMTT01550,HIF1A,None,hypoxia inducible factor 1 alpha subunit,Hypoxia-inducible Factor 1-alpha,ENSG00000100644,Q16665,0.0325378,0.0744881,1,By_ingredient,0.3261
SMTT00849,CXCL10,None,C-X-C motif chemokine ligand 10,C-X-C Motif Chemokine 10,ENSG00000169245,P02778,0.000173466,0.00486282,1,By_ingredient,0.6136
SMTT01573,HNF4A,20,Hepatocyte Nuclear Factor 4 Alpha,Hepatocyte Nuclear Factor 4-alpha,ENSG00000101076,P41235,0.0357024,0.0771659,1,By_ingredient,0.1979
SMTT01588,HPCA,1,Hippocalcin,None,ENSG00000121905,None,0.0199933,0.061187,1,By_ingredient,0.2124
SMTT01601,HRH1,None,histamine receptor H1,Histamine H1 Receptor,ENSG00000196639,P35367,0.0410077,0.062858,1,By_ingredient,0.2337
SMTT00238,APP,21,Amyloid Beta Precursor Protein,Amyloid Beta A4 Protein,ENSG00000142192,P05067,0.00115133,0.0171455,1,By_ingredient,0.6039
SMTT02157,MPO,17,Myeloperoxidase,Myeloperoxidase,ENSG00000005381,P05164,0.00135936,0.0111221,1,By_ingredient,0.6007
SMTT01618,HSPA5,None,heat shock protein family A (Hsp70) member 5,78 KDa Glucose-regulated Protein,ENSG00000044574,P11021,0.0254352,0.0456458,1,By_ingredient,0.1469
SMTT01620,HSPB1,7,Heat Shock Protein Family B (small) Member 1,Heat Shock Protein Beta-1,ENSG00000106211,P04792,0.0159725,0.0343843,1,By_ingredient,0.1511
SMTT01625,HTR1A,5,5-hydroxytryptamine Receptor 1A,5-hydroxytryptamine Receptor 1A,ENSG00000178394,P08908,0.0187188,0.0599011,1,By_ingredient,0.3562
SMTT01626,HTR1B,None,5-hydroxytryptamine receptor 1B,5-hydroxytryptamine Receptor 1B,ENSG00000135312,P28222,0.0160902,0.0567971,1,By_ingredient,0.3415
SMTT01628,HTR3A,None,5-hydroxytryptamine receptor 3A,5-hydroxytryptamine Receptor 3A,ENSG00000166736,P46098,0.232475,0.260937,1,By_ingredient,0.1855
SMTT01638,ICAM1,None,intercellular adhesion molecule 1,Intercellular Adhesion Molecule 1,ENSG00000090339,P05362,0.103781,0.128837,1,By_ingredient,0.148
SMTT00122,AGT,1,Angiotensinogen,Angiotensinogen,ENSG00000135744,P01019,0.00128759,0.0182175,1,By_ingredient,0.5935
SMTT01665,IGF2,11,Insulin Like Growth Factor 2,None,ENSG00000167244,None,0.0127982,0.0304107,1,By_ingredient,0.1462
SMTT01667,IGFALS,16,Insulin Like Growth Factor Binding Protein Acid Labile Subunit,Insulin-like Growth Factor-binding Protein Complex Acid Labile Subunit,ENSG00000099769,P35858,0.0199933,0.061187,1,By_ingredient,0.229
SMTT01328,GAL,11,Galanin And GMAP Prepropeptide,None,ENSG00000069482,None,0.000106267,0.00342794,1,By_ingredient,0.5928
SMTT01682,IL10,1,Interleukin 10,Interleukin-10,ENSG00000136634,P22301,0.0623986,0.0856268,1,By_ingredient,0.172
SMTT01696,IL1A,None,interleukin 1 alpha,Interleukin-1 Alpha,ENSG00000115008,P01583,0.022291,0.041988,1,By_ingredient,0.1626
SMTT01697,IL1B,None,interleukin 1 beta,Interleukin-1 Beta,ENSG00000125538,P01584,0.135031,0.160942,1,By_ingredient,0.3352
SMTT02824,RAF1,3,"Raf-1 Proto-oncogene, Serine/threonine Kinase",RAF Proto-oncogene Serine/threonine-protein Kinase,ENSG00000132155,P04049,3.43E-05,0.00150184,1,By_ingredient,0.5926
SMTT02374,NR1I2,None,nuclear receptor subfamily 1 group I member 2,Nuclear Receptor Subfamily 1 Group I Member 2,ENSG00000144852,O75469,0.0033517,0.0311599,1,By_ingredient,0.5862
SMTT01710,IL4,None,interleukin 4,Interleukin-4,ENSG00000113520,P05112,0.0148407,0.0550504,1,By_ingredient,0.3898
SMTT01712,IL6,7,Interleukin 6,Interleukin-6,ENSG00000136244,P05231,0.165207,0.191783,1,By_ingredient,0.3265
SMTT03972,CXCL2,4,C-X-C Motif Chemokine Ligand 2,None,ENSG00000081041,P19875,0.000263469,0.0064946,1,By_ingredient,0.5831
SMTT04010,CXCL11,4,C-X-C Motif Chemokine Ligand 11,None,ENSG00000169248,O14625,4.15E-05,0.00173264,1,By_ingredient,0.5814
SMTT01652,IFNG,None,interferon gamma,Interferon Gamma,ENSG00000111537,P01579,0.00102455,0.0139341,1,By_ingredient,0.5678
SMTT01778,JUN,None,"Jun proto-oncogene, AP-1 transcription factor subunit",Transcription Factor AP-1,ENSG00000177606,P05412,0.196946,0.224429,1,By_ingredient,0.3029
SMTT04177,HERC5,4,HECT And RLD Domain Containing E3 Ubiquitin Protein Ligase 5,None,ENSG00000138646,Q9UII4,0.000137202,0.00413375,1,By_ingredient,0.565
SMTT03019,SDHB,1,Succinate Dehydrogenase Complex Iron Sulfur Subunit B,"Succinate Dehydrogenase [ubiquinone] Iron-sulfur Subunit, Mitochondrial",ENSG00000117118,P21912,0.000443515,0.00920832,1,By_ingredient,0.532
SMTT02772,PTGER3,None,prostaglandin E receptor 3,Prostaglandin E2 Receptor EP3 Subtype,ENSG00000050628,P43115,0.00151034,0.0201028,1,By_ingredient,0.5232
SMTT01832,KDM6A,X,Lysine Demethylase 6A,None,ENSG00000147050,None,0.0199933,0.061187,1,By_ingredient,0.2264
SMTT01835,KERA,12,Keratocan,None,ENSG00000139330,None,0.0199933,0.061187,1,By_ingredient,0.2401
SMTT01960,LITAF,16,Lipopolysaccharide Induced TNF Factor,None,ENSG00000189067,None,0.0159725,0.0343843,1,By_ingredient,0.2252
SMTT01982,LRIG2,1,Leucine Rich Repeats And Immunoglobulin Like Domains 2,None,ENSG00000198799,None,0.0199933,0.061187,1,By_ingredient,0.2441
SMTT01984,LRMDA,10,Leucine Rich Melanocyte Differentiation Associated,None,ENSG00000148655,None,0.0239441,0.0656676,1,By_ingredient,0.2196
SMTT01992,LRRC6,8,Leucine Rich Repeat Containing 6,None,ENSG00000129295,None,0.0199933,0.061187,1,By_ingredient,0.2239
SMTT01993,LRRC8A,9,Leucine Rich Repeat Containing 8 VRAC Subunit A,None,ENSG00000136802,None,0.0199933,0.061187,1,By_ingredient,0.2387
SMTT01994,LRSAM1,9,Leucine Rich Repeat And Sterile Alpha Motif Containing 1,None,ENSG00000148356,None,0.0199933,0.061187,1,By_ingredient,0.2365
SMTT01569,HMOX1,22,Heme Oxygenase 1,Heme Oxygenase 1,ENSG00000100292,P09601,0.0033899,0.0157941,1,By_ingredient,0.508
SMTT00577,CDKN1A,6,Cyclin Dependent Kinase Inhibitor 1A,Cyclin-dependent Kinase Inhibitor 1,ENSG00000124762,P38936,0.00921289,0.0257149,1,By_ingredient,0.4976
SMTT02314,NFKBIA,14,NFKB Inhibitor Alpha,NF-kappa-B Inhibitor Alpha,ENSG00000100906,P25963,0.00432267,0.0342023,1,By_ingredient,0.4855
SMTT00129,AHR,None,aryl hydrocarbon receptor,Aryl Hydrocarbon Receptor,ENSG00000106546,P35869,0.00031793,0.00734964,1,By_ingredient,0.4829
SMTT02037,MAPK3,None,mitogen-activated protein kinase 3,Mitogen-activated Protein Kinase 3,ENSG00000102882,P27361,0.0892124,0.113691,1,By_ingredient,0.3431
SMTT03459,TH,11,Tyrosine Hydroxylase,Tyrosine 3-monooxygenase,ENSG00000180176,P07101,0.00650349,0.040016,1,By_ingredient,0.4781
SMTT01272,FOS,14,"Fos Proto-oncogene, AP-1 Transcription Factor Subunit",Proto-oncogene C-Fos,ENSG00000170345,P01100,0.0084069,0.0245303,1,By_ingredient,0.4763
SMTT02137,MMP2,16,Matrix Metallopeptidase 2,72 KDa Type IV Collagenase,ENSG00000087245,P08253,0.115271,0.140778,1,By_ingredient,0.1385
SMTT02140,MMP3,None,matrix metallopeptidase 3,Stromelysin-1,ENSG00000149968,P08254,0.047168,0.0695224,1,By_ingredient,0.14
SMTT10835,SST,None,somatostatin,None,ENSG00000157005,None,0.00352675,0.0315771,1,By_ingredient,0.4376
SMTT04009,CCL20,2,C-C Motif Chemokine Ligand 20,None,ENSG00000115009,P78556,0.00693383,0.0413393,1,By_ingredient,0.4286
SMTT02182,MT3,None,metallothionein 3,Metallothionein-3,ENSG00000087250,P25713,0.0317986,0.0738552,1,By_ingredient,0.2074
SMTT05856,CXCR1,None,C-X-C motif chemokine receptor 1,None,ENSG00000163464,None,0.00321456,0.0304786,1,By_ingredient,0.4272
SMTT02189,MTOR,1,Mechanistic Target Of Rapamycin Kinase,Serine/threonine-protein Kinase MTOR,ENSG00000198793,P42345,0.0173832,0.0581309,1,By_ingredient,0.386
SMTT02203,MYC,8,"MYC Proto-oncogene, BHLH Transcription Factor",Myc Proto-oncogene Protein,ENSG00000136997,P01106,0.0482425,0.0893392,1,By_ingredient,0.3246
SMTT02215,MYL2,12,Myosin Light Chain 2,None,ENSG00000111245,None,0.0199933,0.061187,1,By_ingredient,0.2509
SMTT02216,MYL3,3,Myosin Light Chain 3,None,ENSG00000160808,None,0.0199933,0.061187,1,By_ingredient,0.2547
SMTT02248,NCF1,7,Neutrophil Cytosolic Factor 1,Neutrophil Cytosol Factor 1,ENSG00000158517,P14598,0.0191367,0.0383073,1,By_ingredient,0.1543
