Target id,Gene symbol,Chromosome,Gene name,Protein name,Ensembl id,UniProt id,P_value,FDR(BH),FDR(Bonferroni),Relationship,Value
SMTT01214,FCER1A,None,Fc fragment of IgE receptor Ia,High Affinity Immunoglobulin Epsilon Receptor Subunit Alpha,ENSG00000179639,P12319,0.0387359,0.0801123,1,By_ingredient,0.196
SMTT01244,FH,1,Fumarate Hydratase,None,ENSG00000091483,None,0.046302,0.0876643,1,By_ingredient,0.1873
SMTT01270,FN1,2,Fibronectin 1,Fibronectin,ENSG00000115414,P02751,0.057822,0.0808248,1,By_ingredient,0.2229
SMTT01272,FOS,14,"Fos Proto-oncogene, AP-1 Transcription Factor Subunit",Proto-oncogene C-Fos,ENSG00000170345,P01100,0.00134792,0.0187151,1,By_ingredient,0.9973
SMTT01302,FTO,16,"FTO, Alpha-ketoglutarate Dependent Dioxygenase",Alpha-ketoglutarate-dependent Dioxygenase FTO,ENSG00000140718,Q9C0B1,0.023424,0.0651498,1,By_ingredient,0.1802
SMTT01332,GALNS,16,Galactosamine (N-acetyl)-6-sulfatase,None,ENSG00000141012,None,0.0387359,0.0801123,1,By_ingredient,0.2238
SMTT01340,GATA1,X,GATA Binding Protein 1,None,ENSG00000102145,None,0.00987523,0.0265479,1,By_ingredient,0.5163
SMTT01341,GATA2,3,GATA Binding Protein 2,None,ENSG00000179348,None,0.00494974,0.0188592,1,By_ingredient,0.5256
SMTT01358,GCSH,16,Glycine Cleavage System Protein H,"Glycine Cleavage System H Protein, Mitochondrial",ENSG00000140905,P23434,0.023424,0.0651498,1,By_ingredient,0.2301
SMTT01360,GDF1,19,Growth Differentiation Factor 1,None,ENSG00000223802,None,0.023424,0.0651498,1,By_ingredient,0.2118
SMTT01362,GDF3,12,Growth Differentiation Factor 3,None,ENSG00000184344,None,0.00786948,0.0435328,1,By_ingredient,0.2548
SMTT01363,GDF5,20,Growth Differentiation Factor 5,Growth/differentiation Factor 5,ENSG00000125965,P43026,0.00786948,0.0435328,1,By_ingredient,0.2344
SMTT01364,GDF6,8,Growth Differentiation Factor 6,None,ENSG00000156466,None,0.00786948,0.0435328,1,By_ingredient,0.2524
SMTT01372,GFPT1,2,Glutamine--fructose-6-phosphate Transaminase 1,None,ENSG00000198380,None,0.0156773,0.0561623,1,By_ingredient,0.1952
SMTT01405,GLUD1,10,Glutamate Dehydrogenase 1,"Glutamate Dehydrogenase 1, Mitochondrial",ENSG00000148672,P00367,0.00775424,0.0434475,1,By_ingredient,0.4198
SMTT01406,GLUL,1,Glutamate-ammonia Ligase,Glutamine Synthetase,ENSG00000135821,P15104,0.00323473,0.0305317,1,By_ingredient,0.3858
SMTT01453,GPR35,2,G Protein-coupled Receptor 35,G-protein Coupled Receptor 35,ENSG00000178623,Q9HC97,0.023424,0.0651498,1,By_ingredient,0.2003
SMTT01464,GRIA2,None,glutamate ionotropic receptor AMPA type subunit 2,Glutamate Receptor 2,ENSG00000120251,P42262,0.411499,0.443294,1,By_ingredient,0.89
SMTT01553,HK1,10,Hexokinase 1,Hexokinase-1,ENSG00000156515,P19367,0.00786948,0.0435328,1,By_ingredient,0.1898
SMTT01562,HMBS,11,Hydroxymethylbilane Synthase,None,ENSG00000256269,None,0.00494974,0.0188592,1,By_ingredient,0.5138
SMTT01567,HMGCR,None,3-hydroxy-3-methylglutaryl-CoA reductase,3-hydroxy-3-methylglutaryl-coenzyme A Reductase,ENSG00000113161,P04035,0.0431935,0.0847839,1,By_ingredient,0.3497
SMTT01569,HMOX1,22,Heme Oxygenase 1,Heme Oxygenase 1,ENSG00000100292,P09601,0.0402068,0.0818492,1,By_ingredient,0.7353
SMTT01603,HS3ST3A1,None,heparan sulfate-glucosamine 3-sulfotransferase 3A1,Heparan Sulfate Glucosamine 3-O-sulfotransferase 3A1,ENSG00000153976,Q9Y663,0.0156773,0.0561623,1,By_ingredient,0.2215
SMTT01642,IDH2,15,"Isocitrate Dehydrogenase (NADP(+)) 2, Mitochondrial","Isocitrate Dehydrogenase [NADP], Mitochondrial",ENSG00000182054,P48735,0.0387359,0.0801123,1,By_ingredient,0.1839
SMTT01652,IFNG,None,interferon gamma,Interferon Gamma,ENSG00000111537,P01579,0.112333,0.137728,1,By_ingredient,0.2085
SMTT01671,IGHG1,None,immunoglobulin heavy constant gamma 1 (G1m marker),Ig Gamma-1 Chain C Region,None,P01857,0.000560935,0.00479871,1,By_ingredient,1.9964
SMTT01682,IL10,1,Interleukin 10,Interleukin-10,ENSG00000136634,P22301,0.00434722,0.0177994,1,By_ingredient,0.605
SMTT01697,IL1B,None,interleukin 1 beta,Interleukin-1 Beta,ENSG00000125538,P01584,0.00143474,0.00937008,1,By_ingredient,0.7841
SMTT01699,IL1RN,2,Interleukin 1 Receptor Antagonist,Interleukin-1 Receptor Antagonist Protein,ENSG00000136689,P18510,0.0387359,0.0801123,1,By_ingredient,0.2022
SMTT01700,IL2,None,interleukin 2,Interleukin-2,ENSG00000109471,P60568,0.112333,0.137728,1,By_ingredient,0.4135
SMTT01710,IL4,None,interleukin 4,Interleukin-4,ENSG00000113520,P05112,0.00842931,0.02451,1,By_ingredient,0.6091
SMTT01712,IL6,7,Interleukin 6,Interleukin-6,ENSG00000136244,P05231,0.0050863,0.0364142,1,By_ingredient,1.1886
SMTT01724,INS,11,Insulin,Insulin,ENSG00000254647,P01308,0.0484202,0.0707557,1,By_ingredient,0.1792
SMTT01732,IRF1,5,Interferon Regulatory Factor 1,None,ENSG00000125347,None,0.0311101,0.0728685,1,By_ingredient,0.2171
SMTT01762,ITPA,20,Inosine Triphosphatase,Inosine Triphosphate Pyrophosphatase,ENSG00000125877,Q9BY32,0.0156773,0.0561623,1,By_ingredient,0.2189
SMTT01792,KCNAB2,1,Potassium Voltage-gated Channel Subfamily A Regulatory Beta Subunit 2,None,ENSG00000069424,None,0.023424,0.0651498,1,By_ingredient,0.1932
SMTT01905,LACC1,13,Laccase Domain Containing 1,None,ENSG00000179630,None,0.023424,0.0651498,1,By_ingredient,0.2358
SMTT01924,LCAT,16,Lecithin-cholesterol Acyltransferase,None,ENSG00000213398,None,0.00494974,0.0188592,1,By_ingredient,0.1935
SMTT01931,LEMD2,6,LEM Domain Containing 2,None,ENSG00000161904,None,0.0156773,0.0561623,1,By_ingredient,0.228
SMTT01932,LEMD3,12,LEM Domain Containing 3,None,ENSG00000174106,None,0.0156773,0.0561623,1,By_ingredient,0.1958
SMTT01939,LGSN,None,"lengsin, lens protein with glutamine synthetase domain",Lengsin,ENSG00000146166,Q5TDP6,0.0387359,0.0801123,1,By_ingredient,0.2003
SMTT01979,LPL,8,Lipoprotein Lipase,Lipoprotein Lipase,ENSG00000175445,P06858,0.00182534,0.0110243,1,By_ingredient,0.3902
SMTT02033,MAPK1,22,Mitogen-activated Protein Kinase 1,Mitogen-activated Protein Kinase 1,ENSG00000100030,P28482,0.0249411,0.0669177,1,By_ingredient,0.7523
SMTT02037,MAPK3,None,mitogen-activated protein kinase 3,Mitogen-activated Protein Kinase 3,ENSG00000102882,P27361,0.0402684,0.0819353,1,By_ingredient,0.5729
SMTT02038,MAPK8,None,mitogen-activated protein kinase 8,Mitogen-activated Protein Kinase 8,ENSG00000107643,P45983,0.0945188,0.119206,1,By_ingredient,0.371
SMTT02042,MAPT,17,Microtubule Associated Protein Tau,Microtubule-associated Protein Tau,ENSG00000186868,P10636,0.00987523,0.0265479,1,By_ingredient,0.2126
SMTT02044,MARS2,2,"Methionyl-tRNA Synthetase 2, Mitochondrial",None,ENSG00000247626,None,0.0387359,0.0801123,1,By_ingredient,0.2164
SMTT02062,MCL1,None,"MCL1, BCL2 family apoptosis regulator",Induced Myeloid Leukemia Cell Differentiation Protein Mcl-1,ENSG00000143384,Q07820,0.00534427,0.0374734,1,By_ingredient,0.6282
SMTT02101,MGST1,None,microsomal glutathione S-transferase 1,Microsomal Glutathione S-transferase 1,ENSG00000008394,P10620,0.0147766,0.0330747,1,By_ingredient,0.231
SMTT02128,MMACHC,1,"Methylmalonic Aciduria (cobalamin Deficiency) CblC Type, With Homocystinuria",Methylmalonic Aciduria And Homocystinuria Type C Protein,ENSG00000132763,Q9Y4U1,0.023424,0.0651498,1,By_ingredient,0.2022
SMTT02131,MMEL1,1,Membrane Metalloendopeptidase Like 1,None,ENSG00000142606,None,0.00786948,0.0435328,1,By_ingredient,0.243
SMTT02157,MPO,17,Myeloperoxidase,Myeloperoxidase,ENSG00000005381,P05164,0.0945188,0.119206,1,By_ingredient,0.3896
SMTT02177,MSTN,2,Myostatin,Growth/differentiation Factor 8,ENSG00000138379,O14793,0.0311101,0.0728685,1,By_ingredient,0.1939
SMTT02200,MVK,12,Mevalonate Kinase,Mevalonate Kinase,ENSG00000110921,Q03426,0.0156773,0.0561623,1,By_ingredient,0.2099
SMTT02203,MYC,8,"MYC Proto-oncogene, BHLH Transcription Factor",Myc Proto-oncogene Protein,ENSG00000136997,P01106,0.12111,0.146658,1,By_ingredient,0.564
SMTT02217,MYLK,3,Myosin Light Chain Kinase,None,ENSG00000065534,None,0.0387359,0.0801123,1,By_ingredient,0.2188
SMTT02236,NAGA,22,Alpha-N-acetylgalactosaminidase,Alpha-N-acetylgalactosaminidase,ENSG00000198951,P17050,0.046302,0.0876643,1,By_ingredient,0.1952
SMTT02237,NAGLU,17,N-acetyl-alpha-glucosaminidase,Alpha-N-acetylglucosaminidase,ENSG00000108784,P54802,0.0311101,0.0728685,1,By_ingredient,0.2212
SMTT02251,NCOA1,None,nuclear receptor coactivator 1,Nuclear Receptor Coactivator 1,ENSG00000084676,Q15788,0.872037,0.887573,1,By_ingredient,0.3992
SMTT02276,NDUFAF5,20,NADH:ubiquinone Oxidoreductase Complex Assembly Factor 5,None,ENSG00000101247,None,0.0311101,0.0728685,1,By_ingredient,0.2157
SMTT02292,NECTIN1,11,Nectin Cell Adhesion Molecule 1,None,ENSG00000110400,None,0.0311101,0.0728685,1,By_ingredient,0.1974
SMTT02314,NFKBIA,14,NFKB Inhibitor Alpha,NF-kappa-B Inhibitor Alpha,ENSG00000100906,P25963,0.155366,0.181652,1,By_ingredient,0.513
SMTT02330,NLGN4X,X,"Neuroligin 4, X-linked",None,ENSG00000146938,None,0.046302,0.0876643,1,By_ingredient,0.21
SMTT02337,NME8,7,NME/NM23 Family Member 8,None,ENSG00000086288,None,0.0311101,0.0728685,1,By_ingredient,0.229
SMTT02338,NMNAT1,1,Nicotinamide Nucleotide Adenylyltransferase 1,Nicotinamide/nicotinic Acid Mononucleotide Adenylyltransferase 1,ENSG00000173614,Q9HAN9,0.0156773,0.0561623,1,By_ingredient,0.2184
SMTT02342,NODAL,10,Nodal Growth Differentiation Factor,None,ENSG00000156574,None,0.00786948,0.0435328,1,By_ingredient,0.2083
SMTT02349,NOS2,None,nitric oxide synthase 2,"Nitric Oxide Synthase, Inducible",ENSG00000007171,P35228,0.658995,0.687521,1,By_ingredient,4.7633
SMTT02350,NOS3,None,nitric oxide synthase 3,"Nitric Oxide Synthase, Endothelial",ENSG00000164867,P29474,0.0945188,0.119206,1,By_ingredient,0.8274
SMTT02379,NR3C1,5,Nuclear Receptor Subfamily 3 Group C Member 1,Glucocorticoid Receptor,ENSG00000113580,P04150,0.0189814,0.0602456,1,By_ingredient,4.0092
SMTT02380,NR3C2,4,Nuclear Receptor Subfamily 3 Group C Member 2,Mineralocorticoid Receptor,ENSG00000151623,P08235,0.0464362,0.0878374,1,By_ingredient,1.3966
SMTT02402,NTRK2,9,Neurotrophic Receptor Tyrosine Kinase 2,BDNF/NT-3 Growth Factors Receptor,ENSG00000148053,Q16620,0.00987523,0.0265479,1,By_ingredient,0.2021
SMTT02413,OBSL1,2,Obscurin Like 1,None,ENSG00000124006,None,0.023424,0.0651498,1,By_ingredient,0.2127
SMTT02453,P3H1,1,Prolyl 3-hydroxylase 1,Prolyl 3-hydroxylase 1,ENSG00000117385,Q32P28,0.0156773,0.0561623,1,By_ingredient,0.246
SMTT02464,PAM,None,peptidylglycine alpha-amidating monooxygenase,Peptidyl-glycine Alpha-amidating Monooxygenase,ENSG00000145730,P19021,0.00494974,0.0188592,1,By_ingredient,0.1716
SMTT02465,PAM16,16,Presequence Translocase Associated Motor 16,None,ENSG00000217930,None,0.00786948,0.0435328,1,By_ingredient,0.2517
SMTT02468,PAPSS2,10,3'-phosphoadenosine 5'-phosphosulfate Synthase 2,None,ENSG00000198682,None,0.023424,0.0651498,1,By_ingredient,0.1928
SMTT02469,PARK7,1,Parkinsonism Associated Deglycase,Protein Deglycase DJ-1,ENSG00000116288,Q99497,0.046302,0.0876643,1,By_ingredient,0.1906
SMTT02495,PCYT1A,3,"Phosphate Cytidylyltransferase 1, Choline, Alpha",Choline-phosphate Cytidylyltransferase A,ENSG00000161217,P49585,0.000183926,0.00506572,1,By_ingredient,0.445
SMTT02518,PDSS2,6,Decaprenyl Diphosphate Synthase Subunit 2,None,ENSG00000164494,None,0.046302,0.0876643,1,By_ingredient,0.2234
SMTT02519,PDX1,13,Pancreatic And Duodenal Homeobox 1,None,ENSG00000139515,None,0.00494974,0.0188592,1,By_ingredient,0.1908
SMTT02522,PEPD,19,Peptidase D,None,ENSG00000124299,None,0.0387359,0.0801123,1,By_ingredient,0.2233
SMTT02550,PGR,11,Progesterone Receptor,Progesterone Receptor,ENSG00000082175,P06401,0.0346542,0.0560366,1,By_ingredient,1.8177
SMTT02552,PHEX,X,Phosphate Regulating Endopeptidase Homolog X-linked,None,ENSG00000102174,None,0.00786948,0.0435328,1,By_ingredient,0.2127
SMTT02556,PHGDH,1,Phosphoglycerate Dehydrogenase,D-3-phosphoglycerate Dehydrogenase,ENSG00000092621,O43175,0.00266035,0.0275412,1,By_ingredient,0.4004
SMTT02603,PLAT,8,"Plasminogen Activator, Tissue Type",Tissue-type Plasminogen Activator,ENSG00000104368,P00750,0.0671319,0.0906346,1,By_ingredient,0.3754
SMTT02604,PLAU,10,"Plasminogen Activator, Urokinase",Urokinase-type Plasminogen Activator,ENSG00000122861,P00749,0.142677,0.168596,1,By_ingredient,0.5082
SMTT02615,PLG,6,Plasminogen,Plasminogen,ENSG00000122194,P00747,0.0196539,0.0387969,1,By_ingredient,0.3599
SMTT02627,PMM2,16,Phosphomannomutase 2,None,ENSG00000140650,None,0.046302,0.0876643,1,By_ingredient,0.1918
SMTT02642,PNPT1,2,Polyribonucleotide Nucleotidyltransferase 1,None,ENSG00000138035,None,0.023424,0.0651498,1,By_ingredient,0.2072
SMTT02651,POLD1,19,"DNA Polymerase Delta 1, Catalytic Subunit",None,ENSG00000062822,None,0.00240101,0.0259199,1,By_ingredient,0.5893
SMTT02668,PON1,7,Paraoxonase 1,Serum Paraoxonase/arylesterase 1,ENSG00000005421,P27169,0.0436845,0.0657877,1,By_ingredient,0.176
