Target id,Gene symbol,Chromosome,Gene name,Protein name,Ensembl id,UniProt id,P_value,FDR(BH),FDR(Bonferroni),Relationship,Value
"SMTT00446","CACNA1D","3","Calcium Voltage-gated Channel Subunit Alpha1 D","Voltage-dependent L-type Calcium Channel Subunit Alpha-1D","ENSG00000157388","Q01668","0.03799","0.07971","1.0","By_ingredient","0.1739"
"SMTT00447","CACNA1F","X","Calcium Voltage-gated Channel Subunit Alpha1 F","Voltage-dependent L-type Calcium Channel Subunit Alpha-1F","ENSG00000102001","O60840","0.0286294","0.0706678","1.0","By_ingredient","0.1914"
"SMTT00448","CACNA1G","17","Calcium Voltage-gated Channel Subunit Alpha1 G","Voltage-dependent T-type Calcium Channel Subunit Alpha-1G","ENSG00000006283","O43497","0.0191782","0.0603271","1.0","By_ingredient","0.1958"
"SMTT00461","CALM3","19","Calmodulin 3","None","ENSG00000160014","None","8.58408e-07","4.36557e-05","0.07583","By_ingredient","3.6652"
"SMTT00477","CASP1","None","caspase 1","Caspase-1","ENSG00000137752","P29466","0.0291067","0.0498827","1.0","By_ingredient","0.191"
"SMTT00480","CASP3","None","caspase 3","Caspase-3","ENSG00000164305","P42574","1.04601e-07","1.40527e-05","0.0432544","By_ingredient","2.9802"
"SMTT00481","CASP7","None","caspase 7","Caspase-7","ENSG00000165806","P55210","0.0757567","0.0997152","1.0","By_ingredient","0.172"
"SMTT00482","CASP8","2","Caspase 8","Caspase-8","ENSG00000064012","Q14790","4.95348e-06","0.000335632","1.0","By_ingredient","1.4663"
"SMTT00487","CAT","11","Catalase","Catalase","ENSG00000121691","P04040","0.0891489","0.113636","1.0","By_ingredient","0.4564"
"SMTT00488","CATSPER1","11","Cation Channel Sperm Associated 1","None","ENSG00000175294","None","0.0286294","0.0706678","1.0","By_ingredient","0.1928"
"SMTT00490","CAV1","7","Caveolin 1","None","ENSG00000105974","None","0.0757567","0.0997152","1.0","By_ingredient","0.15"
"SMTT00516","CCL2","None","C-C motif chemokine ligand 2","C-C Motif Chemokine 2","ENSG00000108691","P13500","0.000411512","0.0088024","1.0","By_ingredient","0.8706"
"SMTT00520","CCNA2","None","cyclin A2","Cyclin-A2","ENSG00000145386","P20248","5.27118e-07","5.33333e-05","0.217973","By_ingredient","6.0298"
"SMTT00521","CCND1","11","Cyclin D1","G1/S-specific Cyclin-D1","ENSG00000110092","P24385","4.2361e-06","0.000146551","0.374731","By_ingredient","1.2298"
"SMTT00522","CCND2","12","Cyclin D2","None","ENSG00000118971","None","0.0386204","0.0603339","1.0","By_ingredient","0.1968"
"SMTT00526","CCR2","None","C-C motif chemokine receptor 2","C-C Chemokine Receptor Type 2","ENSG00000121807","P41597","0.0152782","0.0557404","1.0","By_ingredient","0.4536"
"SMTT00527","CCR5","None","C-C motif chemokine receptor 5 (gene/pseudogene)","C-C Chemokine Receptor Type 5","ENSG00000160791","P51681","0.016047","0.0567038","1.0","By_ingredient","0.4925"
"SMTT00541","CD36","7","CD36 Molecule","None","ENSG00000135218","None","0.0336965","0.07542","1.0","By_ingredient","0.3425"
"SMTT00547","CD40LG","X","CD40 Ligand","CD40 Ligand","ENSG00000102245","P29965","0.000907176","0.00691749","1.0","By_ingredient","0.3877"
"SMTT00554","CD86","None","CD86 molecule","T-lymphocyte Activation Antigen CD86","ENSG00000114013","P42081","0.0666086","0.0900546","1.0","By_ingredient","0.1708"
"SMTT00558","CDC25B","None","cell division cycle 25B","M-phase Inducer Phosphatase 2","ENSG00000101224","P30305","0.241089","0.269753","1.0","By_ingredient","0.1862"
"SMTT00569","CDK2","None","cyclin dependent kinase 2","Cyclin-dependent Kinase 2","ENSG00000123374","P24941","1.88497e-09","4.16163e-07","0.000779473","By_ingredient","7.9337"
"SMTT00570","CDK4","12","Cyclin Dependent Kinase 4","Cyclin-dependent Kinase 4","ENSG00000135446","P11802","0.000241113","0.00609554","1.0","By_ingredient","0.9148"
"SMTT00574","CDK6","7","Cyclin Dependent Kinase 6","Cyclin-dependent Kinase 6","ENSG00000105810","Q00534","0.0239787","0.0656756","1.0","By_ingredient","0.368"
"SMTT00577","CDKN1A","6","Cyclin Dependent Kinase Inhibitor 1A","Cyclin-dependent Kinase Inhibitor 1","ENSG00000124762","P38936","7.61656e-05","0.00121321","1.0","By_ingredient","1.0479"
"SMTT00578","CDKN1B","12","Cyclin Dependent Kinase Inhibitor 1B","None","ENSG00000111276","None","0.0446745","0.0862047","1.0","By_ingredient","0.3501"
"SMTT00580","CDKN2A","9","Cyclin Dependent Kinase Inhibitor 2A","None","ENSG00000147889","None","0.0573705","0.0803054","1.0","By_ingredient","0.1739"
"SMTT00590","CEBPA","19","CCAAT Enhancer Binding Protein Alpha","None","ENSG00000245848","None","0.014194","0.0537779","1.0","By_ingredient","0.3766"
"SMTT00628","CHEK2","22","Checkpoint Kinase 2","Serine/threonine-protein Kinase Chk2","ENSG00000183765","O96017","0.0291067","0.0498827","1.0","By_ingredient","0.1565"
"SMTT00636","CHRM1","None","cholinergic receptor muscarinic 1","Muscarinic Acetylcholine Receptor M1","ENSG00000168539","P11229","0.00129246","0.0182558","1.0","By_ingredient","4.5729"
"SMTT00637","CHRM3","1","Cholinergic Receptor Muscarinic 3","Muscarinic Acetylcholine Receptor M3","ENSG00000133019","P20309","0.0150896","0.0555009","1.0","By_ingredient","3.1519"
"SMTT00654","CHUK","10","Conserved Helix-loop-helix Ubiquitous Kinase","Inhibitor Of Nuclear Factor Kappa-B Kinase Subunit Alpha","ENSG00000213341","O15111","0.000451104","0.00930886","1.0","By_ingredient","0.5404"
"SMTT00721","COL1A1","17","Collagen Type I Alpha 1 Chain","Collagen Alpha-1(I) Chain","ENSG00000108821","P02452","0.00693764","0.0224754","1.0","By_ingredient","0.3358"
"SMTT00726","COL3A1","2","Collagen Type III Alpha 1 Chain","Collagen Alpha-1(III) Chain","ENSG00000168542","P02461","0.0666086","0.0900546","1.0","By_ingredient","0.1686"
"SMTT00786","CREB1","2","CAMP Responsive Element Binding Protein 1","Cyclic AMP-responsive Element-binding Protein 1","ENSG00000118260","P16220","0.120176","0.145758","1.0","By_ingredient","0.1856"
"SMTT00789","CRH","None","corticotropin releasing hormone","Corticoliberin","ENSG00000147571","P06850","0.0573705","0.0803054","1.0","By_ingredient","0.2294"
"SMTT00793","CRP","None","C-reactive protein","C-reactive Protein","ENSG00000132693","P02741","0.0386204","0.0603339","1.0","By_ingredient","0.1733"
"SMTT00809","CRYZ","None","crystallin zeta","Quinone Oxidoreductase","ENSG00000116791","Q08257","0.00979742","0.0264388","1.0","By_ingredient","0.1812"
"SMTT00811","CSF2","None","colony stimulating factor 2","Granulocyte-macrophage Colony-stimulating Factor","ENSG00000164400","P04141","0.0573705","0.0803054","1.0","By_ingredient","0.1961"
"SMTT00836","CTSB","None","cathepsin B","Cathepsin B","ENSG00000164733","P07858","0.0188152","0.0600315","1.0","By_ingredient","0.4092"
"SMTT00838","CTSD","11","Cathepsin D","Cathepsin D","ENSG00000117984","P07339","0.0522927","0.074996","1.0","By_ingredient","0.7584"
"SMTT00849","CXCL10","None","C-X-C motif chemokine ligand 10","C-X-C Motif Chemokine 10","ENSG00000169245","P02778","0.00979742","0.0264388","1.0","By_ingredient","0.1884"
"SMTT00851","CXCL8","None","C-X-C motif chemokine ligand 8","Interleukin-8","ENSG00000169429","P10145","6.31667e-05","0.00194579","1.0","By_ingredient","1.4235"
"SMTT00852","CXCR4","2","C-X-C Motif Chemokine Receptor 4","C-X-C Chemokine Receptor Type 4","ENSG00000121966","P61073","0.029069","0.0709811","1.0","By_ingredient","0.4907"
"SMTT00858","CYCS","7","Cytochrome C, Somatic","Cytochrome C","ENSG00000172115","P99999","0.00671417","0.0406768","1.0","By_ingredient","0.5684"
"SMTT00865","CYP1A1","None","cytochrome P450 family 1 subfamily A member 1","Cytochrome P450 1A1","ENSG00000140465","P04798","0.00227734","0.0127394","1.0","By_ingredient","1.1696"
"SMTT00866","CYP1A2","None","cytochrome P450 family 1 subfamily A member 2","Cytochrome P450 1A2","ENSG00000140505","P05177","0.0131786","0.030921","1.0","By_ingredient","0.2947"
"SMTT00867","CYP1B1","2","Cytochrome P450 Family 1 Subfamily B Member 1","Cytochrome P450 1B1","ENSG00000138061","Q16678","1.81201e-05","0.000431645","1.0","By_ingredient","0.5746"
"SMTT00875","CYP2B6","None","cytochrome P450 family 2 subfamily B member 6","Cytochrome P450 2B6","ENSG00000197408","P20813","0.0937862","0.118471","1.0","By_ingredient","0.4274"
"SMTT00883","CYP3A4","None","cytochrome P450 family 3 subfamily A member 4","Cytochrome P450 3A4","ENSG00000160868","P08684","0.00340068","0.0158402","1.0","By_ingredient","0.5542"
"SMTT00955","DKC1","X","Dyskerin Pseudouridine Synthase 1","None","ENSG00000130826","None","0.0472606","0.0886746","1.0","By_ingredient","0.186"
"SMTT01014","DPYD","1","Dihydropyrimidine Dehydrogenase","Dihydropyrimidine Dehydrogenase [NADP(+)]","ENSG00000188641","Q12882","0.00135211","0.0187651","1.0","By_ingredient","0.4668"
"SMTT01019","DRD2","11","Dopamine Receptor D2","D(2) Dopamine Receptor","ENSG00000149295","P14416","0.508447","0.540415","1.0","By_ingredient","0.5468"
"SMTT01033","DUOX2","15","Dual Oxidase 2","None","ENSG00000140279","None","0.00408056","0.0171018","1.0","By_ingredient","0.3557"
"SMTT01056","EDC3","15","Enhancer Of MRNA Decapping 3","None","ENSG00000179151","None","0.03799","0.07971","1.0","By_ingredient","0.2466"
"SMTT01069","EGF","4","Epidermal Growth Factor","Pro-epidermal Growth Factor","ENSG00000138798","P01133","0.0757567","0.0997152","1.0","By_ingredient","0.1591"
"SMTT01070","EGFR","7","Epidermal Growth Factor Receptor","Epidermal Growth Factor Receptor","ENSG00000146648","P00533","0.0211065","0.0406086","1.0","By_ingredient","0.4908"
"SMTT01084","EIF6","None","eukaryotic translation initiation factor 6","Eukaryotic Translation Initiation Factor 6","ENSG00000242372","P56537","0.0326014","0.053575","1.0","By_ingredient","0.3365"
"SMTT01086","ELANE","19","Elastase, Neutrophil Expressed","Neutrophil Elastase","ENSG00000197561","P08246","0.0386204","0.0603339","1.0","By_ingredient","0.5236"
"SMTT01103","ENOX2","None","ecto-NOX disulfide-thiol exchanger 2","Ecto-NOX Disulfide-thiol Exchanger 2","ENSG00000165675","Q16206","0.00979742","0.0264388","1.0","By_ingredient","0.1618"
"SMTT01124","ERBB2","17","Erb-b2 Receptor Tyrosine Kinase 2","Receptor Tyrosine-protein Kinase ErbB-2","ENSG00000141736","P04626","0.00139578","0.00917507","1.0","By_ingredient","0.5728"
"SMTT01125","ERBB3","12","Erb-b2 Receptor Tyrosine Kinase 3","None","ENSG00000065361","None","0.00979742","0.0264388","1.0","By_ingredient","0.1634"
"SMTT01141","ESR1","6","Estrogen Receptor 1","Estrogen Receptor","ENSG00000091831","P03372","2.63325e-05","0.00123179","1.0","By_ingredient","10.8682"
"SMTT01142","ESR2","None","estrogen receptor 2","Estrogen Receptor Beta","ENSG00000140009","Q92731","6.00403e-08","8.67498e-06","0.0248278","By_ingredient","6.1603"
"SMTT01162","EZH2","7","Enhancer Of Zeste 2 Polycomb Repressive Complex 2 Subunit","None","ENSG00000106462","None","0.03799","0.07971","1.0","By_ingredient","0.205"
"SMTT01170","F3","None","coagulation factor III, tissue factor","Tissue Factor","ENSG00000117525","P13726","0.137344","0.163232","1.0","By_ingredient","0.1673"
"SMTT01172","F7","13","Coagulation Factor VII","Coagulation Factor VII","ENSG00000057593","P08709","0.000923601","0.0148091","1.0","By_ingredient","2.0773"
"SMTT01201","FASLG","1","Fas Ligand","None","ENSG00000117560","None","0.0423849","0.08388","1.0","By_ingredient","0.4129"
"SMTT01202","FASN","None","fatty acid synthase","Fatty Acid Synthase","ENSG00000169710","P49327","0.225977","0.254288","1.0","By_ingredient","0.1614"
"SMTT01232","FGF2","None","fibroblast growth factor 2","Fibroblast Growth Factor 2","ENSG00000138685","P09038","0.02965","0.0715593","1.0","By_ingredient","0.3589"
"SMTT01270","FN1","2","Fibronectin 1","Fibronectin","ENSG00000115414","P02751","0.111466","0.136824","1.0","By_ingredient","0.208"
"SMTT01272","FOS","14","Fos Proto-oncogene, AP-1 Transcription Factor Subunit","Proto-oncogene C-Fos","ENSG00000170345","P01100","0.0663774","0.0898231","1.0","By_ingredient","0.4861"
"SMTT01285","FOXP3","X","Forkhead Box P3","None","ENSG00000049768","None","0.0472606","0.0886746","1.0","By_ingredient","0.2342"
"SMTT01320","GABRA1","5","Gamma-aminobutyric Acid Type A Receptor Alpha1 Subunit","Gamma-aminobutyric Acid Receptor Subunit Alpha-1","ENSG00000022355","P14867","4.96142e-06","0.000335769","1.0","By_ingredient","6.6756"
"SMTT01340","GATA1","X","GATA Binding Protein 1","None","ENSG00000102145","None","0.00249199","0.0264257","1.0","By_ingredient","0.4444"
"SMTT01348","GATM","15","Glycine Amidinotransferase","Glycine Amidinotransferase, Mitochondrial","ENSG00000171766","P50440","0.652283","0.680929","1.0","By_ingredient","0.2004"
"SMTT01380","GJA1","6","Gap Junction Protein Alpha 1","Gap Junction Alpha-1 Protein","ENSG00000152661","P17302","0.000311228","0.00322277","1.0","By_ingredient","0.6175"
"SMTT01431","GNRHR","4","Gonadotropin Releasing Hormone Receptor","Gonadotropin-releasing Hormone Receptor","ENSG00000109163","P30968","0.00821134","0.0385943","1.0","By_ingredient","0.5558"
"SMTT01436","GOT1","None","glutamic-oxaloacetic transaminase 1","Aspartate Aminotransferase, Cytoplasmic","ENSG00000120053","P17174","0.33897","0.369986","1.0","By_ingredient","0.185"
"SMTT01449","GPR101","X","G Protein-coupled Receptor 101","None","ENSG00000165370","None","0.0446745","0.0862047","1.0","By_ingredient","0.2601"
"SMTT01451","GPR161","1","G Protein-coupled Receptor 161","None","ENSG00000143147","None","0.0446745","0.0862047","1.0","By_ingredient","0.2543"
"SMTT01454","GPR88","1","G Protein-coupled Receptor 88","None","ENSG00000181656","None","0.0446745","0.0862047","1.0","By_ingredient","0.2591"
"SMTT01464","GRIA2","None","glutamate ionotropic receptor AMPA type subunit 2","Glutamate Receptor 2","ENSG00000120251","P42262","0.528638","0.560574","1.0","By_ingredient","1.4074"
"SMTT01471","GRIN2D","None","glutamate ionotropic receptor NMDA type subunit 2D","Glutamate Receptor Ionotropic, NMDA 2D","ENSG00000105464","O15399","0.0194993","0.0385943","1.0","By_ingredient","0.2338"
"SMTT01475","GRM1","6","Glutamate Metabotropic Receptor 1","Metabotropic Glutamate Receptor 1","ENSG00000152822","Q13255","0.0291067","0.0498827","1.0","By_ingredient","0.2305"
"SMTT01477","GRM5","None","glutamate metabotropic receptor 5","Metabotropic Glutamate Receptor 5","ENSG00000168959","P41594","0.0291067","0.0498827","1.0","By_ingredient","0.2255"
"SMTT01483","GSK3B","None","glycogen synthase kinase 3 beta","Glycogen Synthase Kinase-3 Beta","ENSG00000082701","P49841","1.90461e-08","3.20677e-06","0.00787594","By_ingredient","6.6076"
"SMTT01485","GSR","None","glutathione-disulfide reductase","Glutathione Reductase, Mitochondrial","ENSG00000104687","P00390","0.0470088","0.0883544","1.0","By_ingredient","0.4174"
"SMTT01489","GSTM1","None","glutathione S-transferase mu 1","Glutathione S-transferase Mu 1","ENSG00000134184","P09488","0.00495531","0.018878","1.0","By_ingredient","0.3602"
"SMTT01490","GSTM2","None","glutathione S-transferase mu 2","Glutathione S-transferase Mu 2","ENSG00000213366","P28161","0.000936558","0.00691749","1.0","By_ingredient","0.3549"
"SMTT01491","GSTP1","None","glutathione S-transferase pi 1","Glutathione S-transferase P","ENSG00000084207","P09211","0.000152088","0.00194579","1.0","By_ingredient","0.6486"
"SMTT01545","HGF","7","Hepatocyte Growth Factor","Hepatocyte Growth Factor","ENSG00000019991","P14210","0.0462721","0.0876643","1.0","By_ingredient","0.4919"
"SMTT01550","HIF1A","None","hypoxia inducible factor 1 alpha subunit","Hypoxia-inducible Factor 1-alpha","ENSG00000100644","Q16665","0.0301606","0.07204","1.0","By_ingredient","0.4804"
"SMTT01567","HMGCR","None","3-hydroxy-3-methylglutaryl-CoA reductase","3-hydroxy-3-methylglutaryl-coenzyme A Reductase","ENSG00000113161","P04035","0.128802","0.154563","1.0","By_ingredient","0.1536"
"SMTT01569","HMOX1","22","Heme Oxygenase 1","Heme Oxygenase 1","ENSG00000100292","P09601","3.05778e-05","0.00137291","1.0","By_ingredient","1.8585"
"SMTT01602","HRH2","None","histamine receptor H2","Histamine H2 Receptor","ENSG00000113749","P25021","0.0493868","0.0903446","1.0","By_ingredient","0.3251"
"SMTT01614","HSF1","None","heat shock transcription factor 1","Heat Shock Factor Protein 1","ENSG00000185122","Q00613","0.0291067","0.0498827","1.0","By_ingredient","0.1698"
"SMTT01618","HSPA5","None","heat shock protein family A (Hsp70) member 5","78 KDa Glucose-regulated Protein","ENSG00000044574","P11021","0.0757567","0.0997152","1.0","By_ingredient","0.1532"
"SMTT01620","HSPB1","7","Heat Shock Protein Family B (small) Member 1","Heat Shock Protein Beta-1","ENSG00000106211","P04792","0.0480414","0.0703557","1.0","By_ingredient","0.1576"
"SMTT01628","HTR3A","None","5-hydroxytryptamine receptor 3A","5-hydroxytryptamine Receptor 3A","ENSG00000166736","P46098","0.554711","0.586357","1.0","By_ingredient","0.2336"
"SMTT01638","ICAM1","None","intercellular adhesion molecule 1","Intercellular Adhesion Molecule 1","ENSG00000090339","P05362","3.34017e-08","3.38132e-06","0.00295189","By_ingredient","1.2347"
"SMTT01652","IFNG","None","interferon gamma","Interferon Gamma","ENSG00000111537","P01579","0.0117529","0.0427094","1.0","By_ingredient","0.5609"
"SMTT01665","IGF2","11","Insulin Like Growth Factor 2","None","ENSG00000167244","None","0.0386204","0.0603339","1.0","By_ingredient","0.3378"
"SMTT01668","IGFBP3","None","insulin like growth factor binding protein 3","Insulin-like Growth Factor-binding Protein 3","ENSG00000146674","P17936","0.0291067","0.0498827","1.0","By_ingredient","0.1518"
"SMTT01671","IGHG1","None","immunoglobulin heavy constant gamma 1 (G1m marker)","Ig Gamma-1 Chain C Region","None","P01857","0.000553538","0.00475379","1.0","By_ingredient","2.168"
"SMTT01679","IKBKB","8","Inhibitor Of Nuclear Factor Kappa B Kinase Subunit Beta","Inhibitor Of Nuclear Factor Kappa-B Kinase Subunit Beta","ENSG00000104365","O14920","0.00154024","0.0203592","1.0","By_ingredient","0.5498"
"SMTT01682","IL10","1","Interleukin 10","Interleukin-10","ENSG00000136634","P22301","0.000933424","0.00690979","1.0","By_ingredient","0.5779"
"SMTT01696","IL1A","None","interleukin 1 alpha","Interleukin-1 Alpha","ENSG00000115008","P01583","0.0666086","0.0900546","1.0","By_ingredient","0.1696"
"SMTT01697","IL1B","None","interleukin 1 beta","Interleukin-1 Beta","ENSG00000125538","P01584","7.61656e-05","0.00121321","1.0","By_ingredient","1.225"
"SMTT01700","IL2","None","interleukin 2","Interleukin-2","ENSG00000109471","P60568","0.0228789","0.0427094","1.0","By_ingredient","0.3272"
"SMTT01710","IL4","None","interleukin 4","Interleukin-4","ENSG00000113520","P05112","0.241089","0.269753","1.0","By_ingredient","0.1847"
"SMTT01712","IL6","7","Interleukin 6","Interleukin-6","ENSG00000136244","P05231","1.76744e-05","0.000424627","1.0","By_ingredient","1.4042"
"SMTT01723","INPPL1","11","Inositol Polyphosphate Phosphatase Like 1","None","ENSG00000165458","None","0.00979742","0.0264388","1.0","By_ingredient","0.1853"
"SMTT01724","INS","11","Insulin","Insulin","ENSG00000254647","P01308","0.00135731","0.0187988","1.0","By_ingredient","0.5363"
"SMTT01726","INSR","19","Insulin Receptor","Insulin Receptor","ENSG00000171105","P06213","1.81201e-05","0.000431645","1.0","By_ingredient","0.5325"
"SMTT01732","IRF1","5","Interferon Regulatory Factor 1","None","ENSG00000125347","None","9.54943e-05","0.00141189","1.0","By_ingredient","0.3985"
"SMTT01756","ITGB2","21","Integrin Subunit Beta 2","Integrin Beta-2","ENSG00000160255","P05107","0.0291067","0.0498827","1.0","By_ingredient","0.1638"
"SMTT01778","JUN","None","Jun proto-oncogene, AP-1 transcription factor subunit","Transcription Factor AP-1","ENSG00000177606","P05412","3.28116e-07","2.05885e-05","0.0289886","By_ingredient","1.3071"
"SMTT01803","KCNH2","7","Potassium Voltage-gated Channel Subfamily H Member 2","Potassium Voltage-gated Channel Subfamily H Member 2","ENSG00000055118","Q12809","1.03712e-08","1.30933e-06","0.000919152","By_ingredient","3.349"
"SMTT01833","KDR","4","Kinase Insert Domain Receptor","Vascular Endothelial Growth Factor Receptor 2","ENSG00000128052","P35968","0.00872495","0.0250972","1.0","By_ingredient","1.1388"
"SMTT01878","KRAS","12","KRAS Proto-oncogene, GTPase","GTPase KRas","ENSG00000133703","P01116","0.0172128","0.0581309","1.0","By_ingredient","0.4094"
"SMTT01960","LITAF","16","Lipopolysaccharide Induced TNF Factor","None","ENSG00000189067","None","0.0480414","0.0703557","1.0","By_ingredient","0.2031"
"SMTT01972","LONP1","19","Lon Peptidase 1, Mitochondrial","None","ENSG00000196365","None","0.03799","0.07971","1.0","By_ingredient","0.234"
